ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1440211983.17002,0,0,0,0,0,0,0,0,0,0
1440211983.17002,0,0,0,0,0,0,0,0,0,0
1440211983.17002,0,276,0,73,3266,1848,1657,0,0,0
1440211983.17002,52,215,0,214,7035,4317,3123,221,0,0
1440212043.33953,0,0,0,0,0,0,0,0,0,0
1440212043.33953,0,0,0,0,0,0,0,0,0,0
1440212043.33953,0,278,0,78,3336,2850,1668,0,0,0
1440212043.33953,51,237,0,238,9705,7941,4656,2625251,0,0
1440212103.49142,0,0,0,0,0,0,0,0,0,0
1440212103.49142,0,0,0,0,0,0,0,0,0,0
1440212103.49142,0,280,0,78,3411,3852,1679,0,0,0
1440212103.49142,45,250,0,238,12426,11971,6266,10375251,0,0
1440212163.70639,0,0,0,0,0,0,0,0,0,0
1440212163.70639,0,0,0,0,0,0,0,0,0,0
1440212163.70639,0,282,0,78,3486,4854,1690,0,0,0
1440212163.70639,47,272,0,238,15707,16643,8179,12875251,0,0
1440212223.86415,0,0,0,0,0,0,0,0,0,0
1440212223.86415,0,0,0,0,0,0,0,0,0,0
1440212223.86415,0,284,0,78,3561,5856,1701,0,0,0
1440212223.86415,44,290,0,238,18395,21627,9719,13125251,0,0
1440212283.97128,0,0,0,0,0,0,0,0,0,0
1440212283.97128,0,0,0,0,0,0,0,0,0,0
1440212283.97128,0,286,0,78,3636,6858,1712,0,0,0
1440212283.97128,38,330,0,517,27544,32029,13613,15751252,9,391
1440212344.03282,0,0,0,0,0,0,0,0,0,0
1440212344.03282,0,0,0,0,0,0,0,0,0,0
1440212344.03282,0,288,0,78,3711,7860,1723,0,0,0
1440212344.03282,42,369,2,517,30986,37227,15668,21001252,9,391
1440212404.21105,0,0,0,0,0,0,0,0,0,0
1440212404.21105,0,0,0,0,0,0,0,0,0,0
1440212404.21105,0,290,0,78,3786,8862,1734,0,0,0
1440212404.21105,34,414,2,625,39052,45089,19680,31001682,18,782
1440212464.25401,0,0,0,0,0,0,0,0,0,0
1440212464.25401,0,0,0,0,0,0,0,0,0,0
1440212464.25401,0,292,0,78,3861,9864,1745,0,0,0
1440212464.25401,36,434,2,672,43897,50529,21890,31001874,27,966
1440212524.34019,0,0,0,0,0,0,0,0,0,0
1440212524.34019,0,0,0,0,0,0,0,0,0,0
1440212524.34019,0,294,0,78,3936,10866,1756,0,0,0
1440212524.34019,33,464,2,818,51938,59316,25373,31002459,43,1543
1440212584.3728,0,0,0,0,0,0,0,0,0,0
1440212584.3728,0,0,0,0,0,0,0,0,0,0
1440212584.3728,0,296,0,78,4011,11868,1767,0,0,0
1440212584.3728,31,483,2,818,55669,64083,26904,41002459,43,1543
1440212644.42811,0,0,0,0,0,0,0,0,0,0
1440212644.42811,0,0,0,0,0,0,0,0,0,0
1440212644.42811,0,298,0,78,4086,12870,1778,0,0,0
1440212644.42811,27,508,2,818,59871,69491,28731,81002459,43,1543
1440212704.43721,0,0,0,0,0,0,0,0,0,0
1440212704.43721,0,0,0,0,0,0,0,0,0,0
1440212704.43721,0,300,0,78,4161,13872,1789,0,0,0
1440212704.43721,25,539,2,818,64165,74989,30646,104752459,43,1543
1440212764.39907,0,0,0,0,0,0,0,0,0,0
1440212764.39907,0,0,0,0,0,0,0,0,0,0
1440212764.39907,0,302,0,78,4236,14874,1800,0,0,0
1440212764.39907,21,586,2,818,69309,81035,33089,153502471,45,1543
1440212824.43028,0,0,0,0,0,0,0,0,0,0
