# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl2;60;1440211999;eth0;472.25;319.35;3882.59;22.08;0.00;0.00;0.00
pgxl2;60;1440211999;lo;8.47;8.47;2.01;2.01;0.00;0.00;0.00
pgxl2;60;1440212059;eth0;1259.62;818.50;10753.28;54.63;0.00;0.00;0.00
pgxl2;60;1440212059;lo;13.32;13.32;2.71;2.71;0.00;0.00;0.00
pgxl2;60;1440212119;eth0;1282.22;868.92;11002.08;58.71;0.00;0.00;0.00
pgxl2;60;1440212119;lo;13.73;13.73;2.50;2.50;0.00;0.00;0.00
pgxl2;60;1440212179;eth0;1233.97;877.50;10654.79;59.56;0.00;0.00;0.00
pgxl2;60;1440212179;lo;13.22;13.22;2.53;2.53;0.00;0.00;0.00
pgxl2;60;1440212239;eth0;1275.28;946.42;10925.05;112.31;0.00;0.00;0.00
pgxl2;60;1440212239;lo;13.78;13.78;2.78;2.78;0.00;0.00;0.00
pgxl2;60;1440212299;eth0;1233.52;927.30;10574.79;91.24;0.00;0.00;0.00
pgxl2;60;1440212299;lo;9.95;9.95;1.84;1.84;0.00;0.00;0.00
pgxl2;60;1440212359;eth0;1224.70;869.12;10540.94;59.05;0.00;0.00;0.00
pgxl2;60;1440212359;lo;14.53;14.53;2.59;2.59;0.00;0.00;0.00
pgxl2;60;1440212419;eth0;1262.85;920.45;10893.44;91.07;0.00;0.00;0.00
pgxl2;60;1440212419;lo;7.60;7.60;1.65;1.65;0.00;0.00;0.00
pgxl2;60;1440212479;eth0;1247.93;931.38;10732.39;111.28;0.00;0.00;0.00
pgxl2;60;1440212479;lo;5.68;5.68;1.22;1.22;0.00;0.00;0.00
pgxl2;60;1440212539;eth0;1221.87;916.63;10460.84;81.08;0.00;0.00;0.00
pgxl2;60;1440212539;lo;5.92;5.92;1.29;1.29;0.00;0.00;0.00
pgxl2;60;1440212599;eth0;1224.25;919.28;10413.84;61.82;0.00;0.00;0.00
pgxl2;60;1440212599;lo;8.37;8.37;1.63;1.63;0.00;0.00;0.00
pgxl2;60;1440212659;eth0;1215.02;906.70;10277.56;60.79;0.00;0.00;0.00
pgxl2;60;1440212659;lo;15.15;15.15;2.59;2.59;0.00;0.00;0.00
pgxl2;60;1440212719;eth0;1252.77;923.28;10565.24;61.88;0.00;0.00;0.00
pgxl2;60;1440212719;lo;6.37;6.37;1.50;1.50;0.00;0.00;0.00
pgxl2;60;1440212779;eth0;1138.87;969.55;9325.97;64.76;0.00;0.00;0.00
pgxl2;60;1440212779;lo;6.47;6.47;1.70;1.70;0.00;0.00;0.00
pgxl2;60;1440212839;eth0;994.10;693.97;8078.30;102.46;0.00;0.00;0.00
pgxl2;60;1440212839;lo;4.50;4.50;1.19;1.19;0.00;0.00;0.00
pgxl2;60;1440212899;eth0;943.02;757.47;7567.79;49.47;0.00;0.00;0.00
pgxl2;60;1440212899;lo;8.37;8.37;1.78;1.78;0.00;0.00;0.00
pgxl2;60;1440212959;eth0;936.98;666.03;7813.37;43.54;0.00;0.00;0.00
pgxl2;60;1440212959;lo;15.33;15.33;2.62;2.62;0.00;0.00;0.00
pgxl2;60;1440213019;eth0;984.15;950.87;7836.63;62.00;0.00;0.00;0.00
pgxl2;60;1440213019;lo;15.23;15.23;2.50;2.50;0.00;0.00;0.00
pgxl2;60;1440213079;eth0;1052.77;1008.60;8382.98;96.08;0.00;0.00;0.00
pgxl2;60;1440213079;lo;5.47;5.47;1.21;1.21;0.00;0.00;0.00
pgxl2;60;1440213139;eth0;985.45;954.97;7839.85;103.91;0.00;0.00;0.00
pgxl2;60;1440213139;lo;4.80;4.80;1.16;1.16;0.00;0.00;0.00
pgxl2;60;1440213199;eth0;983.02;952.38;7834.94;61.93;0.00;0.00;0.00
pgxl2;60;1440213199;lo;7.27;7.27;1.45;1.45;0.00;0.00;0.00
pgxl2;60;1440213259;eth0;987.07;959.37;7866.13;62.39;0.00;0.00;0.00
pgxl2;60;1440213259;lo;4.87;4.87;1.08;1.08;0.00;0.00;0.00
pgxl2;60;1440213319;eth0;980.92;950.73;7818.50;61.78;0.00;0.00;0.00
pgxl2;60;1440213319;lo;4.33;4.33;1.00;1.00;0.00;0.00;0.00
pgxl2;60;1440213379;eth0;986.05;956.65;7857.20;62.18;0.00;0.00;0.00
pgxl2;60;1440213379;lo;4.62;4.62;1.04;1.04;0.00;0.00;0.00
pgxl2;60;1440213439;eth0;984.92;956.30;7850.09;62.14;0.00;0.00;0.00
pgxl2;60;1440213439;lo;4.30;4.30;1.06;1.06;0.00;0.00;0.00
pgxl2;60;1440213499;eth0;1050.17;1015.15;8370.30;65.87;0.00;0.00;0.00
pgxl2;60;1440213499;lo;7.22;7.22;1.42;1.42;0.00;0.00;0.00
pgxl2;60;1440213559;eth0;979.00;946.48;7803.65;61.45;0.00;0.00;0.00
