ctime,relname,pid,mode,granted
1440214611.01559,pg_locks,9310,AccessShareLock,t
1440214611.01559,pg_stat_activity,9309,AccessShareLock,t
1440214611.01559,pg_stat_database,9311,AccessShareLock,t
1440214611.01559,time_statistics,9287,RowExclusiveLock,t
1440214671.01804,lineitem,9329,RowExclusiveLock,t
1440214671.01804,orders,9329,RowExclusiveLock,t
1440214671.01804,pg_index,9384,AccessShareLock,t
1440214671.01804,pg_index,9375,AccessShareLock,t
1440214671.01804,pg_index_indexrelid_index,9384,AccessShareLock,t
1440214671.01804,pg_index_indexrelid_index,9375,AccessShareLock,t
1440214671.01804,pg_index_indrelid_index,9384,AccessShareLock,t
1440214671.01804,pg_index_indrelid_index,9375,AccessShareLock,t
1440214671.01804,pg_locks,9388,AccessShareLock,t
1440214671.01804,pg_namespace,9375,AccessShareLock,t
1440214671.01804,pg_namespace,9384,AccessShareLock,t
1440214671.01804,pg_namespace_nspname_index,9375,AccessShareLock,t
1440214671.01804,pg_namespace_nspname_index,9384,AccessShareLock,t
1440214671.01804,pg_namespace_oid_index,9375,AccessShareLock,t
1440214671.01804,pg_namespace_oid_index,9384,AccessShareLock,t
1440214671.01804,pg_stat_all_indexes,9375,AccessShareLock,t
1440214671.01804,pg_stat_all_tables,9384,AccessShareLock,t
1440214671.01804,pg_stat_database,9389,AccessShareLock,t
1440214671.01804,pg_statio_all_indexes,9375,AccessShareLock,t
1440214671.01804,pg_statio_all_tables,9384,AccessShareLock,t
1440214731.00816,nation,9437,AccessShareLock,t
1440214731.00816,part,9437,AccessShareLock,t
1440214731.00816,part_p_container_p_brand_p_partkey_idx,9437,AccessShareLock,t
1440214731.00816,part_p_name_idx,9437,AccessShareLock,t
1440214731.00816,part_p_size_idx,9437,AccessShareLock,t
1440214731.00816,part_p_type_p_partkey_idx,9437,AccessShareLock,t
1440214731.00816,partsupp,9437,AccessShareLock,t
1440214731.00816,partsupp_ps_suppkey_idx,9437,AccessShareLock,t
1440214731.00816,pg_index,9478,AccessShareLock,t
1440214731.00816,pg_index,9473,AccessShareLock,t
1440214731.00816,pg_index_indexrelid_index,9473,AccessShareLock,t
1440214731.00816,pg_index_indrelid_index,9473,AccessShareLock,t
1440214731.00816,pg_locks,9481,AccessShareLock,t
1440214731.00816,pg_namespace,9473,AccessShareLock,t
1440214731.00816,pg_namespace_nspname_index,9473,AccessShareLock,t
1440214731.00816,pg_namespace_oid_index,9473,AccessShareLock,t
1440214731.00816,pg_stat_all_indexes,9473,AccessShareLock,t
1440214731.00816,pg_stat_all_tables,9478,AccessShareLock,t
1440214731.00816,pg_statio_all_indexes,9473,AccessShareLock,t
1440214731.00816,pg_statio_all_tables,9478,AccessShareLock,t
1440214731.00816,pk_nation,9437,AccessShareLock,t
1440214731.00816,pk_part,9437,AccessShareLock,t
1440214731.00816,pk_partsupp,9437,AccessShareLock,t
1440214731.00816,pk_region,9437,AccessShareLock,t
1440214731.00816,pk_supplier,9437,AccessShareLock,t
1440214731.00816,region,9437,AccessShareLock,t
1440214731.00816,supplier,9437,AccessShareLock,t
1440214731.00816,supplier_s_nationkey_s_suppkey_idx,9437,AccessShareLock,t
1440214731.00816,supplier_s_suppkey_idx_like,9437,AccessShareLock,t
1440214791.01527,lineitem,9529,AccessShareLock,t
1440214791.01527,lineitem_l_orderkey_idx,9529,AccessShareLock,t
1440214791.01527,lineitem_l_orderkey_idx_l_returnflag,9529,AccessShareLock,t
1440214791.01527,lineitem_l_orderkey_idx_part1,9529,AccessShareLock,t
1440214791.01527,lineitem_l_orderkey_idx_part2,9529,AccessShareLock,t
1440214791.01527,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,9529,AccessShareLock,t
1440214791.01527,lineitem_l_partkey_l_quantity_l_shipmode_idx,9529,AccessShareLock,t
1440214791.01527,lineitem_l_shipdate_l_suppkey__idx,9529,AccessShareLock,t
1440214791.01527,nation,9529,AccessShareLock,t
1440214791.01527,orders,9529,AccessShareLock,t
1440214791.01527,orders_o_orderdate_o_orderkey_idx,9529,AccessShareLock,t
1440214791.01527,orders_o_orderkey_o_orderdate_idx,9529,AccessShareLock,t
1440214791.01527,part,9529,AccessShareLock,t
1440214791.01527,part_p_container_p_brand_p_partkey_idx,9529,AccessShareLock,t
1440214791.01527,part_p_name_idx,9529,AccessShareLock,t
1440214791.01527,part_p_size_idx,9529,AccessShareLock,t
1440214791.01527,part_p_type_p_partkey_idx,9529,AccessShareLock,t
1440214791.01527,partsupp,9529,AccessShareLock,t
1440214791.01527,partsupp_ps_suppkey_idx,9529,AccessShareLock,t
1440214791.01527,pg_index,9597,AccessShareLock,t
1440214791.01527,pg_index_indexrelid_index,9597,AccessShareLock,t
