# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl7;60;1440214670;eth0;24.60;14.57;198.33;1.42;0.00;0.00;0.00
pgxl7;60;1440214670;lo;9.70;9.70;1.71;1.71;0.00;0.00;0.00
pgxl7;60;1440214730;eth0;120.52;125.17;529.78;506.74;0.00;0.00;0.00
pgxl7;60;1440214730;lo;37.08;37.08;75.78;75.78;0.00;0.00;0.00
pgxl7;60;1440214790;eth0;2235.37;2251.58;2210.65;2236.87;0.00;0.00;0.00
pgxl7;60;1440214790;lo;338.57;338.57;320.37;320.37;0.00;0.00;0.00
pgxl7;60;1440214850;eth0;1112.22;1140.85;6984.70;7007.48;0.00;0.00;0.00
pgxl7;60;1440214850;lo;163.32;163.32;997.65;997.65;0.00;0.00;0.00
pgxl7;60;1440214910;eth0;1127.38;1146.95;6938.86;6979.96;0.00;0.00;0.00
pgxl7;60;1440214910;lo;172.00;172.00;1013.41;1013.41;0.00;0.00;0.00
pgxl7;60;1440214970;eth0;1156.60;1129.87;6923.23;7030.67;0.00;0.00;0.00
pgxl7;60;1440214970;lo;157.83;157.83;988.13;988.13;0.00;0.00;0.00
pgxl7;60;1440215030;eth0;1109.28;1172.35;6990.97;6961.31;0.00;0.00;0.00
pgxl7;60;1440215030;lo;167.67;167.67;991.37;991.37;0.00;0.00;0.00
pgxl7;60;1440215090;eth0;1134.55;1153.57;6982.24;7025.31;0.00;0.00;0.00
pgxl7;60;1440215090;lo;171.00;171.00;1001.35;1001.35;0.00;0.00;0.00
pgxl7;60;1440215150;eth0;1162.68;1206.27;7076.23;7083.24;0.00;0.00;0.00
pgxl7;60;1440215150;lo;168.35;168.35;1009.78;1009.78;0.00;0.00;0.00
pgxl7;60;1440215210;eth0;1113.08;1147.20;6840.16;6857.39;0.00;0.00;0.00
pgxl7;60;1440215210;lo;158.02;158.02;978.09;978.09;0.00;0.00;0.00
pgxl7;60;1440215270;eth0;1044.68;1088.40;6221.53;6198.37;0.00;0.00;0.00
pgxl7;60;1440215270;lo;144.10;144.10;884.91;884.91;0.00;0.00;0.00
pgxl7;60;1440215330;eth0;987.03;1008.27;5933.19;5950.50;0.00;0.00;0.00
pgxl7;60;1440215330;lo;139.73;139.73;852.00;852.00;0.00;0.00;0.00
pgxl7;60;1440215390;eth0;1022.62;1028.55;6146.87;6212.62;0.00;0.00;0.00
pgxl7;60;1440215390;lo;143.00;143.00;882.84;882.84;0.00;0.00;0.00
pgxl7;60;1440215450;eth0;333.55;355.32;2044.35;2112.12;0.00;0.00;0.00
pgxl7;60;1440215450;lo;55.17;55.17;298.43;298.43;0.00;0.00;0.00
pgxl7;60;1440215510;eth0;59.28;61.92;194.62;225.59;0.00;0.00;0.00
pgxl7;60;1440215510;lo;16.90;16.90;30.03;30.03;0.00;0.00;0.00
pgxl7;60;1440215570;eth0;765.83;737.98;3297.86;3185.77;0.00;0.00;0.00
pgxl7;60;1440215570;lo;116.10;116.10;469.56;469.56;0.00;0.00;0.00
pgxl7;60;1440215630;eth0;3052.58;3053.57;369.27;494.70;0.00;0.00;0.00
pgxl7;60;1440215630;lo;433.62;433.62;52.91;52.91;0.00;0.00;0.00
pgxl7;60;1440215690;eth0;6003.50;6004.80;712.31;793.11;0.00;0.00;0.00
pgxl7;60;1440215690;lo;861.17;861.17;102.56;102.56;0.00;0.00;0.00
pgxl7;60;1440215750;eth0;6193.80;6194.70;736.11;812.76;0.00;0.00;0.00
pgxl7;60;1440215750;lo;871.05;871.05;103.41;103.41;0.00;0.00;0.00
pgxl7;60;1440215810;eth0;6660.68;6658.70;788.41;882.93;0.00;0.00;0.00
pgxl7;60;1440215810;lo;968.28;968.28;115.38;115.38;0.00;0.00;0.00
pgxl7;60;1440215870;eth0;3385.55;3387.68;404.84;453.65;0.00;0.00;0.00
pgxl7;60;1440215870;lo;504.20;504.20;61.03;61.03;0.00;0.00;0.00
pgxl7;60;1440215930;eth0;11576.60;11580.67;17004.58;17173.34;0.00;0.00;0.00
pgxl7;60;1440215930;lo;1452.57;1452.57;2422.70;2422.70;0.00;0.00;0.00
pgxl7;60;1440215990;eth0;5779.20;5780.82;8505.19;8592.02;0.00;0.00;0.00
pgxl7;60;1440215990;lo;722.63;722.63;1214.71;1214.71;0.00;0.00;0.00
pgxl7;60;1440216050;eth0;1.55;1.32;0.13;0.75;0.00;0.00;0.00
pgxl7;60;1440216050;lo;3.72;3.72;0.90;0.90;0.00;0.00;0.00
pgxl7;60;1440216110;eth0;1.50;1.23;0.13;0.73;0.00;0.00;0.00
pgxl7;60;1440216110;lo;3.72;3.72;0.90;0.90;0.00;0.00;0.00
pgxl7;60;1440216170;eth0;1.42;1.25;0.12;0.86;0.00;0.00;0.00
pgxl7;60;1440216170;lo;4.95;4.95;1.02;1.02;0.00;0.00;0.00
pgxl7;60;1440216230;eth0;4026.17;4023.17;1180.61;1235.97;0.00;0.00;0.00
pgxl7;60;1440216230;lo;587.97;587.97;171.61;171.61;0.00;0.00;0.00
pgxl7;60;1440216290;eth0;1.87;1.55;0.73;0.78;0.00;0.00;0.00
pgxl7;60;1440216290;lo;5.12;5.12;1.11;1.11;0.00;0.00;0.00
pgxl7;60;1440216350;eth0;1.52;1.32;0.13;0.75;0.00;0.00;0.00
pgxl7;60;1440216350;lo;4.00;4.00;0.94;0.94;0.00;0.00;0.00
pgxl7;60;1440216410;eth0;1.57;1.30;0.13;0.76;0.00;0.00;0.00
pgxl7;60;1440216410;lo;10.03;10.03;1.65;1.65;0.00;0.00;0.00
pgxl7;60;1440216470;eth0;87.15;61.06;499.42;24.76;0.00;0.00;0.00
pgxl7;60;1440216470;lo;5.65;5.65;1.19;1.19;0.00;0.00;0.00
pgxl7;60;1440216530;eth0;1329.25;1355.92;6743.27;6761.35;0.00;0.00;0.00
pgxl7;60;1440216530;lo;191.02;191.02;955.39;955.39;0.00;0.00;0.00
pgxl7;60;1440216590;eth0;340.60;323.10;1648.76;1612.36;0.00;0.00;0.00
pgxl7;60;1440216590;lo;56.88;56.88;236.44;236.44;0.00;0.00;0.00
pgxl7;60;1440216650;eth0;985.93;986.10;3542.24;3560.56;0.00;0.00;0.00
pgxl7;60;1440216650;lo;144.28;144.28;506.96;506.96;0.00;0.00;0.00
pgxl7;60;1440216710;eth0;433.62;432.67;1623.71;1440.90;0.00;0.00;0.00
pgxl7;60;1440216710;lo;64.62;64.62;206.19;206.19;0.00;0.00;0.00
pgxl7;60;1440216770;eth0;52.78;200.30;3.57;1492.19;0.00;0.00;0.00
pgxl7;60;1440216770;lo;5.25;5.25;1.13;1.13;0.00;0.00;0.00
pgxl7;60;1440216830;eth0;3.53;3.38;3.95;4.55;0.00;0.00;0.00
pgxl7;60;1440216830;lo;8.93;8.93;1.96;1.96;0.00;0.00;0.00
pgxl7;60;1440216890;eth0;69.42;162.32;5.67;1145.90;0.00;0.00;0.00
pgxl7;60;1440216890;lo;6.03;6.03;1.52;1.52;0.00;0.00;0.00
pgxl7;60;1440216950;eth0;1.97;1.70;0.78;0.59;0.00;0.00;0.00
pgxl7;60;1440216950;lo;3.80;3.80;0.92;0.92;0.00;0.00;0.00
pgxl7;60;1440217010;eth0;1.80;1.62;0.15;4.26;0.00;0.00;0.00
pgxl7;60;1440217010;lo;5.27;5.27;1.08;1.08;0.00;0.00;0.00
pgxl7;60;1440217070;eth0;1445.38;1641.40;170.79;2332.64;0.00;0.00;0.00
pgxl7;60;1440217070;lo;206.42;206.42;25.23;25.23;0.00;0.00;0.00
pgxl7;60;1440217130;eth0;2.35;2.00;1.22;0.60;0.00;0.00;0.00
pgxl7;60;1440217130;lo;5.82;5.82;1.21;1.21;0.00;0.00;0.00
