# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl;60;1440214669;8.77;1582.38;2840.77;0.05;3314.17;988.95;34.13;1023.02;99.99
pgxl;60;1440214729;1.33;23.02;1134.30;0.00;552.45;0.00;0.00;0.00;0.00
pgxl;60;1440214789;0.00;13.58;836.68;0.00;291.28;0.00;0.00;0.00;0.00
pgxl;60;1440214849;0.00;21.63;730.45;0.00;247.90;0.00;0.00;0.00;0.00
pgxl;60;1440214909;0.00;15.62;951.90;0.00;231.02;0.00;0.00;0.00;0.00
pgxl;60;1440214969;0.00;15.05;676.22;0.00;222.47;0.00;0.00;0.00;0.00
pgxl;60;1440215029;0.00;13.77;676.88;0.00;231.68;0.00;0.00;0.00;0.00
pgxl;60;1440215089;0.00;13.85;676.73;0.00;232.15;0.00;0.00;0.00;0.00
pgxl;60;1440215149;0.00;12.93;676.48;0.00;223.43;0.00;0.00;0.00;0.00
pgxl;60;1440215209;0.00;14.98;678.40;0.00;224.83;0.00;0.00;0.00;0.00
pgxl;60;1440215269;0.00;14.37;677.25;0.00;223.77;0.00;0.00;0.00;0.00
pgxl;60;1440215329;0.00;12.98;678.45;0.00;232.90;0.00;0.00;0.00;0.00
pgxl;60;1440215389;0.00;13.85;678.77;0.00;227.58;0.00;0.00;0.00;0.00
pgxl;60;1440215449;0.00;14.43;734.15;0.00;251.68;0.00;0.00;0.00;0.00
pgxl;60;1440215509;0.00;13.87;681.23;0.00;226.40;0.00;0.00;0.00;0.00
pgxl;60;1440215569;0.00;14.12;681.82;0.00;226.52;0.00;0.00;0.00;0.00
pgxl;60;1440215629;11.67;21.55;953.13;0.03;320.03;0.00;0.00;0.00;0.00
pgxl;60;1440215689;0.00;11.80;683.35;0.00;227.28;0.00;0.00;0.00;0.00
pgxl;60;1440215749;0.00;12.68;684.63;0.00;228.27;0.00;0.00;0.00;0.00
pgxl;60;1440215809;0.00;13.22;683.65;0.00;227.50;0.00;0.00;0.00;0.00
pgxl;60;1440215869;0.00;13.08;842.28;0.00;312.42;0.00;0.00;0.00;0.00
pgxl;60;1440215929;0.00;29.12;825.93;0.00;296.80;0.00;0.00;0.00;0.00
pgxl;60;1440215989;1.20;17.35;834.42;0.02;275.72;0.00;0.00;0.00;0.00
pgxl;60;1440216049;0.00;15.25;741.23;0.00;247.03;0.00;0.00;0.00;0.00
pgxl;60;1440216109;1.27;17.08;823.37;0.02;268.80;0.00;0.00;0.00;0.00
pgxl;60;1440216169;0.00;13.32;716.85;0.00;241.42;0.00;0.00;0.00;0.00
pgxl;60;1440216229;16.60;16.42;1058.77;0.20;338.92;0.00;0.00;0.00;0.00
pgxl;60;1440216289;13.73;16.52;857.07;0.13;287.17;0.00;0.00;0.00;0.00
pgxl;60;1440216349;0.00;13.20;688.12;0.00;230.80;0.00;0.00;0.00;0.00
pgxl;60;1440216409;194.07;13.83;722.77;1.77;248.37;0.00;0.00;0.00;0.00
pgxl;60;1440216469;16.07;17.20;1065.98;0.13;464.75;0.00;0.00;0.00;0.00
pgxl;60;1440216529;53.68;13.78;721.87;0.00;262.55;0.00;0.00;0.00;0.00
pgxl;60;1440216589;0.60;14.70;847.87;0.00;290.85;0.00;0.00;0.00;0.00
pgxl;60;1440216649;0.00;16.05;918.57;0.00;306.17;0.00;0.00;0.00;0.00
pgxl;60;1440216709;0.00;14.22;845.10;0.00;281.53;0.00;0.00;0.00;0.00
pgxl;60;1440216769;0.13;14.15;4579.95;0.00;12892.07;2665.87;170.67;2836.53;100.00
pgxl;60;1440216829;0.00;41.98;833.95;0.00;286.73;0.00;0.00;0.00;0.00
pgxl;60;1440216889;0.13;63.30;1030.62;0.00;421.63;0.00;0.00;0.00;0.00
pgxl;60;1440216949;0.00;11.90;887.68;0.00;280.32;0.00;0.00;0.00;0.00
pgxl;60;1440217009;0.00;15.55;691.33;0.00;240.93;0.00;0.00;0.00;0.00
pgxl;60;1440217069;0.00;18.38;12179.18;0.00;27146.95;7478.58;208.00;7686.58;100.00
pgxl;60;1440217129;6.60;12.78;1040.67;0.08;354.52;0.00;0.00;0.00;0.00
