# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;60;1440214669;321.15;0.00;-622.30
pgxl;60;1440214729;197.08;0.00;9.18
pgxl;60;1440214789;-18.61;0.00;2.20
pgxl;60;1440214849;4.03;0.00;1.12
pgxl;60;1440214909;-4.67;0.00;1.30
pgxl;60;1440214969;-3.02;0.00;1.08
pgxl;60;1440215029;-16.70;0.00;1.05
pgxl;60;1440215089;6.45;0.00;1.18
pgxl;60;1440215149;1.22;0.00;1.05
pgxl;60;1440215209;-13.42;0.00;1.18
pgxl;60;1440215269;0.28;0.00;1.08
pgxl;60;1440215329;-0.65;0.00;1.07
pgxl;60;1440215389;-28.83;0.00;1.18
pgxl;60;1440215449;1.78;0.00;1.23
pgxl;60;1440215509;0.22;0.00;0.97
pgxl;60;1440215569;-0.73;0.00;1.17
pgxl;60;1440215629;-5.85;0.00;5.00
pgxl;60;1440215689;-4.90;0.00;0.95
pgxl;60;1440215749;0.60;0.00;1.18
pgxl;60;1440215809;2.37;0.00;1.23
pgxl;60;1440215869;3.08;0.00;5.08
pgxl;60;1440215929;-2.80;0.00;0.97
pgxl;60;1440215989;-8.33;0.00;3.60
pgxl;60;1440216049;-0.58;0.00;1.40
pgxl;60;1440216109;-4.52;0.00;1.67
pgxl;60;1440216169;1.93;0.00;1.20
pgxl;60;1440216229;-24.90;0.00;5.37
pgxl;60;1440216289;-7.70;0.00;5.08
pgxl;60;1440216349;-4.65;0.00;1.32
pgxl;60;1440216409;-38.62;0.00;48.80
pgxl;60;1440216469;-18.32;0.00;5.35
pgxl;60;1440216529;-21.35;0.00;14.65
pgxl;60;1440216589;9.88;0.00;1.47
pgxl;60;1440216649;-1.10;0.00;1.78
pgxl;60;1440216709;-8.92;0.00;0.98
pgxl;60;1440216769;2797.03;0.00;-2828.13
pgxl;60;1440216829;-52.93;0.00;1.13
pgxl;60;1440216889;-11.48;0.00;15.70
pgxl;60;1440216949;-78.12;0.00;3.75
pgxl;60;1440217009;-18.75;0.00;1.35
pgxl;60;1440217069;7749.02;0.00;-7685.70
pgxl;60;1440217129;-5.95;0.00;3.55
