Linux 3.10.0-229.el7.x86_64 (pgxl6) 	08/21/2015 	_x86_64_	(4 CPU)

10:52:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:53:19 PM     all      1.84      0.00      1.06      0.83      0.03     96.24
10:54:19 PM     all      4.93      0.00      1.51      5.08      0.08     88.40
10:55:19 PM     all     10.08      0.00      1.45      4.69      0.07     83.70
10:56:19 PM     all     17.73      0.00      1.64      6.56      0.07     74.01
10:57:19 PM     all     19.19      0.00      1.67      6.60      0.07     72.47
10:58:19 PM     all     17.16      0.00      1.63      7.73      0.08     73.40
10:59:19 PM     all     19.17      0.00      1.99      5.98      0.08     72.79
11:00:19 PM     all     50.41      0.00      2.38      3.96      0.06     43.19
11:01:19 PM     all     32.13      0.00      1.73      4.14      0.07     61.93
11:02:19 PM     all     10.17      0.00      1.50      3.98      0.07     84.27
11:03:19 PM     all      5.52      0.00      1.44      3.83      0.08     89.13
11:04:19 PM     all      5.71      0.00      1.50      4.91      0.09     87.79
11:05:19 PM     all     12.42      0.00      2.10      4.56      0.09     80.82
11:06:19 PM     all     34.61      0.00      2.34      6.50      0.08     56.47
11:07:19 PM     all     27.65      0.00      2.06     17.21      0.09     52.98
11:08:19 PM     all     81.25      0.00      5.13      4.64      0.03      8.95
11:09:19 PM     all     24.85      0.00      3.07     25.49      0.09     46.50
11:10:19 PM     all     58.24      0.00      2.44      4.38      0.07     34.86
11:11:19 PM     all     54.61      0.00      1.45      1.40      0.07     42.46
11:12:19 PM     all     16.02      0.00      0.90      1.87      0.10     81.11
11:13:19 PM     all      5.61      0.00      0.79      3.60      0.09     89.90
11:14:19 PM     all      5.49      0.00      0.84      2.51      0.10     91.05
11:15:19 PM     all      5.55      0.00      0.78      1.68      0.10     91.89
11:16:19 PM     all      5.47      0.00      0.81      1.78      0.10     91.83
11:17:19 PM     all      5.65      0.00      0.95      2.05      0.10     91.25
11:18:19 PM     all      6.47      0.00      0.92      2.62      0.11     89.88
11:19:19 PM     all      5.89      0.00      0.88      2.42      0.11     90.70
11:20:19 PM     all      5.74      0.00      0.87      1.48      0.11     91.80
11:21:19 PM     all      5.68      0.00      0.85      2.00      0.10     91.36
11:22:19 PM     all     24.84      0.00      1.02      1.85      0.09     72.20
11:23:19 PM     all     23.73      0.00      0.90      1.89      0.10     73.38
11:24:19 PM     all      9.56      0.00      2.23      6.07      0.08     82.07
11:25:19 PM     all      5.22      0.00      1.04     35.29      0.03     58.41
11:26:19 PM     all     20.29      0.00      3.07     21.70      0.04     54.90
11:27:19 PM     all     59.32      0.00      9.71      5.72      0.01     25.24
11:28:19 PM     all     92.14      0.00      7.73      0.00      0.00      0.13
11:29:19 PM     all     51.79      0.00      3.19     31.36      0.03     13.62
11:30:19 PM     all      4.81      0.00      1.15     25.05      0.03     68.97
11:31:19 PM     all      0.71      0.00      1.01     23.42      0.03     74.83
11:32:19 PM     all      0.65      0.00      0.88     23.74      0.03     74.70
11:33:19 PM     all      1.16      0.00      1.20     23.60      0.03     74.01
11:34:19 PM     all      0.01      0.00      0.11     24.29      0.03     75.57
11:35:19 PM     all     20.67      0.00      1.81      2.52      0.01     74.99
