Linux 3.10.0-229.el7.x86_64 (pgxl4) 	08/21/2015 	_x86_64_	(4 CPU)

11:36:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:37:49 PM     all      1.23      0.00      1.19      9.12      0.05     88.42
11:38:49 PM     all      3.57      0.00      2.76     15.38      0.05     78.23
11:39:49 PM     all     23.93      0.00      2.48      5.31      0.13     68.15
11:40:49 PM     all     13.49      0.00      0.70      2.08      0.06     83.67
11:41:49 PM     all     13.39      0.00      0.70      0.00      0.05     85.85
11:42:49 PM     all     13.05      0.00      0.66      0.00      0.05     86.24
11:43:49 PM     all     13.20      0.00      0.68      0.03      0.05     86.04
11:44:49 PM     all     13.10      0.00      0.72      0.01      0.05     86.12
11:45:49 PM     all     13.15      0.00      0.65      0.01      0.05     86.14
11:46:49 PM     all     12.86      0.00      0.65      0.00      0.05     86.44
11:47:49 PM     all     12.83      0.00      0.72      1.79      0.06     84.60
11:48:49 PM     all     12.45      0.00      0.79      1.96      0.05     84.75
11:49:49 PM     all     12.92      0.00      0.80      2.12      0.06     84.09
11:50:49 PM     all      4.46      0.00      0.43     16.29      0.06     78.76
11:51:49 PM     all      1.10      0.00      0.41     23.22      0.09     75.18
11:52:49 PM     all     29.82      0.00      1.43      2.51      0.11     66.13
11:53:49 PM     all     23.41      0.00      2.36      2.83      0.18     71.22
11:54:49 PM     all     37.38      0.00      4.26      5.24      0.36     52.75
11:55:49 PM     all     39.81      0.00      4.71      3.15      0.33     52.00
11:56:49 PM     all     42.10      0.00      4.93      2.03      0.31     50.62
11:57:49 PM     all     21.16      0.00      2.62      4.85      0.18     71.19
11:58:49 PM     all     24.97      0.00      8.26      6.71      0.17     59.88
11:59:49 PM     all     13.66      0.00      4.60     14.97      0.09     66.68
12:00:49 AM     all     21.56      0.00      1.35      2.95      0.00     74.14
12:01:49 AM     all     19.84      0.00      0.98      5.08      0.02     74.08
12:02:49 AM     all     12.52      0.00      2.41      8.45      0.01     76.61
12:03:49 AM     all      5.06      0.00      2.94     23.85      0.43     67.73
12:04:49 AM     all      4.84      0.00      1.56     17.78      0.04     75.77
12:05:49 AM     all      4.45      0.00      1.87     17.88      0.06     75.74
12:06:49 AM     all      5.60      0.00      2.15     16.24      0.05     75.96
12:07:49 AM     all      6.15      0.00      1.13      2.94      0.02     89.76
12:08:49 AM     all     11.65      0.00      1.46      0.16      0.07     86.66
12:09:49 AM     all     20.72      0.00      1.54      1.15      0.02     76.57
12:10:49 AM     all     11.69      0.00      1.66      1.81      0.06     84.77
12:11:49 AM     all      4.39      0.00      1.09     13.35      0.06     81.12
12:12:49 AM     all      5.65      0.00      0.47      0.79      0.01     93.09
12:13:49 AM     all      9.97      0.00      3.65     10.18      0.03     76.16
12:14:49 AM     all     16.33      0.00      2.20      0.04      0.01     81.42
12:15:49 AM     all     23.03      0.00      0.67      0.87      0.00     75.42
12:16:49 AM     all      3.97      0.00      2.55     18.72      0.03     74.73
12:17:49 AM     all      5.62      0.00      1.77     13.15      0.19     79.26
12:18:49 AM     all     18.31      0.00      3.47      0.56      0.00     77.67
