# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl4;60;1440214669;eth0;25.28;14.85;202.18;1.48;0.00;0.00;0.00
pgxl4;60;1440214669;lo;9.57;9.57;1.69;1.69;0.00;0.00;0.00
pgxl4;60;1440214729;eth0;128.92;129.17;524.66;528.48;0.00;0.00;0.00
pgxl4;60;1440214729;lo;40.55;40.55;77.53;77.53;0.00;0.00;0.00
pgxl4;60;1440214789;eth0;2223.57;2221.72;2189.94;2233.15;0.00;0.00;0.00
pgxl4;60;1440214789;lo;334.13;334.13;317.33;317.33;0.00;0.00;0.00
pgxl4;60;1440214849;eth0;1129.60;1170.97;7032.72;7024.19;0.00;0.00;0.00
pgxl4;60;1440214849;lo;175.53;175.53;1020.65;1020.65;0.00;0.00;0.00
pgxl4;60;1440214909;eth0;1130.87;1163.62;6964.69;6975.68;0.00;0.00;0.00
pgxl4;60;1440214909;lo;185.95;185.95;1036.33;1036.33;0.00;0.00;0.00
pgxl4;60;1440214969;eth0;1133.83;1157.23;6944.34;6985.06;0.00;0.00;0.00
pgxl4;60;1440214969;lo;195.23;195.23;1047.03;1047.03;0.00;0.00;0.00
pgxl4;60;1440215029;eth0;1138.72;1128.48;6925.96;6994.15;0.00;0.00;0.00
pgxl4;60;1440215029;lo;175.67;175.67;1004.07;1004.07;0.00;0.00;0.00
pgxl4;60;1440215089;eth0;1159.43;1188.57;7041.97;7041.29;0.00;0.00;0.00
pgxl4;60;1440215089;lo;170.63;170.63;1001.08;1001.08;0.00;0.00;0.00
pgxl4;60;1440215149;eth0;1170.95;1163.70;7014.04;7089.84;0.00;0.00;0.00
pgxl4;60;1440215149;lo;164.67;164.67;1004.34;1004.34;0.00;0.00;0.00
pgxl4;60;1440215209;eth0;1130.58;1161.25;6869.15;6874.50;0.00;0.00;0.00
pgxl4;60;1440215209;lo;174.52;174.52;1006.79;1006.79;0.00;0.00;0.00
pgxl4;60;1440215269;eth0;1043.80;1045.77;6170.07;6197.31;0.00;0.00;0.00
pgxl4;60;1440215269;lo;144.60;144.60;882.73;882.73;0.00;0.00;0.00
