# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl4;60;1440214669;513.87;26048.55;8009.90;0.02;4797.93;0.00;0.00;0.00;0.00
pgxl4;60;1440214729;41890.93;4096.52;31665.15;0.07;17734.50;15196.25;136.53;15321.13;99.92
pgxl4;60;1440214789;7143.27;3911.82;16705.57;0.00;18465.42;5138.70;0.00;5138.70;100.00
pgxl4;60;1440214849;46.00;3021.70;2958.88;0.85;4304.03;0.00;0.00;0.00;0.00
pgxl4;60;1440214909;2.00;2.92;2438.12;0.00;4967.65;0.00;0.00;0.00;0.00
pgxl4;60;1440214969;2.13;3.52;2357.13;0.00;4484.10;0.00;0.00;0.00;0.00
pgxl4;60;1440215029;26.87;219.25;2434.02;0.57;4479.02;0.00;0.00;0.00;0.00
pgxl4;60;1440215089;2.00;168.52;2407.63;0.00;4462.67;0.00;0.00;0.00;0.00
pgxl4;60;1440215149;2.00;72.58;2400.50;0.00;4637.97;279.77;0.00;279.77;100.00
pgxl4;60;1440215209;0.27;2.38;2317.20;0.00;4687.07;437.02;17.07;454.08;100.00
pgxl4;60;1440215269;10866.13;2.22;2101.33;0.00;6975.40;3078.83;0.00;3078.80;100.00
pgxl4;60;1440215329;13212.60;2.10;2019.72;0.00;7390.20;3647.57;17.07;3664.60;100.00
pgxl4;60;1440215389;14614.27;2.25;2105.28;0.00;8026.22;4163.55;0.00;4163.55;100.00
pgxl4;60;1440215449;16110.67;2.83;3190.65;0.02;7370.47;5972.72;0.00;5972.72;100.00
pgxl4;60;1440215509;32693.20;125.22;2873.85;0.00;8411.78;8168.38;17.07;8184.92;99.99
pgxl4;60;1440215569;3323.60;71.30;13372.53;0.00;6339.22;3839.48;103.47;3943.48;100.01
pgxl4;60;1440215629;11245.67;3628.60;9198.93;0.05;15812.12;439.35;17.07;456.42;100.00
pgxl4;60;1440215689;19354.87;4.42;15301.82;0.00;12868.70;0.00;0.00;0.00;0.00
pgxl4;60;1440215749;12491.47;2.98;18004.40;0.00;15693.83;2297.23;0.00;2297.23;100.00
pgxl4;60;1440215809;8123.87;2.70;14794.78;0.00;15923.87;2046.18;0.00;2046.18;100.00
pgxl4;60;1440215869;8595.07;47.28;11568.37;0.00;8620.12;2306.13;0.00;2306.13;100.00
pgxl4;60;1440215929;3734.87;3.42;27080.17;0.02;27580.48;1795.75;0.00;1795.75;100.00
pgxl4;60;1440215989;45526.80;4197.62;12882.10;0.00;28678.85;15102.97;68.27;15171.23;100.00
pgxl4;60;1440216049;1816.73;12364.50;4148.62;0.00;7654.20;7245.35;85.33;7330.68;100.00
pgxl4;60;1440216109;17861.80;10828.85;548.87;0.17;7524.25;7194.82;0.00;7194.60;100.00
pgxl4;60;1440216169;20254.88;10053.70;8957.52;0.02;28630.42;8563.18;34.13;8597.17;100.00
pgxl4;60;1440216229;39510.27;4.88;30607.73;0.02;13885.85;0.00;0.00;0.00;0.00
pgxl4;60;1440216289;35844.47;16064.37;569.57;0.00;8860.88;8536.73;0.00;8533.03;99.96
pgxl4;60;1440216349;48388.27;17519.43;483.10;0.02;16517.37;16224.60;0.00;16224.60;100.00
pgxl4;60;1440216409;22439.47;1781.63;302.40;1.33;6918.93;3970.10;0.00;3970.10;100.00
pgxl4;60;1440216469;7371.13;331.72;214.25;0.00;6708.45;0.00;0.00;0.00;0.00
pgxl4;60;1440216529;147.80;1964.40;11874.62;1.42;5625.55;0.00;0.00;0.00;0.00
pgxl4;60;1440216589;1913.80;6997.23;2477.90;0.02;7171.73;0.00;0.00;0.00;0.00
pgxl4;60;1440216649;984.80;4.98;9846.32;0.37;2568.43;0.00;0.00;0.00;0.00
pgxl4;60;1440216709;31879.13;5209.98;3459.08;0.08;5179.62;1605.22;17.07;1621.80;99.97
pgxl4;60;1440216769;2585.47;4.57;202.15;0.00;1431.03;923.38;0.00;922.97;99.95
pgxl4;60;1440216829;8017.80;10429.23;43563.98;0.00;9636.03;4825.18;0.00;4825.07;100.00
pgxl4;60;1440216889;1045.13;6.43;26545.65;0.08;2139.10;0.00;0.00;0.00;0.00
pgxl4;60;1440216949;8402.80;3.23;203.35;0.00;371.67;293.90;0.00;293.90;100.00
pgxl4;60;1440217009;48057.28;28095.13;448.15;0.00;21851.78;19171.82;17.07;19184.17;99.98
pgxl4;60;1440217069;19243.53;6.45;3579.57;0.02;9542.38;0.00;0.00;0.00;0.00
pgxl4;60;1440217129;11980.40;3.78;235.57;1.20;1390.93;1118.42;17.07;1135.45;100.00
