# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl3;60;1440214669;502.47;26222.28;7983.78;0.02;4719.47;0.00;0.00;0.00;0.00
pgxl3;60;1440214729;41439.07;5032.73;31489.57;0.12;17299.70;14875.55;17.07;14882.47;99.93
pgxl3;60;1440214789;7140.73;9158.78;16870.32;0.00;18273.77;5347.23;17.07;5364.30;100.00
pgxl3;60;1440214849;45.60;2334.50;2887.87;0.78;4368.72;0.00;0.00;0.00;0.00
pgxl3;60;1440214909;0.80;2.50;2432.75;0.00;4262.03;0.00;0.00;0.00;0.00
pgxl3;60;1440214969;445.33;2.08;2355.97;0.03;4284.62;0.00;0.00;0.00;0.00
pgxl3;60;1440215029;31.40;216.93;2435.20;0.60;4242.27;0.00;0.00;0.00;0.00
pgxl3;60;1440215089;2.00;170.25;2411.68;0.00;4305.20;0.00;0.00;0.00;0.00
pgxl3;60;1440215149;4.00;73.17;2383.63;0.00;4659.70;275.97;0.00;275.97;100.00
pgxl3;60;1440215209;3000.47;2.02;2321.85;0.00;5364.38;1133.27;0.00;1133.23;100.00
pgxl3;60;1440215269;9038.00;1.95;2093.70;0.00;6515.62;2631.42;0.00;2631.42;100.00
pgxl3;60;1440215329;14459.33;1.90;2033.77;0.00;7781.72;4033.28;0.00;4033.22;100.00
pgxl3;60;1440215389;14647.00;2.23;2095.48;0.00;7834.47;3999.63;0.00;3999.62;100.00
pgxl3;60;1440215449;16406.33;2.83;3268.32;0.08;7546.63;6173.25;0.00;6173.25;100.00
pgxl3;60;1440215509;32922.00;120.33;3189.22;0.00;8783.15;8539.08;17.07;8556.07;100.00
pgxl3;60;1440215569;2798.27;76.15;13116.22;0.00;5938.95;3564.42;51.20;3615.62;100.00
pgxl3;60;1440215629;11317.27;4350.40;9197.77;0.05;15891.47;439.82;0.00;439.82;100.00
pgxl3;60;1440215689;18827.13;3.78;15263.83;0.00;12553.17;0.00;0.00;0.00;0.00
pgxl3;60;1440215749;11970.80;2.90;17972.30;0.00;15205.33;1997.33;0.00;1997.33;100.00
pgxl3;60;1440215809;7869.20;2.43;14785.07;0.00;16004.57;2031.20;0.00;2031.20;100.00
pgxl3;60;1440215869;8579.53;46.40;11818.95;0.00;9267.37;2382.52;0.00;2382.30;99.99
pgxl3;60;1440215929;3746.33;3.57;27248.92;0.03;29309.52;1637.90;0.00;1637.90;100.00
pgxl3;60;1440215989;45220.00;2807.87;12923.58;0.00;29918.13;15211.43;136.53;15347.97;100.00
pgxl3;60;1440216049;2115.60;12981.33;4179.63;0.00;8201.65;7381.93;105.07;7487.00;100.00
pgxl3;60;1440216109;18449.27;11602.57;548.22;0.15;7641.60;7268.97;0.00;7268.63;100.00
pgxl3;60;1440216169;20857.87;9205.07;5678.02;0.00;30943.07;8719.77;153.60;8873.32;100.00
pgxl3;60;1440216229;39775.20;5.83;30641.63;0.02;13960.82;0.00;0.00;0.00;0.00
pgxl3;60;1440216289;36406.33;14671.27;571.17;0.00;8900.52;8560.67;0.00;8557.47;99.96
pgxl3;60;1440216349;50884.53;17640.67;490.40;0.02;17185.88;16894.87;0.00;16894.83;100.00
pgxl3;60;1440216409;4759.00;2720.80;311.05;1.08;9818.83;669.47;0.00;669.47;100.00
pgxl3;60;1440216469;6.93;288.83;206.10;0.00;508.78;0.00;0.00;0.00;0.00
pgxl3;60;1440216529;0.13;2037.57;12480.40;0.00;4088.90;0.00;0.00;0.00;0.00
pgxl3;60;1440216589;1829.33;7074.05;2476.87;0.02;7294.65;0.00;0.00;0.00;0.00
pgxl3;60;1440216649;670.00;542.95;9845.18;0.20;2277.82;0.00;0.00;0.00;0.00
pgxl3;60;1440216709;23524.13;4736.42;3447.37;0.10;3076.38;0.00;0.00;0.00;0.00
pgxl3;60;1440216769;10732.27;4.35;203.00;0.00;581.55;0.00;0.00;0.00;0.00
pgxl3;60;1440216829;5629.47;4.80;43254.77;0.00;8649.75;3657.18;0.00;3653.98;99.91
pgxl3;60;1440216889;1035.53;5.97;26721.23;0.10;3795.97;0.00;0.00;0.00;0.00
pgxl3;60;1440216949;260.40;3.90;321.68;0.00;534.38;300.92;0.00;300.92;100.00
pgxl3;60;1440217009;25288.47;36233.43;954.35;0.00;18932.23;10323.22;17.07;9671.32;93.53
pgxl3;60;1440217069;13768.80;6.20;3082.92;0.02;2913.75;0.00;0.00;0.00;0.00
pgxl3;60;1440217129;11628.40;3.53;202.63;0.00;1420.67;1340.10;0.00;1340.10;100.00
