Linux 3.10.0-229.el7.x86_64 (pgxl2) 	08/21/2015 	_x86_64_	(4 CPU)

11:36:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:37:49 PM     all      1.18      0.00      1.15      9.63      0.06     87.98
11:38:49 PM     all      3.63      0.00      2.85     16.40      0.08     77.04
11:39:49 PM     all     24.10      0.00      2.47      4.21      0.15     69.08
11:40:49 PM     all     13.55      0.00      0.69      2.04      0.08     83.64
11:41:49 PM     all     13.30      0.00      0.66      0.00      0.06     85.98
11:42:49 PM     all     13.60      0.00      0.70      0.00      0.08     85.62
11:43:49 PM     all     13.66      0.00      0.65      0.02      0.06     85.60
11:44:49 PM     all     13.17      0.00      0.57      0.01      0.07     86.18
11:45:49 PM     all     13.39      0.00      0.61      0.02      0.07     85.91
11:46:49 PM     all     13.85      0.00      0.67      0.65      0.07     84.76
11:47:49 PM     all     12.67      0.00      0.70      1.29      0.07     85.27
11:48:49 PM     all     12.52      0.00      0.76      2.08      0.08     84.56
11:49:49 PM     all     13.23      0.00      0.81      2.16      0.07     83.73
11:50:49 PM     all      4.45      0.00      0.44     16.20      0.08     78.82
11:51:49 PM     all      1.05      0.00      0.35     23.30      0.12     75.19
11:52:49 PM     all     26.40      0.00      1.43      4.67      0.11     67.38
11:53:49 PM     all     42.11      0.00      3.28      1.56      0.07     52.98
11:54:49 PM     all     67.10      0.00      5.75      2.63      0.15     24.37
11:55:49 PM     all     67.69      0.00      6.12      1.61      0.14     24.44
11:56:49 PM     all     63.53      0.00      5.95      1.68      0.17     28.67
11:57:49 PM     all     28.87      0.00      3.15      4.54      0.16     63.29
11:58:50 PM     all     24.81      0.00      8.15      7.29      0.18     59.58
11:59:50 PM     all     13.62      0.00      4.58     14.61      0.10     67.08
12:00:50 AM     all     21.50      0.00      1.41      2.96      0.01     74.12
12:01:50 AM     all     19.85      0.00      1.02      4.92      0.02     74.19
12:02:50 AM     all     12.50      0.00      2.49      8.12      0.02     76.88
12:03:50 AM     all      5.01      0.00      3.06     23.82      0.44     67.67
12:04:50 AM     all      4.82      0.00      1.69     17.61      0.06     75.82
12:05:50 AM     all      4.32      0.00      1.87     17.87      0.09     75.85
12:06:49 AM     all     10.30      0.00      3.05     11.07      0.04     75.53
12:07:50 AM     all      2.68      0.00      0.54      0.60      0.02     96.16
12:08:50 AM     all     12.12      0.00      1.48      0.17      0.08     86.15
12:09:50 AM     all     22.10      0.00      2.17      1.12      0.09     74.52
12:10:50 AM     all     11.89      0.00      1.78      1.42      0.08     84.83
12:11:50 AM     all      4.47      0.00      1.12     13.27      0.07     81.07
12:12:50 AM     all      5.74      0.00      0.52      1.30      0.01     92.42
12:13:50 AM     all     10.40      0.00      4.12     12.45      0.04     72.99
12:14:50 AM     all     16.42      0.00      2.31      0.01      0.01     81.25
12:15:50 AM     all     23.59      0.00      0.80      0.59      0.00     75.01
12:16:50 AM     all      6.10      0.00      3.21     12.15      0.03     78.51
12:17:50 AM     all      3.28      0.00      1.06     12.21      0.20     83.25
12:18:50 AM     all     17.76      0.00      3.45      1.44      0.01     77.34
