Linux 3.10.0-229.el7.x86_64 (pgxl3) 	08/22/2015 	_x86_64_	(4 CPU)

12:19:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:20:55 AM     all     27.11      0.00      9.72     24.26      0.10     38.82
12:21:55 AM     all     29.57      0.00      9.74     15.57      0.28     44.84
12:22:55 AM     all      3.64      0.00      1.63     25.57      0.09     69.07
12:23:55 AM     all      6.29      0.00      1.34     26.36      0.10     65.91
12:24:55 AM     all      8.47      0.00      3.09     16.27      0.16     72.01
12:25:55 AM     all      2.51      0.00      2.17     42.48      0.18     52.66
12:26:55 AM     all      0.54      0.00      0.97     41.25      0.17     57.07
12:27:55 AM     all      5.62      0.00      1.90     24.78      0.11     67.59
12:28:55 AM     all      4.33      0.00      1.56     27.20      0.11     66.81
12:29:55 AM     all     26.05      0.00      3.61      9.53      0.05     60.76
12:30:55 AM     all     41.76      0.00      2.05      0.68      0.04     55.47
12:31:55 AM     all     37.40      0.00      4.57      5.08      0.05     52.89
12:32:55 AM     all     13.80      0.00      1.20      0.05      0.03     84.92
12:33:55 AM     all     13.13      0.00      0.75      0.00      0.03     86.09
12:34:55 AM     all     16.96      0.00      1.50      0.10      0.03     81.41
12:35:55 AM     all     17.45      0.00      1.23      4.72      0.04     76.56
12:36:55 AM     all     24.87      0.00      3.15     11.24      0.13     60.60
12:37:55 AM     all     15.61      0.00      2.47      8.83      0.07     73.02
12:38:55 AM     all     14.46      0.00      2.33      0.84      0.04     82.34
12:39:55 AM     all     23.12      0.00      1.92      0.69      0.10     74.16
12:40:55 AM     all     41.27      0.00      4.65      7.17      0.25     46.65
12:41:55 AM     all     36.49      0.00      5.17     37.95      0.35     20.05
12:42:55 AM     all     29.65      0.00      4.01     32.59      0.32     33.44
12:43:55 AM     all     39.43      0.00      3.44     17.20      0.22     39.71
12:44:55 AM     all     44.88      0.00      5.07      5.82      0.19     44.03
12:45:55 AM     all     29.55      0.00      3.59     10.73      0.26     55.88
12:46:55 AM     all     22.79      0.00      4.85     21.03      0.28     51.06
12:47:55 AM     all     32.17      0.00      9.80     17.44      0.24     40.35
12:48:55 AM     all      4.50      0.00      2.33     23.86      0.08     69.24
12:49:55 AM     all      2.40      0.00      1.53     52.19      0.12     43.76
12:50:55 AM     all      2.57      0.00      2.06     46.96      0.28     48.14
12:51:55 AM     all      2.05      0.00      1.20      9.05      0.20     87.51
12:52:55 AM     all      8.96      0.00      1.71     10.95      0.05     78.34
12:53:55 AM     all      4.84      0.00      0.93     10.75      0.02     83.46
12:54:55 AM     all      9.19      0.00      1.99      3.75      0.08     84.99
12:55:55 AM     all      5.77      0.00      3.10     27.56      0.10     63.47
12:56:55 AM     all      5.22      0.00      2.82     21.84      0.09     70.03
12:57:55 AM     all      7.88      0.00      1.63      1.75      0.04     88.71
12:58:55 AM     all     30.46      0.00      4.03      1.50      0.05     63.96
12:59:55 AM     all     12.21      0.00      3.04     11.63      0.04     73.09
01:00:55 AM     all     17.62      0.00      2.50      3.60      0.07     76.21
01:01:55 AM     all     33.59      0.00      3.64      5.59      0.10     57.08
01:02:55 AM     all     15.17      0.00      2.57     42.05      0.20     40.01
01:03:55 AM     all     14.83      0.00      2.47     32.09      0.22     50.39
01:04:55 AM     all     18.01      0.00      2.23     35.55      0.23     43.98
01:05:55 AM     all     12.69      0.00      3.63     23.66      0.12     59.90
01:06:55 AM     all      6.02      0.00      1.92     17.35      0.15     74.55
01:07:55 AM     all     24.99      0.00      1.65      1.04      0.07     72.25
01:08:55 AM     all     37.58      0.00      1.40      0.00      0.03     60.98
01:09:55 AM     all     12.40      0.00      1.14      3.10      0.04     83.32
01:10:55 AM     all     21.15      0.00      3.80      4.41      0.04     70.60
01:11:55 AM     all     36.43      0.00      3.65      1.40      0.17     58.34
01:12:55 AM     all     46.26      0.00      4.68      2.01      0.22     46.84
01:13:55 AM     all     45.74      0.00      4.55      1.89      0.21     47.61
01:14:55 AM     all     45.59      0.00      4.68      1.81      0.21     47.71
01:15:55 AM     all     45.96      0.00      4.58      1.94      0.21     47.31
01:16:55 AM     all     46.57      0.00      4.59      2.44      0.21     46.19
01:17:55 AM     all     28.09      0.00      2.71     11.27      0.16     57.77
01:18:55 AM     all     26.62      0.00      2.99     27.02      0.23     43.14
01:19:55 AM     all     14.00      0.00      1.06     24.03      0.08     60.82
01:20:55 AM     all      0.02      0.00      0.44     24.03      0.07     75.44
01:21:55 AM     all     13.14      0.00      2.23     15.84      0.11     68.69
01:22:55 AM     all     21.11      0.00      1.79      7.68      0.05     69.37
01:23:55 AM     all     27.47      0.00      3.80     13.43      0.06     55.25
01:24:55 AM     all     10.65      0.00      3.54     16.39      0.06     69.36
01:25:55 AM     all      3.97      0.00      1.73     26.89      0.11     67.30
01:26:55 AM     all      7.81      0.00      3.47      2.35      0.01     86.36
