# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl3;60;1440217255;eth0;5304.25;5358.67;7590.88;7661.44;0.00;0.00;0.00
pgxl3;60;1440217255;lo;679.03;679.03;1083.56;1083.56;0.00;0.00;0.00
pgxl3;60;1440217315;eth0;12984.87;12723.72;18099.06;18267.48;0.00;0.00;0.00
pgxl3;60;1440217315;lo;1610.30;1610.30;2578.78;2578.78;0.00;0.00;0.00
pgxl3;60;1440217375;eth0;115.38;113.70;418.86;419.54;0.00;0.00;0.00
pgxl3;60;1440217375;lo;24.92;24.92;61.46;61.46;0.00;0.00;0.00
pgxl3;60;1440217435;eth0;31.22;30.58;95.61;99.44;0.00;0.00;0.00
pgxl3;60;1440217435;lo;13.37;13.37;15.00;15.00;0.00;0.00;0.00
pgxl3;60;1440217495;eth0;1191.70;1304.53;150.55;1638.16;0.00;0.00;0.00
pgxl3;60;1440217495;lo;170.20;170.20;20.56;20.56;0.00;0.00;0.00
pgxl3;60;1440217555;eth0;339.35;335.20;119.41;60.95;0.00;0.00;0.00
pgxl3;60;1440217555;lo;55.10;55.10;7.27;7.27;0.00;0.00;0.00
pgxl3;60;1440217615;eth0;10.05;7.48;64.12;1.16;0.00;0.00;0.00
pgxl3;60;1440217615;lo;9.40;9.40;1.66;1.66;0.00;0.00;0.00
pgxl3;60;1440217675;eth0;1.67;1.33;0.15;0.74;0.00;0.00;0.00
pgxl3;60;1440217675;lo;8.68;8.68;1.56;1.56;0.00;0.00;0.00
pgxl3;60;1440217735;eth0;1.55;1.32;0.14;0.78;0.00;0.00;0.00
pgxl3;60;1440217735;lo;8.75;8.75;1.57;1.57;0.00;0.00;0.00
pgxl3;60;1440217795;eth0;336.82;598.22;1828.98;4050.59;0.00;0.00;0.00
pgxl3;60;1440217795;lo;49.77;49.77;263.11;263.11;0.00;0.00;0.00
pgxl3;60;1440217855;eth0;1143.62;1122.57;6816.21;6933.39;0.00;0.00;0.00
pgxl3;60;1440217855;lo;155.77;155.77;973.32;973.32;0.00;0.00;0.00
pgxl3;60;1440217915;eth0;1144.22;1105.27;6678.47;6819.25;0.00;0.00;0.00
pgxl3;60;1440217915;lo;160.03;160.03;957.16;957.16;0.00;0.00;0.00
pgxl3;60;1440217975;eth0;1033.65;1022.53;6079.65;6189.68;0.00;0.00;0.00
pgxl3;60;1440217975;lo;154.05;154.05;872.78;872.78;0.00;0.00;0.00
pgxl3;60;1440218035;eth0;1147.18;1147.52;6940.00;7013.42;0.00;0.00;0.00
pgxl3;60;1440218035;lo;157.75;157.75;989.59;989.59;0.00;0.00;0.00
pgxl3;60;1440218095;eth0;988.10;987.83;5849.08;5915.17;0.00;0.00;0.00
