# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl4;60;1440217255;eth0;5380.57;5270.23;7594.18;7655.91;0.00;0.00;0.00
pgxl4;60;1440217255;lo;690.70;690.70;1084.23;1084.23;0.00;0.00;0.00
pgxl4;60;1440217315;eth0;12571.30;13075.23;18078.14;18291.10;0.00;0.00;0.00
pgxl4;60;1440217315;lo;1559.02;1559.02;2576.24;2576.24;0.00;0.00;0.00
pgxl4;60;1440217375;eth0;115.72;115.13;420.81;419.06;0.00;0.00;0.00
pgxl4;60;1440217375;lo;25.52;25.52;61.77;61.77;0.00;0.00;0.00
pgxl4;60;1440217435;eth0;31.28;30.62;94.35;100.35;0.00;0.00;0.00
pgxl4;60;1440217435;lo;14.42;14.42;15.40;15.40;0.00;0.00;0.00
pgxl4;60;1440217495;eth0;1184.65;1301.07;135.62;1640.34;0.00;0.00;0.00
pgxl4;60;1440217495;lo;164.95;164.95;20.00;20.00;0.00;0.00;0.00
pgxl4;60;1440217555;eth0;341.55;340.47;40.25;63.22;0.00;0.00;0.00
pgxl4;60;1440217555;lo;56.70;56.70;7.40;7.40;0.00;0.00;0.00
pgxl4;60;1440217615;eth0;5.03;4.23;22.02;0.96;0.00;0.00;0.00
pgxl4;60;1440217615;lo;8.68;8.68;1.56;1.56;0.00;0.00;0.00
pgxl4;60;1440217675;eth0;9.42;7.98;48.90;1.21;0.00;0.00;0.00
pgxl4;60;1440217675;lo;9.82;9.82;1.71;1.71;0.00;0.00;0.00
pgxl4;60;1440217735;eth0;7.37;6.30;35.40;1.09;0.00;0.00;0.00
pgxl4;60;1440217735;lo;12.95;12.95;2.13;2.13;0.00;0.00;0.00
pgxl4;60;1440217795;eth0;396.57;589.58;1886.99;4022.55;0.00;0.00;0.00
pgxl4;60;1440217795;lo;59.12;59.12;261.28;261.28;0.00;0.00;0.00
pgxl4;60;1440217855;eth0;1373.12;1065.88;6812.95;6809.92;0.00;0.00;0.00
pgxl4;60;1440217855;lo;199.92;199.92;972.76;972.76;0.00;0.00;0.00
pgxl4;60;1440217915;eth0;1354.13;1071.33;6731.68;6677.42;0.00;0.00;0.00
pgxl4;60;1440217915;lo;195.65;195.65;955.21;955.21;0.00;0.00;0.00
pgxl4;60;1440217975;eth0;1236.83;980.95;6128.66;6060.61;0.00;0.00;0.00
pgxl4;60;1440217975;lo;183.42;183.42;867.95;867.95;0.00;0.00;0.00
pgxl4;60;1440218035;eth0;1399.87;1087.10;6929.36;6923.55;0.00;0.00;0.00
pgxl4;60;1440218035;lo;204.20;204.20;990.99;990.99;0.00;0.00;0.00
pgxl4;60;1440218095;eth0;1176.68;923.98;5832.86;5802.63;0.00;0.00;0.00
pgxl4;60;1440218095;lo;178.80;178.80;832.76;832.76;0.00;0.00;0.00
pgxl4;60;1440218155;eth0;1301.10;1021.17;6437.85;6419.24;0.00;0.00;0.00
pgxl4;60;1440218155;lo;202.20;202.20;919.99;919.99;0.00;0.00;0.00
pgxl4;60;1440218215;eth0;1301.68;1060.82;6477.85;6500.12;0.00;0.00;0.00
pgxl4;60;1440218215;lo;189.73;189.73;922.02;922.02;0.00;0.00;0.00
pgxl4;60;1440218275;eth0;985.48;960.45;5831.71;5804.78;0.00;0.00;0.00
pgxl4;60;1440218275;lo;140.97;140.97;834.15;834.15;0.00;0.00;0.00
pgxl4;60;1440218335;eth0;900.03;879.37;5042.92;5084.41;0.00;0.00;0.00
pgxl4;60;1440218335;lo;157.23;157.23;739.28;739.28;0.00;0.00;0.00
pgxl4;60;1440218395;eth0;2467.03;2478.67;6192.26;6250.25;0.00;0.00;0.00
pgxl4;60;1440218395;lo;385.95;385.95;898.33;898.33;0.00;0.00;0.00
