Linux 3.10.0-229.el7.x86_64 (pgxl4) 	08/22/2015 	_x86_64_	(4 CPU)

12:19:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:20:55 AM     all     27.53      0.00      9.94      9.37      0.11     53.05
12:21:55 AM     all     33.49      0.00     11.39     29.22      0.22     25.68
12:22:55 AM     all      3.61      0.00      1.59     21.91      0.08     72.81
12:23:55 AM     all     12.97      0.00      3.14     19.87      0.03     63.98
12:24:55 AM     all      0.45      0.00      0.29      6.28      0.13     92.85
12:25:55 AM     all      2.64      0.00      1.85     22.02      0.10     73.39
12:26:55 AM     all      4.81      0.00      1.66     41.95      0.11     51.47
12:27:55 AM     all      2.48      0.00      1.17     63.81      0.16     32.39
12:28:55 AM     all      2.74      0.00      1.29     54.62      0.14     41.21
12:29:55 AM     all     17.24      0.00      4.99     37.07      0.45     40.25
12:30:55 AM     all     51.46      0.00     12.30      5.19      1.67     29.37
12:31:55 AM     all     53.58      0.00     12.02      3.83      1.63     28.94
12:32:55 AM     all     57.76      0.00     11.13      1.19      1.52     28.40
12:33:55 AM     all     40.32      0.00     14.55     11.79      1.99     31.36
12:34:55 AM     all     52.74      0.00     15.38      2.35      1.57     27.97
12:35:55 AM     all     43.20      0.00     13.38      5.14      2.05     36.24
12:36:55 AM     all     42.73      0.00     13.32      9.18      1.62     33.14
12:37:55 AM     all     17.24      0.00      2.70     14.81      0.09     65.16
12:38:55 AM     all     11.37      0.00      0.80      6.44      0.06     81.33
12:39:55 AM     all     25.18      0.00      3.20     12.81      0.16     58.66
12:40:55 AM     all     39.65      0.00      3.44      2.95      0.27     53.69
12:41:55 AM     all     36.24      0.00      4.40     14.53      0.36     44.47
12:42:55 AM     all     50.26      0.00      5.30     15.01      0.23     29.20
12:43:55 AM     all     37.48      0.00      3.65     38.35      0.27     20.24
12:44:55 AM     all     31.51      0.00      4.13     24.11      0.29     39.96
12:45:55 AM     all     28.98      0.00      3.29     15.74      0.30     51.68
12:46:55 AM     all     22.04      0.00      4.35     20.39      0.30     52.92
12:47:55 AM     all     32.91      0.00      9.97     13.35      0.23     43.54
12:48:55 AM     all      4.68      0.00      2.13     20.98      0.06     72.14
12:49:55 AM     all      2.76      0.00      1.54     47.27      0.12     48.31
12:50:55 AM     all      2.69      0.00      1.46     18.96      0.23     76.66
12:51:55 AM     all      0.73      0.00      1.19     18.61      0.29     79.17
12:52:55 AM     all      6.39      0.00      1.63     15.67      0.07     76.24
12:53:55 AM     all      6.93      0.00      1.10     12.78      0.03     79.16
12:54:55 AM     all      9.66      0.00      2.61      3.09      0.10     84.53
12:55:55 AM     all      5.78      0.00      3.23     25.35      0.08     65.55
12:56:55 AM     all      5.67      0.00      2.90     14.79      0.04     76.60
12:57:55 AM     all      7.32      0.00      1.98      1.56      0.06     89.08
12:58:55 AM     all     32.52      0.00      3.82      4.64      0.08     58.94
12:59:55 AM     all     12.77      0.00      3.27     13.63      0.15     70.18
01:00:55 AM     all     19.50      0.00      2.94      5.63      0.08     71.84
01:01:55 AM     all     35.58      0.00      3.89      8.28      0.12     52.14
01:02:55 AM     all     14.64      0.00      2.36     46.39      0.21     36.40
01:03:55 AM     all     14.13      0.00      2.36     31.31      0.26     51.94
01:04:55 AM     all     22.88      0.00      2.43     17.22      0.23     57.23
01:05:55 AM     all     10.53      0.00      4.23     31.00      0.32     53.92
01:06:55 AM     all      7.09      0.00      2.28     18.24      0.19     72.20
01:07:55 AM     all     25.02      0.00      1.50      1.24      0.08     72.16
01:08:55 AM     all     40.93      0.00      1.60      0.00      0.04     57.42
01:09:55 AM     all     17.08      0.00      1.34      3.01      0.05     78.52
01:10:55 AM     all     21.45      0.00      3.67      9.58      0.07     65.24
01:11:55 AM     all     37.22      0.00      3.69      1.72      0.20     57.17
01:12:55 AM     all     46.98      0.00      4.84      2.48      0.24     45.45
01:13:55 AM     all     46.51      0.00      4.62      2.46      0.24     46.17
01:14:55 AM     all     45.99      0.00      4.72      2.31      0.24     46.74
01:15:55 AM     all     45.62      0.00      4.58      1.32      0.24     48.24
01:16:55 AM     all     45.71      0.00      4.72      1.09      0.24     48.24
01:17:55 AM     all     27.49      0.00      2.70     11.09      0.18     58.54
01:18:55 AM     all     23.41      0.00      2.42     29.42      0.18     44.57
01:19:55 AM     all     13.63      0.00      0.97     23.91      0.08     61.41
01:20:55 AM     all      0.48      0.00      0.44     23.57      0.07     75.45
01:21:55 AM     all     12.52      0.00      2.26     16.26      0.12     68.83
01:22:55 AM     all     22.00      0.00      1.88      5.55      0.04     70.53
01:23:55 AM     all     28.93      0.00      3.90     11.32      0.03     55.82
01:24:55 AM     all     10.97      0.00      3.58     21.30      0.11     64.04
01:25:55 AM     all      1.04      0.00      1.14     28.20      0.24     69.38
01:26:55 AM     all     10.12      0.00      3.67      6.15      0.04     80.02
