ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1440217196.44974,0,0,0,0,0,0,0,0,0,0
1440217196.44974,0,0,0,0,0,0,0,0,0,0
1440217196.44974,0,450,0,193,11395,88278,3652,0,0,0
1440217196.44974,4,2366,2,2139,364770,524393,193528,866941926,77,750994
1440217256.4777,0,0,0,0,0,0,0,0,0,0
1440217256.4777,0,0,0,0,0,0,0,0,0,0
1440217256.4777,0,452,0,198,11465,89280,3663,0,0,0
1440217256.4777,4,2550,2,2719,407376,563895,228785,866941963,80,751024
1440217316.49764,0,0,0,0,0,0,0,0,0,0
1440217316.49764,0,0,0,0,0,0,0,0,0,0
1440217316.49764,0,454,0,198,11540,90282,3674,0,0,0
1440217316.49764,6,2577,2,2719,410731,569274,230701,866941964,81,751024
1440217376.51076,0,0,0,0,0,0,0,0,0,0
1440217376.51076,0,0,0,0,0,0,0,0,0,0
1440217376.51076,0,456,0,198,11615,91284,3685,0,0,0
1440217376.51076,7,2595,2,2719,413644,575145,232389,866941964,81,751024
1440217436.5352,0,0,0,0,0,0,0,0,0,0
1440217436.5352,0,0,0,0,0,0,0,0,0,0
1440217436.5352,0,458,0,198,11690,92286,3696,0,0,0
1440217436.5352,8,2627,2,2748,419059,582189,235768,866941965,82,751024
1440217496.53367,0,0,0,0,0,0,0,0,0,0
1440217496.53367,0,0,0,0,0,0,0,0,0,0
1440217496.53367,0,460,0,198,11765,93288,3707,0,0,0
1440217496.53367,5,2653,2,2748,422909,588516,238271,866941966,83,751024
1440217556.5525,0,0,0,0,0,0,0,0,0,0
1440217556.5525,0,0,0,0,0,0,0,0,0,0
1440217556.5525,0,462,0,198,11840,94290,3718,0,0,0
1440217556.5525,7,2692,2,2748,427936,595429,241355,866941968,85,751024
1440217616.56225,0,0,0,0,0,0,0,0,0,0
1440217616.56225,0,0,0,0,0,0,0,0,0,0
1440217616.56225,0,464,0,198,11915,95292,3729,0,0,0
1440217616.56225,7,2709,2,2748,430570,600752,242857,866941968,85,751024
1440217676.5801,0,0,0,0,0,0,0,0,0,0
1440217676.5801,0,0,0,0,0,0,0,0,0,0
1440217676.5801,0,466,0,198,11990,96294,3740,0,0,0
1440217676.5801,9,2726,2,2748,433204,606075,244359,866941968,85,751024
1440217736.60351,0,0,0,0,0,0,0,0,0,0
1440217736.60351,0,0,0,0,0,0,0,0,0,0
1440217736.60351,0,468,0,198,12065,97296,3751,0,0,0
1440217736.60351,6,2741,2,2748,435815,611386,245850,866941968,85,751024
1440217796.62108,0,0,0,0,0,0,0,0,0,0
1440217796.62108,0,0,0,0,0,0,0,0,0,0
1440217796.62108,0,470,0,198,12140,98298,3762,0,0,0
1440217796.62108,7,2778,2,2748,441437,619374,250010,866941970,87,751024
1440217856.64098,0,0,0,0,0,0,0,0,0,0
1440217856.64098,0,0,0,0,0,0,0,0,0,0
1440217856.64098,0,472,0,198,12215,99300,3773,0,0,0
1440217856.64098,6,2793,2,2748,444048,624685,251501,866941970,87,751024
1440217916.65226,0,0,0,0,0,0,0,0,0,0
1440217916.65226,0,0,0,0,0,0,0,0,0,0
1440217916.65226,0,474,0,198,12290,100302,3784,0,0,0
1440217916.65226,5,2808,2,2748,446659,629996,252992,866941970,87,751024
1440217976.66886,0,0,0,0,0,0,0,0,0,0
1440217976.66886,0,0,0,0,0,0,0,0,0,0
1440217976.66886,0,476,0,198,12365,101304,3795,0,0,0
1440217976.66886,5,2828,2,2748,449516,635435,254609,866941970,87,751024
1440218036.67791,0,0,0,0,0,0,0,0,0,0
1440218036.67791,0,0,0,0,0,0,0,0,0,0
1440218036.67791,0,478,0,198,12440,102306,3806,0,0,0
1440218036.67791,5,2845,2,2748,452150,640758,256111,866941970,87,751024
1440218096.67871,0,0,0,0,0,0,0,0,0,0
1440218096.67871,0,0,0,0,0,0,0,0,0,0
1440218096.67871,0,480,0,198,12515,103308,3817,0,0,0
1440218096.67871,5,2868,2,2748,455981,647076,258606,866941971,88,751024
1440218156.7176,0,0,0,0,0,0,0,0,0,0
1440218156.7176,0,0,0,0,0,0,0,0,0,0
1440218156.7176,0,482,0,198,12590,104310,3828,0,0,0
1440218156.7176,7,2896,2,2748,460062,653421,261126,866941972,89,751024
1440218216.73987,0,0,0,0,0,0,0,0,0,0
1440218216.73987,0,0,0,0,0,0,0,0,0,0
1440218216.73987,0,484,0,198,12665,105312,3839,0,0,0
1440218216.73987,6,2955,3,2764,466679,661430,264923,867692682,93,1501172
1440218276.74361,0,0,0,0,0,0,0,0,0,0
1440218276.74361,0,0,0,0,0,0,0,0,0,0
1440218276.74361,0,486,0,198,12740,106314,3850,0,0,0
1440218276.74361,7,2969,3,2764,469011,666203,266228,867692682,93,1501172
1440218336.76338,0,0,0,0,0,0,0,0,0,0
1440218336.76338,0,0,0,0,0,0,0,0,0,0
1440218336.76338,0,488,0,198,12815,107316,3861,0,0,0
1440218336.76338,6,2995,3,2764,473127,672987,268816,867692683,94,1501172
1440218396.78777,0,0,0,0,0,0,0,0,0,0
1440218396.78777,0,0,0,0,0,0,0,0,0,0
1440218396.78777,0,490,0,198,12890,108318,3872,0,0,0
1440218396.78777,6,3018,3,2764,476487,678450,270808,867692684,95,1501172
1440218456.80063,0,0,0,0,0,0,0,0,0,0
1440218456.80063,0,0,0,0,0,0,0,0,0,0
1440218456.80063,0,492,0,198,12965,109320,3883,0,0,0
1440218456.80063,6,3035,3,2764,479121,683783,272310,867692684,95,1501172
1440218516.81611,0,0,0,0,0,0,0,0,0,0
1440218516.81611,0,0,0,0,0,0,0,0,0,0
1440218516.81611,0,494,0,198,13040,110322,3894,0,0,0
1440218516.81611,7,3053,3,2764,481955,689220,273916,867692684,95,1501172
1440218576.83017,0,0,0,0,0,0,0,0,0,0
1440218576.83017,0,0,0,0,0,0,0,0,0,0
1440218576.83017,0,496,0,198,13115,111324,3905,0,0,0
1440218576.83017,8,3067,3,2764,484366,694437,275303,867692684,95,1501172
1440218636.83159,0,0,0,0,0,0,0,0,0,0
1440218636.83159,0,0,0,0,0,0,0,0,0,0
1440218636.83159,0,498,0,198,13190,112326,3916,0,0,0
1440218636.83159,8,3090,3,2764,487069,699806,276838,867692684,95,1501172
1440218696.83275,0,0,0,0,0,0,0,0,0,0
1440218696.83275,0,0,0,0,0,0,0,0,0,0
1440218696.83275,0,500,0,198,13265,113328,3927,0,0,0
1440218696.83275,7,3114,3,2764,491244,706351,279550,867692685,96,1501172
1440218756.84541,0,0,0,0,0,0,0,0,0,0
1440218756.84541,0,0,0,0,0,0,0,0,0,0
1440218756.84541,0,502,0,198,13340,114330,3938,0,0,0
1440218756.84541,6,3138,3,2764,495224,712947,282313,867692686,97,1501172
1440218816.85418,0,0,0,0,0,0,0,0,0,0
1440218816.85418,0,0,0,0,0,0,0,0,0,0
1440218816.85418,0,504,0,198,13415,115332,3949,0,0,0
1440218816.85418,5,3169,3,2764,499619,720106,285433,867692687,98,1501172
