# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl1;60;1440214669;-4947.65;0.00;4909.97
pgxl1;60;1440214729;-24101.88;0.00;21760.97
pgxl1;60;1440214789;2785.03;0.00;-1373.32
pgxl1;60;1440214849;-490.82;0.00;11.08
pgxl1;60;1440214909;-475.62;0.00;0.47
pgxl1;60;1440214969;-487.89;0.00;10.06
pgxl1;60;1440215029;-519.58;0.00;46.42
pgxl1;60;1440215089;-523.02;0.00;46.17
pgxl1;60;1440215149;-302.72;0.00;-178.98
pgxl1;60;1440215209;55.73;0.00;-486.53
pgxl1;60;1440215269;-16.93;0.00;-345.18
pgxl1;60;1440215329;33.68;0.00;-393.17
pgxl1;60;1440215389;-28.92;0.00;-386.17
pgxl1;60;1440215449;24.87;0.00;-217.03
pgxl1;60;1440215509;-50.38;0.00;-410.18
pgxl1;60;1440215569;74.37;0.00;-2162.17
pgxl1;60;1440215629;5782.45;0.00;1883.28
pgxl1;60;1440215689;-4673.82;0.00;4624.37
pgxl1;60;1440215749;-1115.47;0.00;920.87
pgxl1;60;1440215809;-93.23;0.00;127.30
pgxl1;60;1440215869;84.95;0.00;-418.53
pgxl1;60;1440215929;-65.55;0.00;-582.58
pgxl1;60;1440215989;31.45;0.00;-2615.33
pgxl1;60;1440216049;-37.57;0.00;-2778.17
pgxl1;60;1440216109;27.73;0.00;-37.90
pgxl1;60;1440216169;2263.67;0.00;-2096.97
pgxl1;60;1440216229;2772.03;0.00;25.23
pgxl1;60;1440216289;-5063.07;0.00;5083.85
pgxl1;60;1440216349;57.22;0.00;-55.28
pgxl1;60;1440216409;2777.05;0.00;-2774.48
pgxl1;60;1440216469;2223.80;0.00;-2204.25
pgxl1;60;1440216529;-2482.13;0.00;928.23
pgxl1;60;1440216589;4044.33;0.00;-544.23
pgxl1;60;1440216649;-3073.28;0.00;2008.82
pgxl1;60;1440216709;-3514.55;0.00;4626.30
pgxl1;60;1440216769;-8.25;0.00;84.33
pgxl1;60;1440216829;3182.07;0.00;-3185.47
pgxl1;60;1440216889;291.55;0.00;259.20
pgxl1;60;1440216949;-3420.60;0.00;3423.23
pgxl1;60;1440217009;1162.50;0.00;-1301.18
pgxl1;60;1440217069;2810.00;0.00;-2653.43
pgxl1;60;1440217129;-4023.72;0.00;4011.12
