# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;60;1440217255;-895.95;0.00;418.70
pgxl;60;1440217315;-34.88;0.00;2.03
pgxl;60;1440217375;2.78;0.00;1.48
pgxl;60;1440217435;-16.97;0.00;2.42
pgxl;60;1440217495;0.95;0.00;8.63
pgxl;60;1440217555;-73.45;0.00;1.63
pgxl;60;1440217615;-8.60;0.00;1.37
pgxl;60;1440217675;-57.12;0.00;1.53
pgxl;60;1440217735;1.27;0.00;1.55
pgxl;60;1440217795;1043.92;0.00;-950.62
pgxl;60;1440217855;-8.23;0.00;1.48
pgxl;60;1440217915;-17.45;0.00;1.62
pgxl;60;1440217975;-20.77;0.00;1.57
pgxl;60;1440218035;-2.13;0.00;1.10
pgxl;60;1440218095;-0.92;0.00;1.13
pgxl;60;1440218155;2.42;0.00;1.23
pgxl;60;1440218215;-725.85;0.00;13.90
pgxl;60;1440218275;292.18;0.00;394.18
pgxl;60;1440218335;1.53;0.00;1.28
pgxl;60;1440218395;-10.68;0.00;1.47
pgxl;60;1440218455;-1.68;0.00;1.38
pgxl;60;1440218515;-28.17;0.00;1.63
pgxl;60;1440218575;-0.22;0.00;1.47
pgxl;60;1440218635;-1.90;0.00;1.33
pgxl;60;1440218695;7.83;0.00;1.45
pgxl;60;1440218755;5.10;0.00;4.73
pgxl;60;1440218815;-42.42;0.00;7.95
pgxl;60;1440218875;-8.35;0.00;1.82
pgxl;60;1440218935;-4.63;0.00;1.57
pgxl;60;1440218995;364.72;0.00;1.52
pgxl;60;1440219055;0.02;0.00;2.38
pgxl;60;1440219115;-25.22;0.00;1.53
pgxl;60;1440219175;-12.23;0.00;14.55
pgxl;60;1440219235;-14.38;0.00;1.48
pgxl;60;1440219295;-0.23;0.00;9.50
pgxl;60;1440219355;-28.10;0.00;1.98
pgxl;60;1440219415;2.20;0.00;1.63
pgxl;60;1440219475;4.92;0.00;1.52
pgxl;60;1440219535;-6.82;0.00;1.00
pgxl;60;1440219595;-110.13;0.00;1.15
pgxl;60;1440219655;-26.65;0.00;1.03
pgxl;60;1440219715;250.95;0.00;-141.33
pgxl;60;1440219775;-7.98;0.00;1.17
pgxl;60;1440219835;-36.22;0.00;1.37
pgxl;60;1440219895;7.53;0.00;1.28
pgxl;60;1440219955;6.42;0.00;1.13
pgxl;60;1440220015;-5.30;0.00;1.03
pgxl;60;1440220075;-27.03;0.00;1.17
pgxl;60;1440220135;3.17;0.00;1.18
pgxl;60;1440220195;2.38;0.00;1.10
pgxl;60;1440220255;-6.70;0.00;1.23
pgxl;60;1440220315;-46.12;0.00;1.15
pgxl;60;1440220375;2.52;0.00;1.45
pgxl;60;1440220435;0.45;0.00;1.27
pgxl;60;1440220495;-3.02;0.00;1.52
pgxl;60;1440220555;-17.85;0.00;1.38
pgxl;60;1440220615;2.42;0.00;1.30
pgxl;60;1440220675;10.67;0.00;5.33
pgxl;60;1440220735;-10.30;0.00;3.45
pgxl;60;1440220795;-32.68;0.00;1.42
pgxl;60;1440220855;-9.75;0.00;1.10
pgxl;60;1440220915;4.03;0.00;1.20
pgxl;60;1440220975;3.08;0.00;1.23
pgxl;60;1440221035;-24.37;0.00;12.77
pgxl;60;1440221095;-3.72;0.00;1.12
pgxl;60;1440221155;-8.92;0.00;1.35
