Linux 3.10.0-229.el7.x86_64 (pgxl) 	08/22/2015 	_x86_64_	(4 CPU)

12:19:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:20:55 AM     all      9.69      0.00     19.27      0.09      0.00     70.95
12:21:55 AM     all      2.21      0.00     22.93      0.00      0.00     74.86
12:22:55 AM     all      2.21      0.00     22.90      0.00      0.00     74.89
12:23:55 AM     all      2.14      0.00     23.00      0.00      0.00     74.85
12:24:55 AM     all     12.22      0.00     23.74      0.00      0.02     64.02
12:25:55 AM     all      2.20      0.00     23.03      0.01      0.00     74.76
12:26:55 AM     all      2.23      0.00     22.87      0.00      0.00     74.89
12:27:55 AM     all      2.14      0.00     22.96      0.00      0.00     74.90
12:28:55 AM     all      2.24      0.00     22.87      0.00      0.00     74.89
12:29:55 AM     all      9.14      0.00     23.85      0.00      0.10     66.90
12:30:55 AM     all      2.18      0.00     22.93      0.00      0.00     74.88
12:31:55 AM     all      2.18      0.00     22.92      0.00      0.00     74.90
12:32:55 AM     all      2.14      0.00     22.95      0.00      0.00     74.89
12:33:55 AM     all      2.13      0.00     22.97      0.00      0.00     74.90
12:34:55 AM     all      2.05      0.00     23.06      0.00      0.00     74.88
12:35:55 AM     all      2.08      0.00     23.03      0.00      0.00     74.88
12:36:55 AM     all      3.69      0.00     21.27      0.00      0.00     75.03
12:37:55 AM     all      3.99      0.00     21.13      0.07      0.00     74.81
12:38:55 AM     all      2.16      0.00     22.95      0.00      0.00     74.88
12:39:55 AM     all      2.27      0.00     22.97      0.00      0.00     74.75
12:40:55 AM     all      2.20      0.00     22.92      0.01      0.00     74.87
12:41:55 AM     all      2.16      0.00     22.94      0.00      0.00     74.89
12:42:55 AM     all      2.21      0.00     22.89      0.00      0.00     74.90
12:43:55 AM     all      2.15      0.00     22.95      0.00      0.00     74.89
12:44:55 AM     all      2.17      0.00     22.95      0.00      0.00     74.88
12:45:55 AM     all      2.20      0.00     22.94      0.01      0.00     74.85
12:46:55 AM     all      2.34      0.00     22.95      0.01      0.01     74.69
12:47:55 AM     all      2.22      0.00     22.91      0.00      0.00     74.87
12:48:55 AM     all      2.19      0.00     22.91      0.00      0.00     74.90
12:49:55 AM     all      1.69      0.00     15.94      0.00      0.00     82.36
12:50:55 AM     all      0.05      0.00      0.08      0.01      0.00     99.86
12:51:55 AM     all      0.03      0.00      0.08      0.00      0.00     99.88
12:52:55 AM     all      0.07      0.00      0.10      0.03      0.00     99.81
12:53:55 AM     all      0.04      0.00      0.08      0.00      0.00     99.88
12:54:55 AM     all      9.98      0.00      0.52      0.00      0.03     89.47
12:55:55 AM     all      0.03      0.00      0.08      0.01      0.00     99.88
12:56:55 AM     all      0.04      0.00      0.08      0.00      0.00     99.88
12:57:55 AM     all      0.04      0.00      0.08      0.00      0.00     99.88
12:58:55 AM     all      0.04      0.00      0.07      0.00      0.00     99.89
12:59:55 AM     all      0.03      0.00      0.08      0.00      0.00     99.88
01:00:55 AM     all      0.04      0.00      0.08      0.00      0.00     99.87
01:01:55 AM     all      5.82      0.00      1.20      0.00      0.00     92.97
01:02:55 AM     all      0.04      0.00      0.09      0.00      0.00     99.86
01:03:55 AM     all      0.03      0.00      0.07      0.00      0.00     99.90
01:04:55 AM     all      0.03      0.00      0.08      0.00      0.00     99.90
01:05:55 AM     all      0.05      0.00      0.08      0.00      0.00     99.88
01:06:55 AM     all      0.03      0.00      0.07      0.00      0.00     99.89
01:07:55 AM     all      1.31      0.00      0.08      0.00      0.00     98.61
01:08:55 AM     all      0.03      0.00      0.07      0.00      0.00     99.90
01:09:55 AM     all      0.03      0.00      0.08      0.00      0.00     99.88
01:10:55 AM     all      0.04      0.00      0.07      0.00      0.00     99.88
01:11:55 AM     all      0.04      0.00      0.08      0.00      0.00     99.87
01:12:55 AM     all      0.03      0.00      0.07      0.00      0.00     99.90
01:13:55 AM     all      0.03      0.00      0.07      0.00      0.00     99.90
01:14:55 AM     all      0.03      0.00      0.07      0.00      0.00     99.90
01:15:55 AM     all      0.03      0.00      0.06      0.00      0.00     99.90
01:16:55 AM     all      0.04      0.00      0.07      0.00      0.00     99.90
01:17:55 AM     all      0.10      0.00      0.08      0.00      0.00     99.82
01:18:55 AM     all      0.05      0.00      0.10      0.01      0.00     99.83
01:19:55 AM     all      0.07      0.00      0.11      0.01      0.00     99.81
01:20:55 AM     all      0.05      0.00      0.10      0.00      0.00     99.84
01:21:55 AM     all      0.03      0.00      0.07      0.00      0.00     99.90
01:22:55 AM     all      0.04      0.00      0.07      0.00      0.00     99.89
01:23:55 AM     all      0.33      0.00      0.08      0.00      0.00     99.58
01:24:55 AM     all      0.03      0.00      0.08      0.00      0.00     99.89
01:25:55 AM     all      0.04      0.00      0.07      0.00      0.00     99.89
