# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl;60;1440217255;2830888;28156932;90.86;0;27026728;9473272;30.57;13569700;13651408;28
pgxl;60;1440217315;2822516;28165304;90.89;0;27027216;9482532;30.60;13579756;13648644;40
pgxl;60;1440217375;2823184;28164636;90.89;0;27027572;9490916;30.63;13577928;13648584;28
pgxl;60;1440217435;2819112;28168708;90.90;0;27028152;9487972;30.62;13582048;13648544;28
pgxl;60;1440217495;2819340;28168480;90.90;0;27030224;9495308;30.64;13583228;13648532;1800
pgxl;60;1440217555;2801712;28186108;90.96;0;27030616;9519304;30.72;13600812;13648596;28
pgxl;60;1440217615;2799648;28188172;90.97;0;27030944;9527496;30.75;13601276;13648564;28
pgxl;60;1440217675;2785940;28201880;91.01;0;27031312;9528420;30.75;13613936;13648624;28
pgxl;60;1440217735;2786244;28201576;91.01;0;27031684;9529456;30.75;13613016;13648612;28
pgxl;60;1440217795;3036784;27951036;90.20;0;26803536;9496540;30.65;13445584;13568828;44
pgxl;60;1440217855;3034808;27953012;90.21;0;26803892;9504744;30.67;13446032;13568836;28
pgxl;60;1440217915;3030620;27957200;90.22;0;26804280;9504744;30.67;13450304;13568888;28
pgxl;60;1440217975;3025636;27962184;90.24;0;26804656;9504744;30.67;13454700;13568888;28
pgxl;60;1440218035;3025124;27962696;90.24;0;26804920;9504740;30.67;13455064;13568860;28
pgxl;60;1440218095;3024904;27962916;90.24;0;26805192;9497464;30.65;13455792;13568868;48
pgxl;60;1440218155;3025484;27962336;90.24;0;26805488;9495632;30.64;13455524;13568908;40
pgxl;60;1440218215;2851280;28136540;90.80;0;26808824;9669808;31.21;13625584;13569048;2864
pgxl;60;1440218275;2921404;28066416;90.57;0;26903428;9496964;30.65;13559632;13569120;28
pgxl;60;1440218335;2921772;28066048;90.57;0;26903736;9495732;30.64;13559108;13569100;40
pgxl;60;1440218395;2919208;28068612;90.58;0;26904088;9497708;30.65;13561624;13569080;40
pgxl;60;1440218455;2918804;28069016;90.58;0;26904420;9505920;30.68;13561976;13569100;28
pgxl;60;1440218515;2912044;28075776;90.60;0;26904812;9505904;30.68;13568152;13569168;28
pgxl;60;1440218575;2911992;28075828;90.60;0;26905164;9505904;30.68;13568600;13569148;28
pgxl;60;1440218635;2911536;28076284;90.60;0;26905484;9505908;30.68;13569052;13569136;28
pgxl;60;1440218695;2913416;28074404;90.60;0;26905832;9496388;30.65;13566800;13569144;48
pgxl;60;1440218755;2914640;28073180;90.59;0;26906968;9494828;30.64;13565832;13569948;68
pgxl;60;1440218815;2904460;28083360;90.63;0;26908876;9486244;30.61;13575016;13570380;1008
pgxl;60;1440218875;2902456;28085364;90.63;0;26909312;9481600;30.60;13576424;13570372;40
pgxl;60;1440218935;2901344;28086476;90.64;0;26909688;9491028;30.63;13577060;13570392;28
pgxl;60;1440218995;2988876;27998944;90.35;0;26910052;9350332;30.17;13490904;13570380;32
