ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,31858,10,psql,10.93.131.148,34820,2015-08-21 23:37:51.018029-04,,2015-08-21 23:37:51.029-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:37:51.029003-04
946684800,31829,10,pgxc,10.93.131.148,34698,2015-08-21 23:36:50.922183-04,2015-08-21 23:38:13.556717-04,2015-08-21 23:38:13.620811-04,f,Remote Subplan,active,2015-08-21 23:38:13.648151-04
946684800,31859,10,pgxc,10.87.8.227,34788,2015-08-21 23:37:52.619594-04,2015-08-21 23:38:13.556717-04,2015-08-21 23:38:13.557324-04,f,Remote Subplan,active,2015-08-21 23:38:13.593699-04
946684800,31860,10,pgxc,10.87.3.185,48697,2015-08-21 23:37:52.6197-04,2015-08-21 23:38:13.556717-04,2015-08-21 23:38:13.556817-04,f,Remote Subplan,active,2015-08-21 23:38:13.647882-04
946684800,31862,10,pgxc,10.95.141.120,54739,2015-08-21 23:37:52.620028-04,2015-08-21 23:38:13.556717-04,2015-08-21 23:38:13.557241-04,f,Remote Subplan,active,2015-08-21 23:38:13.593201-04
946684800,31861,10,pgxc,10.94.132.84,54426,2015-08-21 23:37:52.620036-04,2015-08-21 23:38:13.556717-04,2015-08-21 23:38:13.55728-04,f,Remote Subplan,active,2015-08-21 23:38:13.594585-04
946684800,31863,10,pgxc,10.87.3.206,33462,2015-08-21 23:37:52.624445-04,2015-08-21 23:38:13.556717-04,2015-08-21 23:38:50.881216-04,f,Remote Subplan,active,2015-08-21 23:38:50.919554-04
946684800,31864,10,pgxc,10.223.4.4,46885,2015-08-21 23:37:52.624803-04,2015-08-21 23:38:13.556717-04,2015-08-21 23:38:13.557326-04,f,Remote Subplan,active,2015-08-21 23:38:13.601443-04
946684800,31865,10,pgxc,10.92.9.245,45314,2015-08-21 23:37:52.624977-04,2015-08-21 23:38:13.556717-04,2015-08-21 23:38:13.557278-04,f,Remote Subplan,active,2015-08-21 23:38:13.596736-04
946684800,31866,10,pgxc,10.87.3.232,52641,2015-08-21 23:37:52.625112-04,2015-08-21 23:38:13.556717-04,2015-08-21 23:38:13.557568-04,f,Remote Subplan,active,2015-08-21 23:38:13.593726-04
946684800,31871,10,psql,10.93.131.148,34858,2015-08-21 23:38:50.99106-04,,2015-08-21 23:38:51.009781-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:38:51.009785-04
946684800,31872,10,psql,10.93.131.148,34859,2015-08-21 23:38:50.991288-04,,2015-08-21 23:38:51.011276-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",idle,2015-08-21 23:38:51.017222-04
946684800,31875,10,psql,10.93.131.148,34864,2015-08-21 23:38:50.994917-04,,2015-08-21 23:38:51.012144-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:38:51.012146-04
946684800,31874,10,psql,10.93.131.148,34861,2015-08-21 23:38:50.992928-04,,2015-08-21 23:38:51.013579-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:38:51.013582-04
946684800,31873,10,psql,10.93.131.148,34860,2015-08-21 23:38:50.99155-04,,2015-08-21 23:38:51.01442-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:38:51.014424-04
946684800,31829,10,pgxc,10.93.131.148,34698,2015-08-21 23:36:50.922183-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.32931-04,f,Remote Subplan,active,2015-08-21 23:39:31.382834-04
946684800,31859,10,pgxc,10.87.8.227,34788,2015-08-21 23:37:52.619594-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.395482-04,f,Remote Subplan,active,2015-08-21 23:39:31.456116-04
946684800,31860,10,pgxc,10.87.3.185,48697,2015-08-21 23:37:52.6197-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318095-04,f,Remote Subplan,active,2015-08-21 23:39:31.383173-04
946684800,31862,10,pgxc,10.95.141.120,54739,2015-08-21 23:37:52.620028-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318396-04,f,Remote Subplan,active,2015-08-21 23:39:31.379484-04
946684800,31861,10,pgxc,10.94.132.84,54426,2015-08-21 23:37:52.620036-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318743-04,f,Remote Subplan,active,2015-08-21 23:39:31.3792-04
946684800,31863,10,pgxc,10.87.3.206,33462,2015-08-21 23:37:52.624445-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318457-04,f,Remote Subplan,active,2015-08-21 23:39:31.380508-04
946684800,31864,10,pgxc,10.223.4.4,46885,2015-08-21 23:37:52.624803-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318734-04,f,Remote Subplan,active,2015-08-21 23:39:31.379792-04
946684800,31865,10,pgxc,10.92.9.245,45314,2015-08-21 23:37:52.624977-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.319571-04,f,Remote Subplan,active,2015-08-21 23:39:31.381478-04
946684800,31866,10,pgxc,10.87.3.232,52641,2015-08-21 23:37:52.625112-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318774-04,f,Remote Subplan,active,2015-08-21 23:39:31.379243-04
946684800,31877,10,pgxc,10.87.3.185,48721,2015-08-21 23:39:31.434121-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:47.82431-04,f,Remote Subplan,active,2015-08-21 23:39:50.962592-04
946684800,31878,10,pgxc,10.87.3.232,52667,2015-08-21 23:39:31.440111-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:47.855519-04,f,Remote Subplan,active,2015-08-21 23:39:50.993026-04
946684800,31879,10,pgxc,10.87.8.227,34812,2015-08-21 23:39:31.440642-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:47.819157-04,f,Remote Subplan,active,2015-08-21 23:39:50.956414-04
946684800,31880,10,pgxc,10.223.4.4,46909,2015-08-21 23:39:31.4458-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:47.821912-04,f,Remote Subplan,active,2015-08-21 23:39:50.96756-04
946684800,31881,10,pgxc,10.92.9.245,45338,2015-08-21 23:39:31.446184-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:47.831147-04,f,Remote Subplan,active,2015-08-21 23:39:50.974648-04
946684800,31882,10,pgxc,10.95.141.120,54763,2015-08-21 23:39:31.449763-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:47.848138-04,f,Remote Subplan,active,2015-08-21 23:39:50.994619-04
946684800,31883,10,pgxc,10.94.132.84,54450,2015-08-21 23:39:31.451414-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:47.810425-04,f,Remote Subplan,active,2015-08-21 23:39:50.953574-04
946684800,31884,10,pgxc,10.87.3.206,33486,2015-08-21 23:39:31.457175-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:47.826159-04,f,Remote Subplan,active,2015-08-21 23:39:50.983524-04
946684800,31887,10,psql,10.93.131.148,34917,2015-08-21 23:39:50.998372-04,,2015-08-21 23:39:51.009609-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:39:51.009611-04
946684800,31888,10,psql,10.93.131.148,34924,2015-08-21 23:39:51.00242-04,,,f,"",idle,2015-08-21 23:39:51.01789-04
946684800,31889,10,psql,10.93.131.148,34934,2015-08-21 23:39:51.0092-04,,2015-08-21 23:39:51.014835-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:39:51.014838-04
946684800,31890,10,psql,10.93.131.148,34938,2015-08-21 23:39:51.011897-04,,,f,"",idle,2015-08-21 23:39:51.017485-04
946684800,31829,10,pgxc,10.93.131.148,34698,2015-08-21 23:36:50.922183-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.32931-04,f,Remote Subplan,active,2015-08-21 23:39:31.382834-04
946684800,31859,10,pgxc,10.87.8.227,34788,2015-08-21 23:37:52.619594-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.395482-04,f,Remote Subplan,active,2015-08-21 23:39:31.456116-04
946684800,31860,10,pgxc,10.87.3.185,48697,2015-08-21 23:37:52.6197-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318095-04,f,Remote Subplan,active,2015-08-21 23:39:31.383173-04
946684800,31862,10,pgxc,10.95.141.120,54739,2015-08-21 23:37:52.620028-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318396-04,f,Remote Subplan,active,2015-08-21 23:39:31.379484-04
946684800,31861,10,pgxc,10.94.132.84,54426,2015-08-21 23:37:52.620036-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318743-04,f,Remote Subplan,active,2015-08-21 23:39:31.3792-04
946684800,31863,10,pgxc,10.87.3.206,33462,2015-08-21 23:37:52.624445-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318457-04,f,Remote Subplan,active,2015-08-21 23:39:31.380508-04
946684800,31864,10,pgxc,10.223.4.4,46885,2015-08-21 23:37:52.624803-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318734-04,f,Remote Subplan,active,2015-08-21 23:39:31.379792-04
946684800,31865,10,pgxc,10.92.9.245,45314,2015-08-21 23:37:52.624977-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.319571-04,f,Remote Subplan,active,2015-08-21 23:39:31.381478-04
946684800,31866,10,pgxc,10.87.3.232,52641,2015-08-21 23:37:52.625112-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318774-04,f,Remote Subplan,active,2015-08-21 23:39:31.379243-04
946684800,31877,10,pgxc,10.87.3.185,48721,2015-08-21 23:39:31.434121-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:40:47.889577-04,f,Remote Subplan,active,2015-08-21 23:40:51.027858-04
946684800,31878,10,pgxc,10.87.3.232,52667,2015-08-21 23:39:31.440111-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:40:47.881832-04,f,Remote Subplan,active,2015-08-21 23:40:51.019339-04
946684800,31879,10,pgxc,10.87.8.227,34812,2015-08-21 23:39:31.440642-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:40:47.893981-04,f,Remote Subplan,active,2015-08-21 23:40:51.031237-04
946684800,31880,10,pgxc,10.223.4.4,46909,2015-08-21 23:39:31.4458-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:40:47.842495-04,f,Remote Subplan,active,2015-08-21 23:40:50.988142-04
946684800,31881,10,pgxc,10.92.9.245,45338,2015-08-21 23:39:31.446184-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:40:47.884724-04,f,Remote Subplan,active,2015-08-21 23:40:51.028224-04
946684800,31882,10,pgxc,10.95.141.120,54763,2015-08-21 23:39:31.449763-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:40:47.86448-04,f,Remote Subplan,active,2015-08-21 23:40:51.01096-04
946684800,31883,10,pgxc,10.94.132.84,54450,2015-08-21 23:39:31.451414-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:40:47.844128-04,f,Remote Subplan,active,2015-08-21 23:40:50.987276-04
946684800,31884,10,pgxc,10.87.3.206,33486,2015-08-21 23:39:31.457175-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:40:47.842924-04,f,Remote Subplan,active,2015-08-21 23:40:51.000289-04
946684800,31900,10,psql,10.93.131.148,34989,2015-08-21 23:40:51.019976-04,,2015-08-21 23:40:51.031736-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:40:51.03174-04
946684800,31901,10,psql,10.93.131.148,34994,2015-08-21 23:40:51.024326-04,,2015-08-21 23:40:51.042578-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:40:51.042581-04
946684800,31902,10,psql,10.93.131.148,34995,2015-08-21 23:40:51.02605-04,,,f,"",,
946684800,31904,10,psql,10.93.131.148,34998,2015-08-21 23:40:51.028911-04,,2015-08-21 23:40:51.036545-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:40:51.036549-04
946684800,31829,10,pgxc,10.93.131.148,34698,2015-08-21 23:36:50.922183-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.32931-04,f,Remote Subplan,active,2015-08-21 23:39:31.382834-04
946684800,31859,10,pgxc,10.87.8.227,34788,2015-08-21 23:37:52.619594-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.395482-04,f,Remote Subplan,active,2015-08-21 23:39:31.456116-04
946684800,31860,10,pgxc,10.87.3.185,48697,2015-08-21 23:37:52.6197-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318095-04,f,Remote Subplan,active,2015-08-21 23:39:31.383173-04
946684800,31862,10,pgxc,10.95.141.120,54739,2015-08-21 23:37:52.620028-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318396-04,f,Remote Subplan,active,2015-08-21 23:39:31.379484-04
946684800,31861,10,pgxc,10.94.132.84,54426,2015-08-21 23:37:52.620036-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318743-04,f,Remote Subplan,active,2015-08-21 23:39:31.3792-04
946684800,31863,10,pgxc,10.87.3.206,33462,2015-08-21 23:37:52.624445-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318457-04,f,Remote Subplan,active,2015-08-21 23:39:31.380508-04
946684800,31864,10,pgxc,10.223.4.4,46885,2015-08-21 23:37:52.624803-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318734-04,f,Remote Subplan,active,2015-08-21 23:39:31.379792-04
946684800,31865,10,pgxc,10.92.9.245,45314,2015-08-21 23:37:52.624977-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.319571-04,f,Remote Subplan,active,2015-08-21 23:39:31.381478-04
946684800,31866,10,pgxc,10.87.3.232,52641,2015-08-21 23:37:52.625112-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318774-04,f,Remote Subplan,active,2015-08-21 23:39:31.379243-04
946684800,31877,10,pgxc,10.87.3.185,48721,2015-08-21 23:39:31.434121-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:41:47.867944-04,f,Remote Subplan,active,2015-08-21 23:41:51.006226-04
946684800,31878,10,pgxc,10.87.3.232,52667,2015-08-21 23:39:31.440111-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:41:47.881878-04,f,Remote Subplan,active,2015-08-21 23:41:51.019384-04
946684800,31879,10,pgxc,10.87.8.227,34812,2015-08-21 23:39:31.440642-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:41:47.857506-04,f,Remote Subplan,active,2015-08-21 23:41:50.994761-04
946684800,31880,10,pgxc,10.223.4.4,46909,2015-08-21 23:39:31.4458-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:41:47.888968-04,f,Remote Subplan,active,2015-08-21 23:41:51.034615-04
946684800,31881,10,pgxc,10.92.9.245,45338,2015-08-21 23:39:31.446184-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:41:47.89701-04,f,Remote Subplan,active,2015-08-21 23:41:51.040511-04
946684800,31882,10,pgxc,10.95.141.120,54763,2015-08-21 23:39:31.449763-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:41:47.887597-04,f,Remote Subplan,active,2015-08-21 23:41:51.034078-04
946684800,31883,10,pgxc,10.94.132.84,54450,2015-08-21 23:39:31.451414-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:41:47.892996-04,f,Remote Subplan,active,2015-08-21 23:41:51.036145-04
946684800,31884,10,pgxc,10.87.3.206,33486,2015-08-21 23:39:31.457175-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:41:47.870559-04,f,Remote Subplan,active,2015-08-21 23:41:51.027924-04
946684800,31907,10,psql,10.93.131.148,35030,2015-08-21 23:41:51.020576-04,,2015-08-21 23:41:51.03285-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:41:51.032852-04
946684800,31910,10,psql,10.93.131.148,35049,2015-08-21 23:41:51.03108-04,,2015-08-21 23:41:51.040146-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",idle,2015-08-21 23:41:51.049699-04
946684800,31909,10,psql,10.93.131.148,35040,2015-08-21 23:41:51.024707-04,,2015-08-21 23:41:51.045224-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:41:51.045227-04
946684800,31908,10,psql,10.93.131.148,35036,2015-08-21 23:41:51.022787-04,,2015-08-21 23:41:51.045567-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:41:51.04557-04
946684800,31911,10,psql,10.93.131.148,35053,2015-08-21 23:41:51.034608-04,,2015-08-21 23:41:51.046637-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2015-08-21 23:41:51.04664-04
946684800,31829,10,pgxc,10.93.131.148,34698,2015-08-21 23:36:50.922183-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.32931-04,f,Remote Subplan,active,2015-08-21 23:39:31.382834-04
946684800,31859,10,pgxc,10.87.8.227,34788,2015-08-21 23:37:52.619594-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.395482-04,f,Remote Subplan,active,2015-08-21 23:39:31.456116-04
946684800,31860,10,pgxc,10.87.3.185,48697,2015-08-21 23:37:52.6197-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318095-04,f,Remote Subplan,active,2015-08-21 23:39:31.383173-04
946684800,31862,10,pgxc,10.95.141.120,54739,2015-08-21 23:37:52.620028-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318396-04,f,Remote Subplan,active,2015-08-21 23:39:31.379484-04
946684800,31861,10,pgxc,10.94.132.84,54426,2015-08-21 23:37:52.620036-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318743-04,f,Remote Subplan,active,2015-08-21 23:39:31.3792-04
946684800,31863,10,pgxc,10.87.3.206,33462,2015-08-21 23:37:52.624445-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318457-04,f,Remote Subplan,active,2015-08-21 23:39:31.380508-04
946684800,31864,10,pgxc,10.223.4.4,46885,2015-08-21 23:37:52.624803-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.318734-04,f,Remote Subplan,active,2015-08-21 23:39:31.379792-04
946684800,31865,10,pgxc,10.92.9.245,45314,2015-08-21 23:37:52.624977-04,2015-08-21 23:39:28.317612-04,2015-08-21 23:39:28.319571-04,f,Remote Subplan,active,2015-08-21 23:39:31.381478-04
