Linux 3.10.0-229.el7.x86_64 (pgxl7) 	08/21/2015 	_x86_64_	(4 CPU)

10:52:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:53:19 PM     all      2.00      0.00      1.14      0.82      0.05     95.99
10:54:19 PM     all      4.49      0.00      1.46      4.91      0.11     89.03
10:55:19 PM     all      9.99      0.00      1.51      3.01      0.09     85.41
10:56:19 PM     all     16.78      0.00      1.66      6.98      0.09     74.49
10:57:19 PM     all     20.59      0.00      1.69      5.82      0.08     71.80
10:58:19 PM     all     16.57      0.00      1.60      4.38      0.09     77.36
10:59:19 PM     all     18.07      0.00      1.95      5.46      0.09     74.43
11:00:19 PM     all     50.85      0.00      2.34      2.75      0.06     44.00
11:01:19 PM     all     31.78      0.00      1.69      3.25      0.08     63.20
11:02:19 PM     all      9.18      0.00      1.45      3.32      0.09     85.97
11:03:19 PM     all      5.38      0.00      1.46      4.04      0.11     89.01
11:04:19 PM     all      5.32      0.00      1.44      4.56      0.12     88.56
11:05:19 PM     all     12.29      0.00      2.22      3.75      0.11     81.64
11:06:19 PM     all     33.51      0.00      2.19      7.59      0.09     56.63
11:07:19 PM     all     26.56      0.00      2.02     12.30      0.11     59.01
11:08:19 PM     all     82.64      0.00      5.10      3.86      0.05      8.35
11:09:19 PM     all     23.27      0.00      3.24     24.27      0.10     49.11
11:10:19 PM     all     57.04      0.00      2.33      5.20      0.08     35.35
11:11:19 PM     all     54.06      0.00      1.51      1.41      0.08     42.94
11:12:19 PM     all     15.75      0.00      0.89      1.91      0.13     81.32
11:13:19 PM     all      5.31      0.00      0.79      1.84      0.15     91.91
11:14:19 PM     all      5.35      0.00      0.80      2.03      0.15     91.67
11:15:19 PM     all     17.72      0.00      1.13      1.61      0.12     79.42
11:16:19 PM     all     13.44      0.00      0.83      1.27      0.13     84.33
11:17:19 PM     all      5.39      0.00      0.90      2.50      0.15     91.07
11:18:19 PM     all      6.35      0.00      0.84      3.59      0.16     89.07
11:19:19 PM     all      5.61      0.00      0.81      2.39      0.14     91.05
11:20:19 PM     all      5.54      0.00      0.82      1.29      0.15     92.21
11:21:19 PM     all      5.55      0.00      0.81      1.84      0.15     91.65
11:22:19 PM     all     24.12      0.00      0.99      1.77      0.11     73.02
11:23:19 PM     all     23.53      0.00      0.87      2.17      0.11     73.32
11:24:19 PM     all      9.38      0.00      2.07      6.64      0.10     81.81
11:25:19 PM     all      5.26      0.00      1.00     36.18      0.05     57.52
11:26:19 PM     all     20.46      0.00      3.00     22.27      0.03     54.23
11:27:19 PM     all     59.74      0.00      9.61      7.52      0.02     23.12
11:28:19 PM     all     91.35      0.00      7.95      0.55      0.00      0.14
11:29:19 PM     all     51.25      0.00      3.34     29.67      0.04     15.69
11:30:19 PM     all      2.94      0.00      1.01     27.82      0.04     68.21
11:31:19 PM     all      0.79      0.00      1.08     23.91      0.05     74.17
11:32:19 PM     all      0.65      0.00      0.87     23.91      0.05     74.53
11:33:19 PM     all      1.17      0.00      1.18     23.13      0.05     74.48
11:34:19 PM     all      0.28      0.00      0.79     23.22      0.04     75.67
11:35:19 PM     all     21.60      0.00      1.16      2.29      0.01     74.93
