# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl7;60;1440211999;eth0;448.95;288.72;3727.16;19.99;0.00;0.00;0.00
pgxl7;60;1440211999;lo;8.17;8.17;1.94;1.94;0.00;0.00;0.00
pgxl7;60;1440212059;eth0;1271.65;802.82;10919.96;53.76;0.00;0.00;0.00
pgxl7;60;1440212059;lo;13.47;13.47;2.73;2.73;0.00;0.00;0.00
pgxl7;60;1440212119;eth0;1239.23;830.52;10700.72;56.08;0.00;0.00;0.00
pgxl7;60;1440212119;lo;13.80;13.80;2.55;2.55;0.00;0.00;0.00
pgxl7;60;1440212179;eth0;1246.17;881.02;10757.19;59.83;0.00;0.00;0.00
pgxl7;60;1440212179;lo;12.55;12.55;2.42;2.42;0.00;0.00;0.00
pgxl7;60;1440212239;eth0;1254.88;943.73;10799.84;111.27;0.00;0.00;0.00
pgxl7;60;1440212239;lo;14.88;14.88;2.83;2.83;0.00;0.00;0.00
pgxl7;60;1440212299;eth0;1245.78;936.03;10755.06;91.09;0.00;0.00;0.00
pgxl7;60;1440212299;lo;10.47;10.47;1.91;1.91;0.00;0.00;0.00
pgxl7;60;1440212359;eth0;1262.33;914.17;10902.12;61.96;0.00;0.00;0.00
pgxl7;60;1440212359;lo;14.10;14.10;2.52;2.52;0.00;0.00;0.00
pgxl7;60;1440212419;eth0;1228.23;909.92;10582.28;90.39;0.00;0.00;0.00
pgxl7;60;1440212419;lo;7.38;7.38;1.54;1.54;0.00;0.00;0.00
pgxl7;60;1440212479;eth0;1256.28;921.45;10850.98;110.83;0.00;0.00;0.00
pgxl7;60;1440212479;lo;5.78;5.78;1.31;1.31;0.00;0.00;0.00
pgxl7;60;1440212539;eth0;1226.30;907.90;10541.66;80.58;0.00;0.00;0.00
pgxl7;60;1440212539;lo;5.78;5.78;1.27;1.27;0.00;0.00;0.00
pgxl7;60;1440212599;eth0;1214.28;904.68;10363.85;60.92;0.00;0.00;0.00
pgxl7;60;1440212599;lo;8.32;8.32;1.63;1.63;0.00;0.00;0.00
pgxl7;60;1440212659;eth0;1213.70;891.07;10298.10;59.79;0.00;0.00;0.00
pgxl7;60;1440212659;lo;15.20;15.20;2.59;2.59;0.00;0.00;0.00
pgxl7;60;1440212719;eth0;1234.33;904.43;10435.21;60.74;0.00;0.00;0.00
pgxl7;60;1440212719;lo;6.42;6.42;1.51;1.51;0.00;0.00;0.00
pgxl7;60;1440212779;eth0;1120.78;873.40;9226.83;115.72;0.00;0.00;0.00
pgxl7;60;1440212779;lo;6.47;6.47;1.70;1.70;0.00;0.00;0.00
pgxl7;60;1440212839;eth0;1031.32;842.67;8280.57;54.98;0.00;0.00;0.00
pgxl7;60;1440212839;lo;4.63;4.63;1.20;1.20;0.00;0.00;0.00
pgxl7;60;1440212899;eth0;950.50;627.78;7689.22;41.11;0.00;0.00;0.00
pgxl7;60;1440212899;lo;8.52;8.52;1.89;1.89;0.00;0.00;0.00
pgxl7;60;1440212959;eth0;926.10;669.63;7713.53;43.75;0.00;0.00;0.00
pgxl7;60;1440212959;lo;15.32;15.32;2.62;2.62;0.00;0.00;0.00
pgxl7;60;1440213019;eth0;983.68;928.00;7837.85;60.61;0.00;0.00;0.00
pgxl7;60;1440213019;lo;15.23;15.23;2.50;2.50;0.00;0.00;0.00
pgxl7;60;1440213079;eth0;1054.08;1020.50;8390.81;96.94;0.00;0.00;0.00
pgxl7;60;1440213079;lo;5.52;5.52;1.21;1.21;0.00;0.00;0.00
pgxl7;60;1440213139;eth0;986.30;958.12;7846.95;104.06;0.00;0.00;0.00
pgxl7;60;1440213139;lo;4.95;4.95;1.17;1.17;0.00;0.00;0.00
pgxl7;60;1440213199;eth0;984.48;954.33;7847.11;62.07;0.00;0.00;0.00
pgxl7;60;1440213199;lo;6.98;6.98;1.41;1.41;0.00;0.00;0.00
pgxl7;60;1440213259;eth0;987.40;955.97;7869.04;62.17;0.00;0.00;0.00
pgxl7;60;1440213259;lo;5.12;5.12;1.12;1.12;0.00;0.00;0.00
pgxl7;60;1440213319;eth0;982.98;950.67;7834.85;61.79;0.00;0.00;0.00
pgxl7;60;1440213319;lo;4.18;4.18;0.94;0.94;0.00;0.00;0.00
pgxl7;60;1440213379;eth0;986.23;956.43;7857.18;62.18;0.00;0.00;0.00
pgxl7;60;1440213379;lo;5.27;5.27;1.16;1.16;0.00;0.00;0.00
pgxl7;60;1440213439;eth0;982.82;952.12;7834.37;61.88;0.00;0.00;0.00
pgxl7;60;1440213439;lo;4.20;4.20;1.02;1.02;0.00;0.00;0.00
pgxl7;60;1440213499;eth0;1051.15;1004.17;8379.91;65.25;0.00;0.00;0.00
pgxl7;60;1440213499;lo;6.98;6.98;1.39;1.39;0.00;0.00;0.00
pgxl7;60;1440213559;eth0;983.47;952.47;7839.52;61.86;0.00;0.00;0.00
pgxl7;60;1440213559;lo;5.00;5.00;1.08;1.08;0.00;0.00;0.00
pgxl7;60;1440213619;eth0;978.80;947.45;7801.47;61.50;0.00;0.00;0.00
pgxl7;60;1440213619;lo;4.20;4.20;1.02;1.02;0.00;0.00;0.00
pgxl7;60;1440213679;eth0;981.13;952.37;7820.86;61.82;0.00;0.00;0.00
pgxl7;60;1440213679;lo;4.08;4.08;0.97;0.97;0.00;0.00;0.00
pgxl7;60;1440213739;eth0;979.27;946.42;7804.41;61.42;0.00;0.00;0.00
pgxl7;60;1440213739;lo;4.28;4.28;1.05;1.05;0.00;0.00;0.00
pgxl7;60;1440213799;eth0;979.38;946.13;7803.24;61.43;0.00;0.00;0.00
pgxl7;60;1440213799;lo;7.43;7.43;1.50;1.50;0.00;0.00;0.00
pgxl7;60;1440213859;eth0;669.93;646.58;5328.87;42.17;0.00;0.00;0.00
