# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl8;60;1440214669;eth0;21.78;12.62;170.22;1.30;0.00;0.00;0.00
pgxl8;60;1440214669;lo;9.90;9.90;1.77;1.77;0.00;0.00;0.00
pgxl8;60;1440214729;eth0;134.08;132.20;557.47;527.63;0.00;0.00;0.00
pgxl8;60;1440214729;lo;40.80;40.80;77.66;77.66;0.00;0.00;0.00
pgxl8;60;1440214789;eth0;2230.00;2225.58;2199.28;2229.94;0.00;0.00;0.00
pgxl8;60;1440214789;lo;336.18;336.18;317.93;317.93;0.00;0.00;0.00
pgxl8;60;1440214849;eth0;1110.95;1146.83;6987.83;7003.08;0.00;0.00;0.00
pgxl8;60;1440214849;lo;165.27;165.27;999.94;999.94;0.00;0.00;0.00
pgxl8;60;1440214909;eth0;1116.70;1134.92;6922.64;6973.82;0.00;0.00;0.00
pgxl8;60;1440214909;lo;158.13;158.13;990.36;990.36;0.00;0.00;0.00
pgxl8;60;1440214969;eth0;1134.03;1215.83;7037.89;6970.19;0.00;0.00;0.00
pgxl8;60;1440214969;lo;203.37;203.37;1058.88;1058.88;0.00;0.00;0.00
pgxl8;60;1440215029;eth0;1107.52;1142.07;6945.36;6962.28;0.00;0.00;0.00
pgxl8;60;1440215029;lo;176.98;176.98;1006.56;1006.56;0.00;0.00;0.00
pgxl8;60;1440215089;eth0;1118.00;1146.08;6967.53;7006.66;0.00;0.00;0.00
pgxl8;60;1440215089;lo;168.73;168.73;996.35;996.35;0.00;0.00;0.00
pgxl8;60;1440215149;eth0;1175.67;1199.68;7080.43;7088.86;0.00;0.00;0.00
pgxl8;60;1440215149;lo;167.70;167.70;1004.83;1004.83;0.00;0.00;0.00
pgxl8;60;1440215209;eth0;1109.32;1169.25;6866.87;6845.29;0.00;0.00;0.00
pgxl8;60;1440215209;lo;156.93;156.93;973.70;973.70;0.00;0.00;0.00
pgxl8;60;1440215269;eth0;1050.15;1074.27;6208.72;6209.40;0.00;0.00;0.00
pgxl8;60;1440215269;lo;145.18;145.18;885.11;885.11;0.00;0.00;0.00
pgxl8;60;1440215329;eth0;995.92;1029.58;5965.95;5962.00;0.00;0.00;0.00
pgxl8;60;1440215329;lo;140.42;140.42;852.04;852.04;0.00;0.00;0.00
pgxl8;60;1440215389;eth0;1032.12;1061.57;6215.17;6214.47;0.00;0.00;0.00
pgxl8;60;1440215389;lo;143.73;143.73;882.65;882.65;0.00;0.00;0.00
pgxl8;60;1440215449;eth0;365.05;372.87;2131.59;2145.18;0.00;0.00;0.00
pgxl8;60;1440215449;lo;64.72;64.72;321.56;321.56;0.00;0.00;0.00
pgxl8;60;1440215509;eth0;89.68;88.48;443.76;192.23;0.00;0.00;0.00
pgxl8;60;1440215509;lo;25.97;25.97;64.97;64.97;0.00;0.00;0.00
pgxl8;60;1440215569;eth0;693.42;655.52;3038.39;3208.74;0.00;0.00;0.00
