Linux 3.10.0-229.el7.x86_64 (pgxl8) 	08/21/2015 	_x86_64_	(4 CPU)

11:36:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:37:49 PM     all      1.02      0.00      1.03      9.87      0.04     88.04
11:38:49 PM     all      3.61      0.00      2.81     14.54      0.05     78.99
11:39:49 PM     all     24.00      0.00      2.45      4.29      0.13     69.13
11:40:49 PM     all     13.85      0.00      0.80      3.29      0.06     82.00
11:41:49 PM     all     13.03      0.00      0.64      0.00      0.05     86.28
11:42:49 PM     all     13.40      0.00      0.65      0.00      0.05     85.90
11:43:49 PM     all     13.39      0.00      0.68      0.02      0.05     85.87
11:44:49 PM     all     13.17      0.00      0.64      0.01      0.05     86.13
11:45:49 PM     all     13.55      0.00      0.68      0.01      0.05     85.71
11:46:49 PM     all     13.76      0.00      0.70      0.39      0.06     85.09
11:47:49 PM     all     13.02      0.00      0.77      1.56      0.05     84.59
11:48:49 PM     all     12.64      0.00      0.84      1.90      0.05     84.57
11:49:49 PM     all     13.03      0.00      0.88      2.03      0.05     84.01
11:50:49 PM     all      4.66      0.00      0.49     16.15      0.07     78.63
11:51:49 PM     all      2.17      0.00      0.65     21.78      0.10     75.31
11:52:49 PM     all     29.03      0.00      1.20      0.28      0.11     69.38
11:53:49 PM     all     23.21      0.00      2.41      2.67      0.18     71.52
11:54:49 PM     all     37.53      0.00      4.14      4.88      0.37     53.08
11:55:49 PM     all     40.06      0.00      4.64      2.93      0.34     52.03
11:56:49 PM     all     42.10      0.00      4.74      1.91      0.32     50.92
11:57:49 PM     all     20.98      0.00      2.68      4.70      0.19     71.45
11:58:49 PM     all     25.00      0.00      7.91      5.84      0.17     61.08
11:59:49 PM     all     13.46      0.00      4.65     14.77      0.09     67.03
12:00:49 AM     all     21.55      0.00      1.35      2.90      0.00     74.19
12:01:49 AM     all     19.80      0.00      0.96      5.11      0.02     74.11
12:02:49 AM     all     12.25      0.00      2.59      7.99      0.01     77.17
12:03:49 AM     all      5.16      0.00      2.87     22.82      0.42     68.74
12:04:49 AM     all      4.79      0.00      1.57     17.68      0.05     75.92
12:05:49 AM     all      4.43      0.00      1.88     17.97      0.06     75.67
12:06:49 AM     all     10.70      0.00      2.90     10.87      0.03     75.49
12:07:49 AM     all      1.62      0.00      0.41      0.30      0.01     97.67
12:08:49 AM     all     11.83      0.00      1.14      0.10      0.07     86.86
12:09:49 AM     all     20.90      0.00      1.54      1.10      0.02     76.44
12:10:49 AM     all     11.57      0.00      1.64      1.24      0.06     85.48
12:11:49 AM     all      4.53      0.00      1.04     13.26      0.05     81.12
12:12:49 AM     all      5.66      0.00      0.49      0.36      0.01     93.48
12:13:49 AM     all     10.14      0.00      3.59      9.33      0.03     76.91
12:14:49 AM     all     16.39      0.00      2.17      0.01      0.01     81.42
12:15:49 AM     all     22.71      0.00      0.73      0.68      0.00     75.87
12:16:49 AM     all      6.29      0.00      3.07     11.96      0.02     78.66
12:17:49 AM     all      3.21      0.00      0.95     14.11      0.19     81.54
12:18:49 AM     all     18.19      0.00      3.29      1.11      0.00     77.41
