# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl5;60;1440217255;235328;30752492;99.24;0;29502264;10072792;32.51;13187996;16781588;789048
pgxl5;60;1440217315;228560;30759260;99.26;0;29136984;10186968;32.87;12965868;16752524;16588
pgxl5;60;1440217375;223388;30764432;99.28;0;29091468;10239904;33.04;12608848;17108476;35396
pgxl5;60;1440217435;213228;30774592;99.31;0;29035076;10311808;33.28;12391188;17338260;48
pgxl5;60;1440217495;354744;30633076;98.86;0;29177576;10073412;32.51;12945976;16577324;628
pgxl5;60;1440217555;226236;30761584;99.27;0;29104336;10186880;32.87;11646244;18029220;181060
pgxl5;60;1440217615;214288;30773532;99.31;0;28746104;10554456;34.06;10970540;18712128;9376
pgxl5;60;1440217675;977432;30010388;96.85;0;27777152;10777580;34.78;15845304;13081488;680
pgxl5;60;1440217735;890284;30097536;97.13;0;27851124;10785772;34.81;16999776;12011260;16
pgxl5;60;1440217795;212068;30775752;99.32;0;28047728;11230920;36.24;14735120;14935984;127416
pgxl5;60;1440217855;221532;30766288;99.29;0;27914504;11338200;36.59;13438308;16208704;427108
pgxl5;60;1440217915;770012;30217808;97.52;0;27275372;11423992;36.87;13254220;15843744;130112
pgxl5;60;1440217975;1849544;29138276;94.03;0;26483920;11351176;36.63;13770732;14560360;35764
pgxl5;60;1440218035;1728972;29258848;94.42;0;26490288;11463788;36.99;14031884;14418412;23940
pgxl5;60;1440218095;3612696;27375124;88.34;0;25297780;10774752;34.77;14902372;11668720;12
pgxl5;60;1440218155;2840764;28147056;90.83;0;25952984;10903572;35.19;15899084;11441028;17396
pgxl5;60;1440218215;532536;30455284;98.28;0;28037956;11011012;35.53;16465880;13067344;3128
pgxl5;60;1440218275;216368;30771452;99.30;0;28250200;11105200;35.84;16187156;13652436;39428
pgxl5;60;1440218335;212128;30775692;99.32;0;28171684;11186708;36.10;18030312;11812268;876
pgxl5;60;1440218395;225208;30762612;99.27;0;27954348;11310452;36.50;17178128;12555412;12
pgxl5;60;1440218455;223256;30764564;99.28;0;27828292;11399568;36.79;15884452;13812200;7428
pgxl5;60;1440218515;223208;30764612;99.28;0;27769836;11471156;37.02;13864608;15836188;1144
pgxl5;60;1440218575;213956;30773864;99.31;0;27257860;12005204;38.74;13055360;16669860;33908
pgxl5;60;1440218635;226100;30761720;99.27;0;27254576;12009952;38.76;12440424;17287212;3856
pgxl5;60;1440218695;356244;30631576;98.85;0;28489856;10614784;34.25;11491816;18090048;396420
pgxl5;60;1440218755;448904;30538916;98.55;0;28779572;10222900;32.99;11445560;18022580;61200
pgxl5;60;1440218815;224664;30763156;99.27;0;28777416;10427448;33.65;12189364;17401220;11296
pgxl5;60;1440218875;232404;30755416;99.25;0;28398888;10442936;33.70;11314992;17912532;297696
