# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl5;60;1440217255;eth0;5318.05;5357.02;7589.93;7658.78;0.00;0.00;0.00
pgxl5;60;1440217255;lo;681.85;681.85;1083.58;1083.58;0.00;0.00;0.00
pgxl5;60;1440217315;eth0;12877.40;12817.45;18095.19;18272.62;0.00;0.00;0.00
pgxl5;60;1440217315;lo;1602.17;1602.17;2578.78;2578.78;0.00;0.00;0.00
pgxl5;60;1440217375;eth0;124.67;124.03;416.02;422.39;0.00;0.00;0.00
pgxl5;60;1440217375;lo;24.88;24.88;60.80;60.80;0.00;0.00;0.00
pgxl5;60;1440217435;eth0;37.05;36.43;99.68;98.63;0.00;0.00;0.00
pgxl5;60;1440217435;lo;13.65;13.65;15.87;15.87;0.00;0.00;0.00
pgxl5;60;1440217495;eth0;1169.08;1287.75;134.76;1637.98;0.00;0.00;0.00
pgxl5;60;1440217495;lo;164.12;164.12;19.86;19.86;0.00;0.00;0.00
pgxl5;60;1440217555;eth0;354.95;362.08;41.36;67.26;0.00;0.00;0.00
pgxl5;60;1440217555;lo;61.98;61.98;8.00;8.00;0.00;0.00;0.00
pgxl5;60;1440217615;eth0;7.00;6.78;0.61;2.04;0.00;0.00;0.00
pgxl5;60;1440217615;lo;8.68;8.68;1.56;1.56;0.00;0.00;0.00
pgxl5;60;1440217675;eth0;7.70;7.52;0.67;3.85;0.00;0.00;0.00
pgxl5;60;1440217675;lo;8.35;8.35;1.50;1.50;0.00;0.00;0.00
pgxl5;60;1440217735;eth0;5.48;5.38;0.48;1.69;0.00;0.00;0.00
pgxl5;60;1440217735;lo;3.85;3.85;0.91;0.91;0.00;0.00;0.00
pgxl5;60;1440217795;eth0;345.87;610.45;1879.92;4037.17;0.00;0.00;0.00
pgxl5;60;1440217795;lo;52.03;52.03;267.44;267.44;0.00;0.00;0.00
pgxl5;60;1440217855;eth0;1123.45;1183.53;6925.34;6880.64;0.00;0.00;0.00
pgxl5;60;1440217855;lo;171.17;171.17;990.26;990.26;0.00;0.00;0.00
pgxl5;60;1440217915;eth0;1080.17;1224.15;6870.54;6703.90;0.00;0.00;0.00
pgxl5;60;1440217915;lo;166.25;166.25;968.55;968.55;0.00;0.00;0.00
pgxl5;60;1440217975;eth0;1025.63;1099.83;6192.59;6157.10;0.00;0.00;0.00
pgxl5;60;1440217975;lo;156.47;156.47;873.68;873.68;0.00;0.00;0.00
pgxl5;60;1440218035;eth0;1118.37;1256.23;7093.29;6945.60;0.00;0.00;0.00
pgxl5;60;1440218035;lo;171.82;171.82;998.38;998.38;0.00;0.00;0.00
pgxl5;60;1440218095;eth0;942.02;1066.62;5918.48;5834.88;0.00;0.00;0.00
pgxl5;60;1440218095;lo;137.23;137.23;830.02;830.02;0.00;0.00;0.00
pgxl5;60;1440218155;eth0;1079.53;1117.88;6489.66;6525.70;0.00;0.00;0.00
pgxl5;60;1440218155;lo;160.65;160.65;937.19;937.19;0.00;0.00;0.00
pgxl5;60;1440218215;eth0;1068.03;1145.55;6555.87;6530.31;0.00;0.00;0.00
pgxl5;60;1440218215;lo;165.38;165.38;945.20;945.20;0.00;0.00;0.00
pgxl5;60;1440218275;eth0;1008.63;1053.63;5821.20;5900.81;0.00;0.00;0.00
pgxl5;60;1440218275;lo;149.67;149.67;840.47;840.47;0.00;0.00;0.00
pgxl5;60;1440218335;eth0;903.95;940.12;5082.43;5106.29;0.00;0.00;0.00
pgxl5;60;1440218335;lo;130.15;130.15;730.82;730.82;0.00;0.00;0.00
pgxl5;60;1440218395;eth0;2509.05;2536.35;6261.62;6346.29;0.00;0.00;0.00
pgxl5;60;1440218395;lo;375.27;375.27;937.15;937.15;0.00;0.00;0.00
pgxl5;60;1440218455;eth0;4915.05;4937.62;5983.50;6135.17;0.00;0.00;0.00
pgxl5;60;1440218455;lo;691.23;691.23;860.17;860.17;0.00;0.00;0.00
pgxl5;60;1440218515;eth0;5085.90;5096.55;2258.56;2201.34;0.00;0.00;0.00
pgxl5;60;1440218515;lo;724.13;724.13;330.07;330.07;0.00;0.00;0.00
pgxl5;60;1440218575;eth0;3907.85;3939.32;2988.46;2765.25;0.00;0.00;0.00
pgxl5;60;1440218575;lo;573.10;573.10;428.12;428.12;0.00;0.00;0.00
pgxl5;60;1440218635;eth0;3039.55;3053.07;964.15;1376.48;0.00;0.00;0.00
pgxl5;60;1440218635;lo;442.17;442.17;136.69;136.69;0.00;0.00;0.00
pgxl5;60;1440218695;eth0;3799.90;3884.22;540.75;510.38;0.00;0.00;0.00
pgxl5;60;1440218695;lo;489.33;489.33;58.75;58.75;0.00;0.00;0.00
pgxl5;60;1440218755;eth0;4635.12;4710.55;572.93;626.27;0.00;0.00;0.00
pgxl5;60;1440218755;lo;750.32;750.32;89.39;89.39;0.00;0.00;0.00
pgxl5;60;1440218815;eth0;5950.15;5950.47;4841.55;4931.29;0.00;0.00;0.00
pgxl5;60;1440218815;lo;843.90;843.90;697.07;697.07;0.00;0.00;0.00
pgxl5;60;1440218875;eth0;14188.25;14179.13;20737.63;20934.80;0.00;0.00;0.00
pgxl5;60;1440218875;lo;1763.97;1763.97;2953.31;2953.31;0.00;0.00;0.00
pgxl5;60;1440218935;eth0;552.63;231.50;3972.31;18.45;0.00;0.00;0.00
pgxl5;60;1440218935;lo;119.05;119.05;572.51;572.51;0.00;0.00;0.00
pgxl5;60;1440218995;eth0;1083.73;759.63;4102.06;129.97;0.00;0.00;0.00
pgxl5;60;1440218995;lo;194.37;194.37;584.19;584.19;0.00;0.00;0.00
