Linux 3.10.0-229.el7.x86_64 (pgxl5) 	08/22/2015 	_x86_64_	(4 CPU)

12:19:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:20:55 AM     all     28.16      0.00      9.89     18.56      0.10     43.29
12:21:55 AM     all     30.72      0.00      9.65     21.29      0.27     38.06
12:22:55 AM     all      3.83      0.00      1.66     26.39      0.11     68.01
12:23:55 AM     all      6.83      0.00      1.28     27.98      0.13     63.78
12:24:55 AM     all      7.61      0.00      2.75     22.61      0.17     66.85
12:25:55 AM     all      3.81      0.00      1.78     27.76      0.12     66.54
12:26:55 AM     all      4.92      0.00      1.81     24.82      0.10     68.36
12:27:55 AM     all      8.36      0.00      2.56     26.56      0.11     62.42
12:28:55 AM     all      2.04      0.00      0.45      2.32      0.01     95.18
12:29:55 AM     all     23.55      0.00      2.89     13.02      0.06     60.48
12:30:55 AM     all     43.10      0.00      2.87     23.27      0.11     30.65
12:31:55 AM     all     29.89      0.00      3.44     27.65      0.15     38.88
12:32:55 AM     all     23.01      0.00      2.91      2.62      0.05     71.40
12:33:55 AM     all     13.73      0.00      0.99      1.63      0.05     83.59
12:34:55 AM     all     14.62      0.00      1.55      3.06      0.05     80.72
12:35:55 AM     all     21.58      0.00      1.82      8.93      0.07     67.60
12:36:55 AM     all     24.55      0.00      3.31     13.82      0.15     58.17
12:37:55 AM     all     16.89      0.00      2.22     21.92      0.11     58.86
12:38:55 AM     all     15.64      0.00      2.62     15.20      0.09     66.45
12:39:55 AM     all     24.68      0.00      2.74      2.05      0.11     70.42
12:40:55 AM     all     39.95      0.00      3.78      3.96      0.24     52.07
12:41:55 AM     all     37.03      0.00      4.50     13.45      0.32     44.70
12:42:55 AM     all     48.73      0.00      4.36      6.33      0.19     40.38
12:43:55 AM     all     36.66      0.00      2.98      9.81      0.19     50.36
12:44:55 AM     all     33.79      0.00      4.98     37.37      0.28     23.58
12:45:55 AM     all     31.65      0.00      4.39     36.99      0.32     26.66
12:46:55 AM     all     22.73      0.00      4.64     24.40      0.29     47.94
12:47:55 AM     all     34.28      0.00      9.65     15.73      0.24     40.10
12:48:55 AM     all      7.19      0.00      2.45     22.59      0.08     67.69
12:49:55 AM     all      5.25      0.00      1.84     48.59      0.12     44.19
12:50:55 AM     all      1.60      0.00      1.81     52.74      0.31     43.55
12:51:55 AM     all      3.13      0.00      1.84     53.04      0.32     41.68
12:52:55 AM     all      5.80      0.00      1.61     16.49      0.08     76.03
12:53:55 AM     all      8.61      0.00      1.46     17.02      0.05     72.86
12:54:55 AM     all      9.55      0.00      2.11      3.96      0.09     84.29
12:55:55 AM     all      6.75      0.00      3.99     26.05      0.09     63.11
12:56:55 AM     all      5.80      0.00      2.26     10.44      0.03     81.47
12:57:55 AM     all      7.14      0.00      1.79      4.02      0.05     87.00
12:58:55 AM     all     32.94      0.00      4.08      0.86      0.05     62.07
12:59:55 AM     all     14.22      0.00      3.50     13.93      0.17     68.19
01:00:55 AM     all     40.12      0.00     16.04     13.24      1.50     29.10
01:01:55 AM     all     40.85      0.00      3.96      7.10      0.09     48.00
01:02:55 AM     all     15.92      0.00      2.59     41.55      0.20     39.73
01:03:55 AM     all     14.28      0.00      2.69     35.29      0.26     47.49
01:04:55 AM     all     21.43      0.00      2.34     26.32      0.23     49.67
01:05:55 AM     all     10.64      0.00      3.23     31.69      0.14     54.29
01:06:55 AM     all      8.37      0.00      2.86     32.83      0.23     55.72
01:07:55 AM     all     25.03      0.00      1.83      1.42      0.07     71.64
01:08:55 AM     all     37.49      0.00      1.72      0.00      0.03     60.76
01:09:55 AM     all     12.49      0.00      1.28      3.06      0.04     83.13
01:10:55 AM     all     21.57      0.00      3.95      3.20      0.05     71.23
01:11:55 AM     all     37.14      0.00      3.78      1.69      0.18     57.21
01:12:55 AM     all     47.22      0.00      4.98      2.69      0.22     44.89
01:13:55 AM     all     46.79      0.00      4.71      2.97      0.22     45.31
01:14:55 AM     all     46.26      0.00      4.90      2.84      0.22     45.77
01:15:55 AM     all     46.92      0.00      4.91      3.25      0.23     44.69
01:16:55 AM     all     47.34      0.00      5.04      3.68      0.22     43.72
01:17:55 AM     all     28.79      0.00      2.98     13.01      0.19     55.03
01:18:55 AM     all     23.55      0.00      2.58     30.65      0.18     43.04
01:19:55 AM     all     16.59      0.00      1.34     21.18      0.11     60.78
01:20:55 AM     all      0.03      0.00      0.46     15.15      0.13     84.22
01:21:55 AM     all     12.18      0.00      1.81     14.34      0.13     71.54
01:22:55 AM     all     22.04      0.00      3.25     17.55      0.17     57.00
01:23:55 AM     all     31.62      0.00      4.41     13.31      0.03     50.64
01:24:55 AM     all     14.89      0.00      4.11     22.54      0.06     58.40
01:25:55 AM     all      7.91      0.00      2.37     26.11      0.12     63.50
01:26:55 AM     all      8.32      0.00      3.38      2.15      0.01     86.14
