# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
pgxl2;60;1440217255;-1;25.85;0.00;9.53;20.97;0.11;43.54
pgxl2;60;1440217255;0;24.82;0.00;10.38;15.50;0.15;49.15
pgxl2;60;1440217255;1;19.06;0.00;11.07;16.05;0.09;53.73
pgxl2;60;1440217255;2;24.36;0.00;6.99;40.44;0.20;28.01
pgxl2;60;1440217255;3;34.84;0.00;9.56;12.92;0.02;42.66
pgxl2;60;1440217315;-1;34.10;0.00;11.41;11.07;0.26;43.15
pgxl2;60;1440217315;0;33.40;0.00;18.21;2.70;0.39;45.31
pgxl2;60;1440217315;1;29.16;0.00;7.20;6.17;0.24;57.23
pgxl2;60;1440217315;2;47.07;0.00;14.05;31.04;0.23;7.60
pgxl2;60;1440217315;3;26.87;0.00;6.05;4.66;0.21;62.21
pgxl2;60;1440217375;-1;3.34;0.00;1.75;32.23;0.18;62.50
pgxl2;60;1440217375;0;3.33;0.00;1.26;12.37;0.07;82.97
pgxl2;60;1440217375;1;4.11;0.00;1.79;19.33;0.09;74.68
pgxl2;60;1440217375;2;4.67;0.00;3.26;84.64;0.47;6.95
pgxl2;60;1440217375;3;1.36;0.00;0.81;16.11;0.08;81.63
pgxl2;60;1440217435;-1;5.44;0.00;1.86;52.35;0.16;40.19
pgxl2;60;1440217435;0;4.40;0.00;1.88;38.43;0.09;55.20
pgxl2;60;1440217435;1;2.93;0.00;1.61;57.10;0.09;38.27
pgxl2;60;1440217435;2;3.96;0.00;2.95;83.47;0.44;9.17
pgxl2;60;1440217435;3;10.37;0.00;1.03;31.76;0.05;56.79
pgxl2;60;1440217495;-1;10.89;0.00;3.92;45.15;0.24;39.80
pgxl2;60;1440217495;0;4.96;0.00;2.24;32.65;0.33;59.81
pgxl2;60;1440217495;1;11.74;0.00;4.19;56.46;0.14;27.47
pgxl2;60;1440217495;2;20.61;0.00;7.18;60.32;0.41;11.47
pgxl2;60;1440217495;3;6.45;0.00;2.13;31.55;0.10;59.77
pgxl2;60;1440217555;-1;3.69;0.00;2.72;21.23;0.09;72.27
pgxl2;60;1440217555;0;1.52;0.00;1.61;3.30;0.08;93.48
pgxl2;60;1440217555;1;3.31;0.00;1.83;4.88;0.03;89.94
pgxl2;60;1440217555;2;6.50;0.00;5.81;78.13;0.21;9.34
pgxl2;60;1440217555;3;3.51;0.00;1.74;0.78;0.03;93.94
pgxl2;60;1440217615;-1;4.41;0.00;1.39;28.65;0.12;65.42
pgxl2;60;1440217615;0;0.30;0.00;0.87;2.38;0.02;96.44
pgxl2;60;1440217615;1;4.99;0.00;0.92;32.41;0.07;61.62
pgxl2;60;1440217615;2;12.11;0.00;3.65;83.77;0.42;0.05
pgxl2;60;1440217615;3;0.82;0.00;0.32;0.10;0.00;98.76
pgxl2;60;1440217675;-1;2.76;0.00;1.14;30.43;0.14;65.52
pgxl2;60;1440217675;0;0.23;0.00;0.54;3.47;0.02;95.74
pgxl2;60;1440217675;1;2.31;0.00;0.69;32.63;0.07;64.31
pgxl2;60;1440217675;2;7.02;0.00;2.69;89.76;0.49;0.04
pgxl2;60;1440217675;3;1.83;0.00;0.79;0.97;0.02;96.40
pgxl2;60;1440217735;-1;4.67;0.00;1.47;8.15;0.04;85.67
pgxl2;60;1440217735;0;0.03;0.00;0.17;0.00;0.02;99.78
pgxl2;60;1440217735;1;6.25;0.00;2.10;9.59;0.03;82.03
pgxl2;60;1440217735;2;12.40;0.00;3.59;21.95;0.12;61.94
pgxl2;60;1440217735;3;0.23;0.00;0.07;1.42;0.00;98.28
pgxl2;60;1440217795;-1;16.33;0.00;2.34;7.61;0.06;73.65
pgxl2;60;1440217795;0;9.39;0.00;2.27;0.32;0.08;87.93
pgxl2;60;1440217795;1;10.83;0.00;1.77;3.25;0.03;84.12
pgxl2;60;1440217795;2;37.83;0.00;4.73;26.23;0.10;31.10
pgxl2;60;1440217795;3;7.79;0.00;0.60;1.09;0.02;90.50
pgxl2;60;1440217855;-1;32.47;0.00;2.17;7.22;0.09;58.04
pgxl2;60;1440217855;0;16.01;0.00;1.76;0.98;0.22;81.03
pgxl2;60;1440217855;1;17.75;0.00;1.89;0.91;0.03;79.42
pgxl2;60;1440217855;2;68.03;0.00;4.26;27.21;0.10;0.39
pgxl2;60;1440217855;3;28.41;0.00;0.84;0.05;0.02;70.68
pgxl2;60;1440217915;-1;39.38;0.00;1.71;3.31;0.07;55.53
pgxl2;60;1440217915;0;29.64;0.00;1.84;0.36;0.19;67.97
pgxl2;60;1440217915;1;50.74;0.00;2.05;0.35;0.02;46.85
pgxl2;60;1440217915;2;36.65;0.00;1.95;12.16;0.05;49.18
