# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl2;60;1440217255;eth0;5300.72;5344.03;7588.39;7658.29;0.00;0.00;0.00
pgxl2;60;1440217255;lo;677.63;677.63;1083.14;1083.14;0.00;0.00;0.00
pgxl2;60;1440217315;eth0;12983.32;12739.73;18100.75;18273.54;0.00;0.00;0.00
pgxl2;60;1440217315;lo;1614.70;1614.70;2579.44;2579.44;0.00;0.00;0.00
pgxl2;60;1440217375;eth0;119.95;117.93;455.09;419.06;0.00;0.00;0.00
pgxl2;60;1440217375;lo;24.95;24.95;61.67;61.67;0.00;0.00;0.00
pgxl2;60;1440217435;eth0;38.50;36.67;143.22;98.35;0.00;0.00;0.00
pgxl2;60;1440217435;lo;18.77;18.77;16.20;16.20;0.00;0.00;0.00
pgxl2;60;1440217495;eth0;1180.48;1324.12;207.54;1641.99;0.00;0.00;0.00
pgxl2;60;1440217495;lo;171.87;171.87;20.80;20.80;0.00;0.00;0.00
pgxl2;60;1440217555;eth0;330.02;329.20;39.93;60.63;0.00;0.00;0.00
pgxl2;60;1440217555;lo;53.08;53.08;6.99;6.99;0.00;0.00;0.00
pgxl2;60;1440217615;eth0;1.53;1.32;0.14;0.77;0.00;0.00;0.00
pgxl2;60;1440217615;lo;8.72;8.72;1.57;1.57;0.00;0.00;0.00
pgxl2;60;1440217675;eth0;1.58;1.28;0.14;0.76;0.00;0.00;0.00
pgxl2;60;1440217675;lo;8.67;8.67;1.56;1.56;0.00;0.00;0.00
pgxl2;60;1440217735;eth0;2.00;2.18;0.16;7.42;0.00;0.00;0.00
pgxl2;60;1440217735;lo;5.55;5.55;1.14;1.14;0.00;0.00;0.00
pgxl2;60;1440217795;eth0;338.95;598.42;1838.34;4041.58;0.00;0.00;0.00
pgxl2;60;1440217795;lo;73.30;73.30;275.32;275.32;0.00;0.00;0.00
pgxl2;60;1440217855;eth0;1118.37;1196.42;6922.33;6876.58;0.00;0.00;0.00
pgxl2;60;1440217855;lo;163.72;163.72;972.76;972.76;0.00;0.00;0.00
pgxl2;60;1440217915;eth0;1118.93;1193.73;6825.35;6758.40;0.00;0.00;0.00
pgxl2;60;1440217915;lo;152.37;152.37;952.21;952.21;0.00;0.00;0.00
pgxl2;60;1440217975;eth0;1007.95;1102.98;6222.94;6111.59;0.00;0.00;0.00
pgxl2;60;1440217975;lo;145.18;145.18;864.73;864.73;0.00;0.00;0.00
pgxl2;60;1440218035;eth0;1134.43;1167.88;6952.58;6974.15;0.00;0.00;0.00
pgxl2;60;1440218035;lo;157.42;157.42;984.64;984.64;0.00;0.00;0.00
pgxl2;60;1440218095;eth0;979.42;1019.68;5898.27;5862.42;0.00;0.00;0.00
pgxl2;60;1440218095;lo;133.85;133.85;827.35;827.35;0.00;0.00;0.00
pgxl2;60;1440218155;eth0;1076.53;1180.23;6612.93;6468.87;0.00;0.00;0.00
pgxl2;60;1440218155;lo;149.67;149.67;914.82;914.82;0.00;0.00;0.00
pgxl2;60;1440218215;eth0;1075.22;1128.01;6554.05;6507.32;0.00;0.00;0.00
pgxl2;60;1440218215;lo;153.69;153.69;924.22;924.22;0.00;0.00;0.00
pgxl2;60;1440218275;eth0;968.78;1016.67;5861.81;5814.77;0.00;0.00;0.00
pgxl2;60;1440218275;lo;137.95;137.95;823.48;823.48;0.00;0.00;0.00
pgxl2;60;1440218335;eth0;914.53;941.30;5165.78;5122.72;0.00;0.00;0.00
pgxl2;60;1440218335;lo;130.87;130.87;727.00;727.00;0.00;0.00;0.00
pgxl2;60;1440218395;eth0;2573.02;2592.32;6362.59;6243.13;0.00;0.00;0.00
pgxl2;60;1440218395;lo;382.45;382.45;883.80;883.80;0.00;0.00;0.00
pgxl2;60;1440218455;eth0;5004.55;4902.07;6094.47;5989.18;0.00;0.00;0.00
