Linux 3.10.0-229.el7.x86_64 (pgxl4) 	08/21/2015 	_x86_64_	(4 CPU)

10:52:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:53:19 PM     all      1.87      0.00      1.09      0.79      0.04     96.20
10:54:19 PM     all      4.73      0.00      1.47      4.20      0.09     89.52
10:55:19 PM     all     10.01      0.00      1.51      3.87      0.09     84.52
10:56:19 PM     all     19.23      0.00      1.54      5.04      0.08     74.11
10:57:19 PM     all     16.53      0.00      1.66      8.68      0.08     73.07
10:58:19 PM     all     16.78      0.00      1.55      5.34      0.08     76.25
10:59:19 PM     all     18.56      0.00      1.89     13.83      0.08     65.64
11:00:19 PM     all     50.39      0.00      2.29      4.56      0.06     42.69
11:01:19 PM     all     39.27      0.00      1.81      4.50      0.06     54.36
11:02:19 PM     all      9.28      0.00      1.53      5.08      0.08     84.03
11:03:19 PM     all      5.47      0.00      1.43      4.01      0.10     88.99
11:04:19 PM     all      5.73      0.00      1.46      5.74      0.10     86.98
11:05:19 PM     all     12.48      0.00      2.11      5.08      0.10     80.23
11:06:19 PM     all     34.84      0.00      2.11      3.33      0.09     59.63
11:07:19 PM     all     27.36      0.00      1.96     19.65      0.10     50.94
11:08:19 PM     all     79.55      0.00      5.00      6.32      0.03      9.11
11:09:19 PM     all     24.53      0.00      3.07     25.28      0.10     47.02
11:10:19 PM     all     57.79      0.00      2.37      4.70      0.06     35.08
11:11:19 PM     all     54.12      0.00      1.32      1.54      0.08     42.94
11:12:19 PM     all     12.56      0.00      0.79      1.80      0.11     84.74
11:13:19 PM     all      5.28      0.00      0.74      1.78      0.11     92.08
11:14:19 PM     all      5.40      0.00      0.79      1.98      0.11     91.71
11:15:19 PM     all      5.34      0.00      0.73      1.91      0.11     91.90
11:16:19 PM     all      5.32      0.00      0.73      1.59      0.11     92.25
11:17:19 PM     all      5.36      0.00      0.75      2.17      0.11     91.60
11:18:19 PM     all      5.93      0.00      0.83      2.55      0.12     90.56
11:19:19 PM     all      5.58      0.00      0.88      1.73      0.11     91.70
11:20:19 PM     all      5.85      0.00      0.83      2.11      0.12     91.09
11:21:19 PM     all      5.59      0.00      0.78      2.49      0.11     91.02
11:22:19 PM     all      5.40      0.00      0.82      2.13      0.12     91.53
11:23:19 PM     all      5.37      0.00      0.78      2.40      0.12     91.33
11:24:19 PM     all     25.69      0.00      2.15      6.51      0.08     65.56
11:25:19 PM     all     24.35      0.00      1.15     40.14      0.04     34.31
11:26:19 PM     all     19.91      0.00      3.01     22.43      0.03     54.62
11:27:19 PM     all     59.56      0.00      9.70      7.86      0.01     22.87
11:28:19 PM     all     91.41      0.00      8.44      0.00      0.00      0.14
11:29:19 PM     all     49.81      0.00      3.34     30.03      0.03     16.80
11:30:19 PM     all      3.23      0.00      1.04     23.47      0.03     72.24
11:31:19 PM     all      0.74      0.00      1.06     23.72      0.03     74.45
11:32:19 PM     all      0.59      0.00      0.89     24.86      0.03     73.63
11:33:19 PM     all      1.08      0.00      1.18     23.66      0.03     74.05
11:34:19 PM     all      0.08      0.00      0.29     24.06      0.03     75.54
11:35:19 PM     all     20.15      0.00      1.63      3.23      0.00     74.99
