# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl5;60;1440211999;0.00;0.00
pgxl5;60;1440212059;0.00;0.00
pgxl5;60;1440212119;0.00;0.00
pgxl5;60;1440212179;0.00;0.00
pgxl5;60;1440212239;0.00;0.00
pgxl5;60;1440212299;0.00;0.00
pgxl5;60;1440212359;0.00;0.00
pgxl5;60;1440212419;0.00;0.00
pgxl5;60;1440212479;0.00;0.00
pgxl5;60;1440212539;0.00;0.00
pgxl5;60;1440212599;0.00;0.00
pgxl5;60;1440212659;0.00;0.00
pgxl5;60;1440212719;0.00;0.00
pgxl5;60;1440212779;0.00;0.00
pgxl5;60;1440212839;0.00;0.00
pgxl5;60;1440212899;0.00;0.00
pgxl5;60;1440212959;0.00;0.00
pgxl5;60;1440213019;0.00;0.00
pgxl5;60;1440213079;0.00;0.00
pgxl5;60;1440213139;0.00;0.00
pgxl5;60;1440213199;0.00;0.00
pgxl5;60;1440213259;0.00;0.00
pgxl5;60;1440213319;0.00;0.00
pgxl5;60;1440213379;0.00;0.00
pgxl5;60;1440213439;0.00;0.00
pgxl5;60;1440213499;0.00;0.00
pgxl5;60;1440213559;0.00;0.00
pgxl5;60;1440213619;0.00;0.00
pgxl5;60;1440213679;0.00;0.00
pgxl5;60;1440213739;0.00;0.00
pgxl5;60;1440213799;0.00;0.00
pgxl5;60;1440213859;0.00;0.00
pgxl5;60;1440213919;0.00;0.00
pgxl5;60;1440213979;0.00;0.00
pgxl5;60;1440214039;0.00;0.00
pgxl5;60;1440214099;0.00;0.00
pgxl5;60;1440214159;0.00;0.00
pgxl5;60;1440214219;0.00;0.00
pgxl5;60;1440214279;0.00;0.00
pgxl5;60;1440214339;0.00;0.00
pgxl5;60;1440214399;0.00;0.00
pgxl5;60;1440214459;0.00;0.00
pgxl5;60;1440214519;0.00;0.00
