# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl;60;1440211999;2151608;28836212;93.06;0;27307060;10317464;33.30;13827344;14014672;716
pgxl;60;1440212059;218160;30769660;99.30;0;28770876;10877520;35.10;14366388;15361252;412
pgxl;60;1440212119;214260;30773560;99.31;0;28407600;11374596;36.71;14960808;14733672;392
pgxl;60;1440212179;218676;30769144;99.29;0;28168712;11701628;37.76;15271512;14403168;456
pgxl;60;1440212239;273444;30714376;99.12;0;28075432;11685528;37.71;15344788;14274068;1584
pgxl;60;1440212299;227240;30760580;99.27;0;28104804;11749308;37.92;15378544;14290460;1668
pgxl;60;1440212359;221596;30766224;99.28;0;28174468;11714068;37.80;15312076;14358204;436
pgxl;60;1440212419;213072;30774748;99.31;0;28185352;11634300;37.54;15309096;14364432;0
pgxl;60;1440212479;212136;30775684;99.32;0;28156152;11688784;37.72;15355088;14331864;1668
pgxl;60;1440212539;221340;30766480;99.29;0;28175040;11680248;37.69;15346960;14347940;832
pgxl;60;1440212599;222516;30765304;99.28;0;28269084;11512320;37.15;15273972;14441276;1672
pgxl;60;1440212659;230516;30757304;99.26;0;28497540;11200028;36.14;15070380;14667092;460
pgxl;60;1440212719;228652;30759168;99.26;0;28816420;10701692;34.54;14748172;14985436;444
pgxl;60;1440212779;224452;30763368;99.28;0;29372492;9859936;31.82;14228916;15541408;456
pgxl;60;1440212839;218604;30769216;99.29;0;29444404;9799620;31.62;14218636;15610848;452
pgxl;60;1440212899;225832;30761988;99.27;0;29239392;9988584;32.23;14374448;15404816;1740
pgxl;60;1440212959;222380;30765440;99.28;0;28987196;10399740;33.56;14640120;15151952;448
pgxl;60;1440213019;229616;30758204;99.26;0;29013500;10399612;33.56;14640460;15178340;448
pgxl;60;1440213079;219364;30768456;99.29;0;29027508;10388052;33.52;14624740;15206196;972
pgxl;60;1440213139;208896;30778924;99.33;0;29040280;10376468;33.49;14624112;15218120;424
pgxl;60;1440213199;225632;30762188;99.27;0;29022932;10376468;33.49;14626740;15198888;240
pgxl;60;1440213259;209660;30778160;99.32;0;29039288;10376468;33.49;14627732;15213956;0
pgxl;60;1440213319;223332;30764488;99.28;0;29025188;10376468;33.49;14628036;15199612;412
pgxl;60;1440213379;215984;30771836;99.30;0;29033296;10376468;33.49;14628336;15207364;404
pgxl;60;1440213439;226584;30761236;99.27;0;29021808;10376460;33.49;14628628;15195800;420
pgxl;60;1440213499;224252;30763568;99.28;0;29023920;10376468;33.49;14628928;15197296;448
pgxl;60;1440213559;211792;30776028;99.32;0;29036232;10376588;33.49;14629240;15210020;356
pgxl;60;1440213619;209820;30778000;99.32;0;29040372;10376600;33.49;14629484;15213548;420
pgxl;60;1440213679;214288;30773532;99.31;0;29035164;10376596;33.49;14629780;15208260;368
pgxl;60;1440213739;228824;30758996;99.26;0;29019508;10376596;33.49;14504940;15317404;420
pgxl;60;1440213799;208200;30779620;99.33;0;29202880;10116536;32.65;14344464;15500492;384
pgxl;60;1440213859;368176;30619644;98.81;0;29552740;9379576;30.27;13832640;15850612;348
pgxl;60;1440213919;367372;30620448;98.81;0;29553152;9379764;30.27;13833044;15850760;380
pgxl;60;1440213979;362624;30625196;98.83;0;29553428;9369564;30.24;13837796;15850820;420
pgxl;60;1440214039;365824;30621996;98.82;0;29553768;9358664;30.20;13835128;15850900;396
pgxl;60;1440214099;367600;30620220;98.81;0;29553984;9347720;30.17;13833940;15850872;1552
pgxl;60;1440214159;368804;30619016;98.81;0;29554192;9336584;30.13;13832756;15850892;988
pgxl;60;1440214219;373500;30614320;98.79;0;29554432;9303384;30.02;13828836;15850888;416
pgxl;60;1440214279;374248;30613572;98.79;0;29554720;9303388;30.02;13828928;15850936;412
pgxl;60;1440214339;371440;30616380;98.80;0;29554932;9303388;30.02;13829088;15850916;384
pgxl;60;1440214399;371152;30616668;98.80;0;29555144;9303580;30.02;13831412;15850928;392
pgxl;60;1440214459;370712;30617108;98.80;0;29555376;9303772;30.02;13831672;15850960;400
pgxl;60;1440214519;371976;30615844;98.80;0;29555616;9303732;30.02;13831948;15850984;424
