# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;60;1440211999;-5318.55;0.00;3114.95
pgxl;60;1440212059;-8056.03;0.00;6099.23
pgxl;60;1440212119;-16.25;0.00;-1513.40
pgxl;60;1440212179;18.40;0.00;-995.20
pgxl;60;1440212239;228.16;0.00;-388.60
pgxl;60;1440212299;-192.48;0.00;122.36
pgxl;60;1440212359;-23.52;0.00;290.27
pgxl;60;1440212419;-35.51;0.00;45.34
pgxl;60;1440212479;-3.90;0.00;-121.67
pgxl;60;1440212539;38.34;0.00;78.67
pgxl;60;1440212599;4.90;0.00;391.85
pgxl;60;1440212659;33.33;0.00;951.90
pgxl;60;1440212719;-7.77;0.00;1328.45
pgxl;60;1440212779;-17.50;0.00;2316.58
pgxl;60;1440212839;-24.37;0.00;299.63
pgxl;60;1440212899;30.11;0.00;-854.07
pgxl;60;1440212959;-14.38;0.00;-1050.82
pgxl;60;1440213019;30.14;0.00;109.58
pgxl;60;1440213079;-42.72;0.00;58.37
pgxl;60;1440213139;-43.61;0.00;53.21
pgxl;60;1440213199;69.73;0.00;-72.28
pgxl;60;1440213259;-66.54;0.00;68.14
pgxl;60;1440213319;56.97;0.00;-58.75
pgxl;60;1440213379;-30.62;0.00;33.78
pgxl;60;1440213439;44.17;0.00;-47.87
pgxl;60;1440213499;-9.72;0.00;8.80
pgxl;60;1440213559;-51.92;0.00;51.30
pgxl;60;1440213619;-8.22;0.00;17.25
pgxl;60;1440213679;18.62;0.00;-21.70
pgxl;60;1440213739;60.57;0.00;-65.23
pgxl;60;1440213799;-85.92;0.00;763.92
pgxl;60;1440213859;666.57;0.00;1457.75
pgxl;60;1440213919;-3.35;0.00;1.72
pgxl;60;1440213979;-19.78;0.00;1.15
pgxl;60;1440214039;13.33;0.00;1.42
pgxl;60;1440214099;7.40;0.00;0.90
pgxl;60;1440214159;5.02;0.00;0.87
pgxl;60;1440214219;19.57;0.00;1.00
pgxl;60;1440214279;3.12;0.00;1.20
pgxl;60;1440214339;-11.70;0.00;0.88
pgxl;60;1440214399;-1.20;0.00;0.88
pgxl;60;1440214459;-1.83;0.00;0.97
pgxl;60;1440214519;5.27;0.00;1.00
