# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl;60;1440211999;7659.07;856.12;11435.86;5.82;11538.58;0.00;0.00;0.00;0.00
pgxl;60;1440212059;26545.47;20.15;2333.82;0.00;27399.82;537.03;0.00;537.03;100.00
pgxl;60;1440212119;29808.03;11.48;2693.27;0.00;36558.17;8949.79;18.13;8967.92;100.00
pgxl;60;1440212179;33153.94;12.58;1710.30;0.00;36938.18;9267.57;17.06;9284.64;100.00
pgxl;60;1440212239;35380.30;34.39;1779.95;0.00;38355.76;9243.48;0.00;9243.48;100.00
pgxl;60;1440212299;37271.79;62.91;1082.72;0.00;37574.05;9204.30;0.00;9204.30;100.00
pgxl;60;1440212359;40722.13;61.47;1168.45;0.00;38074.57;9875.45;17.07;9892.52;100.00
pgxl;60;1440212419;41266.99;70.77;1217.40;0.00;38631.41;10282.62;0.00;10279.10;99.97
pgxl;60;1440212479;42013.93;37.28;1261.65;0.05;38908.95;10643.63;0.00;10643.63;100.00
pgxl;60;1440212539;43249.32;42.60;1001.83;1.27;38924.74;10737.49;0.00;10737.49;100.00
pgxl;60;1440212599;47946.80;19.90;799.42;0.00;39725.05;11596.37;0.00;11596.37;100.00
pgxl;60;1440212659;53905.20;366.08;828.35;0.00;41123.17;12560.30;34.13;12594.43;100.00
pgxl;60;1440212719;62434.66;16.23;905.05;0.10;43251.34;14248.04;34.13;14282.17;100.00
pgxl;60;1440212779;61142.01;14.63;1261.87;0.15;39848.18;12935.56;34.13;12969.69;100.00
pgxl;60;1440212839;59753.80;52.18;1246.63;0.00;33468.67;14656.25;0.00;14653.47;99.98
pgxl;60;1440212899;63227.06;17.36;1744.94;0.00;34260.71;16646.13;17.06;16663.19;100.00
pgxl;60;1440212959;53674.67;41.50;1858.45;0.00;31904.88;14452.30;19.20;14471.50;100.00
pgxl;60;1440213019;59755.37;12.68;788.85;0.00;31390.48;14829.56;0.00;14829.51;100.00
pgxl;60;1440213079;63850.80;24.50;871.48;0.00;33205.20;15848.63;0.00;15848.63;100.00
pgxl;60;1440213139;59738.31;58.97;964.57;0.00;30938.24;14889.57;0.00;14889.57;100.00
pgxl;60;1440213199;59773.87;35.70;715.40;0.00;30832.68;15015.78;0.00;15015.78;100.00
pgxl;60;1440213259;59702.05;29.60;714.23;0.00;30594.08;14859.86;0.00;14859.86;100.00
pgxl;60;1440213319;59818.67;6.47;713.42;0.00;30571.20;15014.20;0.00;15014.20;100.00
pgxl;60;1440213379;59765.33;12.45;713.63;0.00;30187.43;14908.37;0.00;14908.37;100.00
pgxl;60;1440213439;59739.73;11.10;713.08;0.00;30204.50;14978.48;0.00;14977.95;100.00
pgxl;60;1440213499;63895.67;12.25;744.03;0.00;31357.53;15970.40;0.00;15970.93;100.00
pgxl;60;1440213559;59776.13;12.97;714.18;0.00;29426.60;14891.93;0.00;14891.93;100.00
pgxl;60;1440213619;59746.27;10.48;773.55;0.05;29750.73;14922.75;0.00;14922.75;100.00
pgxl;60;1440213679;59793.33;12.63;715.32;0.00;29729.98;14952.33;17.07;14969.40;100.00
pgxl;60;1440213739;59776.00;10.72;714.95;0.00;29431.50;14490.00;0.00;14490.00;100.00
pgxl;60;1440213799;59751.51;11.15;716.76;0.00;29273.42;14173.90;0.00;14173.90;100.00
pgxl;60;1440213859;40797.47;12.85;951.40;0.00;21450.52;8745.42;0.00;8745.42;100.00
pgxl;60;1440213919;0.00;13.98;719.20;0.00;234.22;0.00;0.00;0.00;0.00
pgxl;60;1440213979;0.00;11.72;680.80;0.00;241.72;0.00;0.00;0.00;0.00
pgxl;60;1440214039;0.13;15.57;703.30;0.00;260.72;0.00;0.00;0.00;0.00
pgxl;60;1440214099;0.00;10.67;675.93;0.00;241.90;0.00;0.00;0.00;0.00
pgxl;60;1440214159;0.00;104.45;676.02;0.00;241.68;0.00;0.00;0.00;0.00
pgxl;60;1440214219;0.00;39.07;734.37;0.00;276.48;0.00;0.00;0.00;0.00
pgxl;60;1440214279;0.00;14.70;708.42;0.00;244.90;0.00;0.00;0.00;0.00
pgxl;60;1440214339;0.00;9.98;675.67;0.00;230.75;0.00;0.00;0.00;0.00
pgxl;60;1440214399;0.00;12.22;673.10;0.00;229.32;0.00;0.00;0.00;0.00
pgxl;60;1440214459;0.00;8.88;677.45;0.00;231.87;0.00;0.00;0.00;0.00
pgxl;60;1440214519;0.00;11.57;706.83;0.00;242.13;0.00;0.00;0.00;0.00
