Linux 3.10.0-229.el7.x86_64 (pgxl) 	08/21/2015 	_x86_64_	(4 CPU)

10:52:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:53:19 PM     all     22.13      0.00      6.33      0.39      0.03     71.11
10:54:19 PM     all     73.42      0.00     26.58      0.00      0.00      0.00
10:55:19 PM     all     76.43      0.00     23.57      0.00      0.00      0.00
10:56:19 PM     all     74.32      0.00     25.68      0.00      0.00      0.00
10:57:19 PM     all     76.31      0.00     23.69      0.00      0.00      0.00
10:58:19 PM     all     77.10      0.00     22.90      0.00      0.00      0.00
10:59:19 PM     all     79.40      0.00     20.60      0.00      0.00      0.00
11:00:19 PM     all     80.61      0.00     19.39      0.00      0.00      0.00
11:01:19 PM     all     81.78      0.00     18.22      0.00      0.00      0.00
11:02:19 PM     all     79.80      0.00     20.20      0.00      0.00      0.00
11:03:19 PM     all     76.71      0.00     23.29      0.00      0.00      0.00
11:04:19 PM     all     75.73      0.00     24.27      0.00      0.00      0.00
11:05:19 PM     all     79.01      0.00     20.99      0.00      0.00      0.00
11:06:19 PM     all     70.20      0.00     17.57     12.18      0.03      0.02
11:07:19 PM     all     60.86      0.00      8.69     30.16      0.08      0.21
11:08:19 PM     all     73.07      0.00      7.70     18.93      0.04      0.27
11:09:19 PM     all     84.34      0.00     11.80      3.81      0.01      0.04
11:10:19 PM     all     66.09      0.00      4.88     28.22      0.06      0.75
11:11:19 PM     all     70.68      0.00      5.00     23.28      0.05      0.99
11:12:19 PM     all     65.21      0.00      4.54     29.08      0.07      1.10
11:13:19 PM     all     65.28      0.00      4.56     29.34      0.07      0.75
11:14:19 PM     all     65.25      0.00      4.55     29.04      0.06      1.09
11:15:19 PM     all     65.24      0.00      4.53     29.36      0.06      0.80
11:16:19 PM     all     65.85      0.00      4.54     28.92      0.06      0.63
11:17:19 PM     all     65.28      0.00      4.78     28.72      0.06      1.15
11:18:19 PM     all     71.34      0.00      5.21     22.64      0.05      0.75
11:19:19 PM     all     65.56      0.00      4.74     28.85      0.07      0.78
11:20:19 PM     all     65.11      0.00      4.77     29.24      0.07      0.81
11:21:19 PM     all     65.44      0.00      4.82     28.94      0.08      0.72
11:22:19 PM     all     65.60      0.00      4.74     28.53      0.06      1.07
11:23:19 PM     all     65.47      0.00      4.79     28.19      0.07      1.47
11:24:19 PM     all     41.29      0.00      3.12     13.72      0.10     41.77
11:25:19 PM     all      0.03      0.00      0.06      0.00      0.00     99.90
11:26:19 PM     all      0.03      0.00      0.08      0.00      0.00     99.90
11:27:19 PM     all      0.03      0.00      0.07      0.00      0.00     99.90
11:28:19 PM     all      0.03      0.00      0.07      0.00      0.00     99.90
11:29:19 PM     all      0.04      0.00      0.06      0.00      0.00     99.90
11:30:19 PM     all      0.03      0.00      0.08      0.01      0.00     99.88
11:31:19 PM     all      0.03      0.00      0.08      0.00      0.00     99.89
11:32:19 PM     all      0.03      0.00      0.07      0.00      0.00     99.90
11:33:19 PM     all      0.03      0.00      0.07      0.00      0.00     99.89
11:34:19 PM     all      0.03      0.00      0.06      0.00      0.00     99.90
11:35:19 PM     all      0.03      0.00      0.08      0.00      0.00     99.89
