ctime,relname,pid,mode,granted
946684800,pg_index,19517,AccessShareLock,t
946684800,pg_index_indexrelid_index,19517,AccessShareLock,t
946684800,pg_index_indrelid_index,19517,AccessShareLock,t
946684800,pg_locks,19514,AccessShareLock,t
946684800,pg_namespace,19517,AccessShareLock,t
946684800,pg_namespace_nspname_index,19517,AccessShareLock,t
946684800,pg_namespace_oid_index,19517,AccessShareLock,t
946684800,pg_rewrite,19516,AccessShareLock,t
946684800,pg_rewrite_rel_rulename_index,19516,AccessShareLock,t
946684800,pg_stat_all_indexes,19517,AccessShareLock,t
946684800,pg_stat_database,19516,AccessShareLock,t
946684800,pg_statio_all_indexes,19517,AccessShareLock,t
946684800,region,,RowExclusiveLock,t
946684800,customer,19523,RowExclusiveLock,t
946684800,customer,19526,RowExclusiveLock,t
946684800,customer,19520,RowExclusiveLock,t
946684800,customer,19524,RowExclusiveLock,t
946684800,lineitem,19518,RowExclusiveLock,t
946684800,lineitem,19512,RowExclusiveLock,t
946684800,orders,19530,RowExclusiveLock,t
946684800,part,19532,RowExclusiveLock,t
946684800,part,19527,RowExclusiveLock,t
946684800,part,,RowExclusiveLock,t
946684800,part,,RowExclusiveLock,t
946684800,partsupp,19521,RowExclusiveLock,t
946684800,partsupp,19534,RowExclusiveLock,t
946684800,partsupp,19531,RowExclusiveLock,t
946684800,pg_locks,19540,AccessShareLock,t
946684800,pg_stat_activity,19538,AccessShareLock,t
946684800,pg_stat_database,19537,AccessShareLock,t
946684800,supplier,19529,RowExclusiveLock,t
946684800,supplier,19528,RowExclusiveLock,t
946684800,customer,19523,RowExclusiveLock,t
946684800,customer,19513,RowExclusiveLock,t
946684800,customer,19548,RowExclusiveLock,t
946684800,customer,19547,RowExclusiveLock,t
946684800,customer,19545,RowExclusiveLock,t
946684800,customer,19526,RowExclusiveLock,t
946684800,customer,19520,RowExclusiveLock,t
946684800,customer,19524,RowExclusiveLock,t
946684800,lineitem,19535,RowExclusiveLock,t
946684800,lineitem,19550,RowExclusiveLock,t
946684800,lineitem,19512,RowExclusiveLock,t
946684800,lineitem,19518,RowExclusiveLock,t
946684800,lineitem,19529,RowExclusiveLock,t
946684800,lineitem,19546,RowExclusiveLock,t
946684800,orders,19530,RowExclusiveLock,t
946684800,orders,19522,RowExclusiveLock,t
946684800,orders,19527,RowExclusiveLock,t
946684800,part,19532,RowExclusiveLock,t
946684800,part,19544,ShareUpdateExclusiveLock,t
946684800,partsupp,19525,RowExclusiveLock,t
946684800,partsupp,19531,RowExclusiveLock,t
946684800,partsupp,19521,RowExclusiveLock,t
946684800,partsupp,19541,RowExclusiveLock,t
946684800,partsupp,19542,RowExclusiveLock,t
946684800,partsupp,19534,RowExclusiveLock,t
946684800,pg_locks,19555,AccessShareLock,t
946684800,supplier,19543,RowExclusiveLock,t
946684800,supplier,19528,RowExclusiveLock,t
946684800,customer,19524,RowExclusiveLock,t
946684800,customer,19520,RowExclusiveLock,t
946684800,customer,19526,RowExclusiveLock,t
946684800,customer,19548,RowExclusiveLock,t
946684800,customer,19547,RowExclusiveLock,t
946684800,customer,19545,RowExclusiveLock,t
946684800,customer,19513,RowExclusiveLock,t
946684800,customer,19523,RowExclusiveLock,t
946684800,lineitem,19561,RowExclusiveLock,t
946684800,lineitem,19550,RowExclusiveLock,t
946684800,lineitem,19546,RowExclusiveLock,t
946684800,lineitem,19512,RowExclusiveLock,t
946684800,lineitem,19518,RowExclusiveLock,t
946684800,lineitem,19529,RowExclusiveLock,t
946684800,lineitem,19535,RowExclusiveLock,t
946684800,lineitem,19564,RowExclusiveLock,t
946684800,orders,19530,RowExclusiveLock,t
946684800,orders,19532,RowExclusiveLock,t
946684800,orders,19557,RowExclusiveLock,t
946684800,orders,19522,RowExclusiveLock,t
946684800,orders,19527,RowExclusiveLock,t
946684800,part,19544,ShareUpdateExclusiveLock,t
946684800,part,19563,RowExclusiveLock,t
