# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl1;60;1440211999;eth0;424.42;247.30;3552.13;17.35;0.00;0.00;0.00
pgxl1;60;1440211999;lo;8.78;8.78;2.08;2.08;0.00;0.00;0.00
pgxl1;60;1440212059;eth0;1240.42;772.17;10666.82;51.68;0.00;0.00;0.00
pgxl1;60;1440212059;lo;13.57;13.57;2.74;2.74;0.00;0.00;0.00
pgxl1;60;1440212119;eth0;1245.42;805.92;10820.81;54.57;0.00;0.00;0.00
pgxl1;60;1440212119;lo;13.43;13.43;2.47;2.47;0.00;0.00;0.00
pgxl1;60;1440212179;eth0;1235.02;868.60;10701.44;59.14;0.00;0.00;0.00
pgxl1;60;1440212179;lo;13.72;13.72;2.64;2.64;0.00;0.00;0.00
pgxl1;60;1440212239;eth0;1257.32;928.97;10876.50;110.84;0.00;0.00;0.00
pgxl1;60;1440212239;lo;13.33;13.33;2.68;2.68;0.00;0.00;0.00
pgxl1;60;1440212299;eth0;1212.37;887.92;10497.23;88.67;0.00;0.00;0.00
pgxl1;60;1440212299;lo;10.02;10.02;1.85;1.85;0.00;0.00;0.00
pgxl1;60;1440212359;eth0;1231.25;851.33;10719.88;58.16;0.00;0.00;0.00
pgxl1;60;1440212359;lo;15.10;15.10;2.65;2.65;0.00;0.00;0.00
pgxl1;60;1440212419;eth0;1235.77;896.28;10700.84;89.61;0.00;0.00;0.00
pgxl1;60;1440212419;lo;7.35;7.35;1.55;1.55;0.00;0.00;0.00
pgxl1;60;1440212479;eth0;1210.83;874.30;10457.47;107.53;0.00;0.00;0.00
pgxl1;60;1440212479;lo;5.90;5.90;1.32;1.32;0.00;0.00;0.00
pgxl1;60;1440212539;eth0;1215.60;879.10;10536.64;78.81;0.00;0.00;0.00
pgxl1;60;1440212539;lo;5.97;5.97;1.30;1.30;0.00;0.00;0.00
pgxl1;60;1440212599;eth0;1238.17;879.48;10686.79;59.52;0.00;0.00;0.00
pgxl1;60;1440212599;lo;8.40;8.40;1.64;1.64;0.00;0.00;0.00
pgxl1;60;1440212659;eth0;1256.48;895.45;10750.09;60.31;0.00;0.00;0.00
pgxl1;60;1440212659;lo;15.42;15.42;2.66;2.66;0.00;0.00;0.00
pgxl1;60;1440212719;eth0;1237.75;874.23;10522.03;58.73;0.00;0.00;0.00
pgxl1;60;1440212719;lo;6.42;6.42;1.47;1.47;0.00;0.00;0.00
pgxl1;60;1440212779;eth0;1160.05;950.25;9562.78;120.75;0.00;0.00;0.00
pgxl1;60;1440212779;lo;6.52;6.52;1.70;1.70;0.00;0.00;0.00
pgxl1;60;1440212839;eth0;1014.25;837.65;8112.58;54.76;0.00;0.00;0.00
pgxl1;60;1440212839;lo;4.53;4.53;1.19;1.19;0.00;0.00;0.00
pgxl1;60;1440212899;eth0;958.68;661.35;7787.23;43.30;0.00;0.00;0.00
pgxl1;60;1440212899;lo;9.03;9.03;1.88;1.88;0.00;0.00;0.00
pgxl1;60;1440212959;eth0;880.85;589.23;7364.54;38.58;0.00;0.00;0.00
pgxl1;60;1440212959;lo;15.38;15.38;2.62;2.62;0.00;0.00;0.00
pgxl1;60;1440213019;eth0;1011.80;940.02;8093.58;61.35;0.00;0.00;0.00
pgxl1;60;1440213019;lo;15.15;15.15;2.50;2.50;0.00;0.00;0.00
pgxl1;60;1440213079;eth0;1054.50;1010.63;8399.12;96.24;0.00;0.00;0.00
pgxl1;60;1440213079;lo;5.27;5.27;1.18;1.18;0.00;0.00;0.00
pgxl1;60;1440213139;eth0;987.75;948.25;7859.59;103.54;0.00;0.00;0.00
pgxl1;60;1440213139;lo;4.88;4.88;1.16;1.16;0.00;0.00;0.00
pgxl1;60;1440213199;eth0;985.10;948.13;7853.79;61.75;0.00;0.00;0.00
pgxl1;60;1440213199;lo;7.20;7.20;1.44;1.44;0.00;0.00;0.00
pgxl1;60;1440213259;eth0;984.37;948.48;7844.51;61.73;0.00;0.00;0.00
pgxl1;60;1440213259;lo;5.02;5.02;1.10;1.10;0.00;0.00;0.00
pgxl1;60;1440213319;eth0;985.47;946.03;7855.09;61.58;0.00;0.00;0.00
pgxl1;60;1440213319;lo;4.32;4.32;0.99;0.99;0.00;0.00;0.00
pgxl1;60;1440213379;eth0;985.62;946.83;7853.88;61.63;0.00;0.00;0.00
