# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl1;60;1440211999;29816948;1170872;3.78;0;816288;9016540;29.10;254524;638872;249404
pgxl1;60;1440212059;28857528;2130292;6.87;0;1736136;9045020;29.19;840592;985228;155748
pgxl1;60;1440212119;27620656;3367164;10.87;0;2673112;9317996;30.07;1585800;1421020;174964
pgxl1;60;1440212179;26957120;4030700;13.01;0;3549724;9093556;29.35;1953748;1710304;550524
pgxl1;60;1440212239;26049756;4938064;15.94;0;4401844;9128728;29.46;2601536;1941704;364892
pgxl1;60;1440212299;25284976;5702844;18.40;0;5089688;9140276;29.50;3429656;1812516;81988
pgxl1;60;1440212359;24077556;6910264;22.30;0;6309532;9135024;29.48;4462068;1999236;178592
pgxl1;60;1440212419;21608296;9379524;30.27;0;7391608;10519688;33.95;7042000;1852080;352080
pgxl1;60;1440212479;20746920;10240900;33.05;0;8090592;10667424;34.42;7887104;1847096;390684
pgxl1;60;1440212539;20793840;10193980;32.90;0;8793700;9889088;31.91;7817972;1850904;665692
pgxl1;60;1440212599;19913408;11074412;35.74;0;9505216;10028724;32.36;8750204;1777736;646244
pgxl1;60;1440212659;18939704;12048116;38.88;0;10219900;10255736;33.10;9763232;1716768;228540
pgxl1;60;1440212719;16694728;14293092;46.12;0;12923160;9778536;31.56;9955792;3730896;467724
pgxl1;60;1440212779;15370056;15617764;50.40;0;13567220;10462848;33.76;11685100;3303516;2531164
pgxl1;60;1440212839;13843440;17144380;55.33;0;14741968;10805860;34.87;12531536;3954828;243304
pgxl1;60;1440212899;9425056;21562764;69.58;0;16370872;14256956;46.01;15840376;4983620;1191804
pgxl1;60;1440212959;9491352;21496468;69.37;0;18020424;12035244;38.84;16467896;4248668;437308
pgxl1;60;1440213019;9045316;21942504;70.81;0;18539076;11628844;37.53;18257736;2919340;139264
pgxl1;60;1440213079;9254000;21733820;70.14;0;19075420;10868456;35.07;18030152;2925024;372468
pgxl1;60;1440213139;10417072;20570748;66.38;0;19567180;9185988;29.64;17210244;2574688;252212
pgxl1;60;1440213199;9922256;21065564;67.98;0;20069428;9165848;29.58;17736636;2532436;188060
pgxl1;60;1440213259;9418088;21569732;69.61;0;20570536;9156324;29.55;18261396;2502728;75584
pgxl1;60;1440213319;8923356;22064464;71.20;0;21059520;9147128;29.52;18765676;2483172;48412
pgxl1;60;1440213379;8425552;22562268;72.81;0;21560616;9129312;29.46;19289088;2452188;383092
pgxl1;60;1440213439;7962020;23025800;74.31;0;22046916;9095536;29.35;19819676;2377664;353972
pgxl1;60;1440213499;7425516;23562304;76.04;0;22582108;9079752;29.30;20418016;2303952;332896
pgxl1;60;1440213559;6104552;24883268;80.30;0;23068740;9905408;31.97;21761076;2268268;315484
pgxl1;60;1440213619;5599160;25388660;81.93;0;23571936;9893188;31.93;22332552;2189704;291736
pgxl1;60;1440213679;5083208;25904612;83.60;0;24074152;9893572;31.93;22827984;2196540;265180
pgxl1;60;1440213739;4629788;26358032;85.06;0;24560472;9847908;31.78;23310528;2157980;214180
pgxl1;60;1440213799;4112680;26875140;86.73;0;25063212;9848368;31.78;23820664;2150112;342464
pgxl1;60;1440213859;2943032;28044788;90.50;0;25391964;10807812;34.88;24987340;2132492;5529768
pgxl1;60;1440213919;4181216;26806604;86.51;0;25800224;9018564;29.10;23346756;2538440;4776460
pgxl1;60;1440213979;226872;30760948;99.27;0;25631420;14527384;46.88;19987644;9841944;669884
pgxl1;60;1440214039;224652;30763168;99.28;0;16583376;24484468;79.01;21300648;8695432;28
pgxl1;60;1440214099;216988;30770832;99.30;0;8789628;35724880;115.29;25368592;4866724;1701792
pgxl1;60;1440214159;8104500;22883320;73.85;0;12778452;20852436;67.29;13427840;8828280;1754776
pgxl1;60;1440214219;15800128;15187692;49.01;0;14430616;9034368;29.15;4058896;10473056;4156
pgxl1;60;1440214279;12345140;18642680;60.16;0;17791584;10091660;32.57;7406012;10495664;1673884
pgxl1;60;1440214339;9640344;21347476;68.89;0;20429304;10091716;32.57;10038968;10500292;959084
pgxl1;60;1440214399;7267564;23720256;76.55;0;22761140;10089160;32.56;11760268;11109616;1789776
pgxl1;60;1440214459;4673844;26313976;84.92;0;25358200;10085280;32.55;17796644;7668368;13660
pgxl1;60;1440214519;3373864;27613956;89.11;0;25595088;10102576;32.60;22714676;4048064;22076
