Linux 3.10.0-229.el7.x86_64 (pgxl1) 	08/21/2015 	_x86_64_	(4 CPU)

10:52:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:53:19 PM     all      2.06      0.00      1.15      0.80      0.03     95.96
10:54:19 PM     all      4.87      0.00      1.61      4.99      0.10     88.44
10:55:19 PM     all      9.90      0.00      1.68      5.03      0.08     83.31
10:56:19 PM     all     21.86      0.00      1.78      5.15      0.08     71.13
10:57:19 PM     all      5.91      0.00      1.70      7.54      0.08     84.77
10:58:19 PM     all     17.20      0.00      1.70      8.83      0.08     72.19
10:59:19 PM     all     37.41      0.00      2.43      8.92      0.07     51.17
11:00:19 PM     all     51.46      0.00      2.47      4.29      0.06     41.72
11:01:19 PM     all     32.66      0.00      1.82      6.54      0.07     58.90
11:02:19 PM     all     10.71      0.00      1.56      4.30      0.08     83.35
11:03:19 PM     all      6.01      0.00      1.57      5.88      0.08     86.45
11:04:19 PM     all      6.18      0.00      1.64      5.28      0.10     86.80
11:05:19 PM     all     13.04      0.00      2.30      4.93      0.10     79.63
11:06:19 PM     all     35.16      0.00      2.37      3.10      0.09     59.28
11:07:19 PM     all     26.69      0.00      2.01     19.99      0.12     51.19
11:08:19 PM     all     82.08      0.00      5.13      5.46      0.03      7.30
11:09:19 PM     all     24.98      0.00      3.20     32.19      0.09     39.54
11:10:19 PM     all     58.09      0.00      2.51      5.11      0.08     34.22
11:11:19 PM     all     56.61      0.00      1.37      1.44      0.08     40.49
11:12:19 PM     all     15.63      0.00      0.96      1.90      0.10     81.41
11:13:19 PM     all      5.57      0.00      0.83      1.94      0.10     91.56
11:14:19 PM     all      5.41      0.00      0.84      2.28      0.11     91.36
11:15:19 PM     all      5.50      0.00      0.84      2.29      0.11     91.27
11:16:19 PM     all      5.53      0.00      0.81      1.63      0.10     91.93
11:17:19 PM     all      5.48      0.00      0.85      2.41      0.11     91.15
11:18:19 PM     all      5.85      0.00      0.87      2.57      0.11     90.59
11:19:19 PM     all      5.70      0.00      0.92      1.82      0.11     91.45
11:20:19 PM     all      5.98      0.00      0.89      1.84      0.11     91.18
11:21:19 PM     all      5.75      0.00      0.86      1.85      0.11     91.43
11:22:19 PM     all      5.62      0.00      0.88      2.55      0.11     90.85
11:23:19 PM     all      5.63      0.00      0.87      1.50      0.11     91.89
11:24:19 PM     all     27.61      0.00      2.25      7.16      0.08     62.91
11:25:19 PM     all     24.01      0.00      1.16     35.71      0.03     39.10
11:26:19 PM     all     20.02      0.00      3.13     22.48      0.04     54.32
11:27:19 PM     all     60.44      0.00      9.93      7.12      0.01     22.49
11:28:19 PM     all     91.85      0.00      8.00      0.00      0.00      0.16
11:29:19 PM     all     52.38      0.00      3.32     29.04      0.05     15.22
11:30:19 PM     all      5.43      0.00      1.24     24.29      0.04     69.00
11:31:19 PM     all      0.76      0.00      1.04     23.40      0.04     74.76
11:32:19 PM     all      0.65      0.00      0.86     25.37      0.04     73.09
11:33:19 PM     all      1.19      0.00      1.23     24.40      0.04     73.14
11:34:19 PM     all      0.17      0.00      0.57     23.64      0.03     75.59
11:35:19 PM     all     21.96      0.00      1.54      1.56      0.01     74.94
