# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl7;60;1440217255;eth0;5300.40;5342.15;7591.34;7661.37;0.00;0.00;0.00
pgxl7;60;1440217255;lo;678.18;678.18;1083.58;1083.58;0.00;0.00;0.00
pgxl7;60;1440217315;eth0;12947.95;12755.85;18096.34;18270.93;0.00;0.00;0.00
pgxl7;60;1440217315;lo;1608.85;1608.85;2578.66;2578.66;0.00;0.00;0.00
pgxl7;60;1440217375;eth0;114.35;113.65;419.71;417.05;0.00;0.00;0.00
pgxl7;60;1440217375;lo;24.75;24.75;61.20;61.20;0.00;0.00;0.00
pgxl7;60;1440217435;eth0;31.72;30.48;94.75;99.50;0.00;0.00;0.00
pgxl7;60;1440217435;lo;14.73;14.73;15.77;15.77;0.00;0.00;0.00
pgxl7;60;1440217495;eth0;1156.10;1274.95;134.28;1638.13;0.00;0.00;0.00
pgxl7;60;1440217495;lo;156.47;156.47;18.98;18.98;0.00;0.00;0.00
pgxl7;60;1440217555;eth0;346.85;346.58;40.50;64.32;0.00;0.00;0.00
pgxl7;60;1440217555;lo;58.95;58.95;7.67;7.67;0.00;0.00;0.00
pgxl7;60;1440217615;eth0;1.52;1.32;0.14;0.77;0.00;0.00;0.00
pgxl7;60;1440217615;lo;8.72;8.72;1.57;1.57;0.00;0.00;0.00
pgxl7;60;1440217675;eth0;1.62;1.32;0.14;0.78;0.00;0.00;0.00
pgxl7;60;1440217675;lo;8.68;8.68;1.56;1.56;0.00;0.00;0.00
pgxl7;60;1440217735;eth0;1.97;1.85;0.18;2.54;0.00;0.00;0.00
pgxl7;60;1440217735;lo;7.80;7.80;1.44;1.44;0.00;0.00;0.00
pgxl7;60;1440217795;eth0;348.07;619.75;1884.85;4045.78;0.00;0.00;0.00
pgxl7;60;1440217795;lo;47.78;47.78;264.84;264.84;0.00;0.00;0.00
pgxl7;60;1440217855;eth0;1122.08;1179.38;6892.70;6895.42;0.00;0.00;0.00
pgxl7;60;1440217855;lo;194.62;194.62;1037.84;1037.84;0.00;0.00;0.00
pgxl7;60;1440217915;eth0;1083.45;1098.72;6686.60;6731.60;0.00;0.00;0.00
pgxl7;60;1440217915;lo;152.93;152.93;955.44;955.44;0.00;0.00;0.00
pgxl7;60;1440217975;eth0;995.30;1056.17;6140.91;6117.61;0.00;0.00;0.00
pgxl7;60;1440217975;lo;145.88;145.88;869.95;869.95;0.00;0.00;0.00
pgxl7;60;1440218035;eth0;1127.13;1178.67;6987.14;6961.18;0.00;0.00;0.00
pgxl7;60;1440218035;lo;160.52;160.52;992.18;992.18;0.00;0.00;0.00
pgxl7;60;1440218095;eth0;1011.25;968.03;5889.65;5929.56;0.00;0.00;0.00
pgxl7;60;1440218095;lo;142.70;142.70;835.36;835.36;0.00;0.00;0.00
pgxl7;60;1440218155;eth0;1048.77;1083.60;6511.99;6461.97;0.00;0.00;0.00
pgxl7;60;1440218155;lo;157.85;157.85;921.35;921.35;0.00;0.00;0.00
pgxl7;60;1440218215;eth0;1060.27;1073.97;6481.33;6519.17;0.00;0.00;0.00
pgxl7;60;1440218215;lo;155.73;155.73;934.13;934.13;0.00;0.00;0.00
pgxl7;60;1440218275;eth0;983.70;1027.55;5871.03;5815.74;0.00;0.00;0.00
pgxl7;60;1440218275;lo;141.58;141.58;823.21;823.21;0.00;0.00;0.00
pgxl7;60;1440218335;eth0;1014.81;917.98;5092.03;5105.98;0.00;0.00;0.00
pgxl7;60;1440218335;lo;146.96;146.96;715.91;715.91;0.00;0.00;0.00
pgxl7;60;1440218395;eth0;2501.12;2493.02;6264.47;6290.77;0.00;0.00;0.00
pgxl7;60;1440218395;lo;378.90;378.90;929.52;929.52;0.00;0.00;0.00
pgxl7;60;1440218455;eth0;4927.97;4933.53;6002.34;6075.79;0.00;0.00;0.00
pgxl7;60;1440218455;lo;723.08;723.08;874.44;874.44;0.00;0.00;0.00
pgxl7;60;1440218515;eth0;5213.50;5205.73;2256.09;2221.34;0.00;0.00;0.00
pgxl7;60;1440218515;lo;764.62;764.62;332.48;332.48;0.00;0.00;0.00
pgxl7;60;1440218575;eth0;3932.90;3901.82;2995.10;2769.34;0.00;0.00;0.00
pgxl7;60;1440218575;lo;549.52;549.52;424.10;424.10;0.00;0.00;0.00
pgxl7;60;1440218635;eth0;2982.13;3002.75;929.40;1356.01;0.00;0.00;0.00
pgxl7;60;1440218635;lo;421.78;421.78;133.70;133.70;0.00;0.00;0.00
pgxl7;60;1440218695;eth0;4253.68;4234.32;495.65;564.92;0.00;0.00;0.00
pgxl7;60;1440218695;lo;625.95;625.95;74.35;74.35;0.00;0.00;0.00
pgxl7;60;1440218755;eth0;4273.25;4257.53;500.88;555.47;0.00;0.00;0.00
pgxl7;60;1440218755;lo;615.17;615.17;73.10;73.10;0.00;0.00;0.00
pgxl7;60;1440218815;eth0;5764.47;5744.73;4843.85;4899.51;0.00;0.00;0.00
pgxl7;60;1440218815;lo;781.10;781.10;689.65;689.65;0.00;0.00;0.00
pgxl7;60;1440218875;eth0;14177.93;14189.77;20866.82;20940.06;0.00;0.00;0.00
pgxl7;60;1440218875;lo;1761.30;1761.30;2953.22;2953.22;0.00;0.00;0.00
pgxl7;60;1440218935;eth0;34.22;80.33;2.19;571.66;0.00;0.00;0.00
pgxl7;60;1440218935;lo;17.35;17.35;2.71;2.71;0.00;0.00;0.00
pgxl7;60;1440218995;eth0;562.95;610.15;146.50;680.19;0.00;0.00;0.00
pgxl7;60;1440218995;lo;82.82;82.82;16.25;16.25;0.00;0.00;0.00
pgxl7;60;1440219055;eth0;1577.98;1586.92;426.53;484.48;0.00;0.00;0.00
pgxl7;60;1440219055;lo;238.27;238.27;62.53;62.53;0.00;0.00;0.00
pgxl7;60;1440219115;eth0;1889.12;1888.45;590.97;585.67;0.00;0.00;0.00
pgxl7;60;1440219115;lo;279.43;279.43;85.75;85.75;0.00;0.00;0.00
pgxl7;60;1440219175;eth0;185.77;185.43;63.39;69.67;0.00;0.00;0.00
pgxl7;60;1440219175;lo;35.97;35.97;11.73;11.73;0.00;0.00;0.00
pgxl7;60;1440219235;eth0;1.95;1.78;0.60;0.88;0.00;0.00;0.00
pgxl7;60;1440219235;lo;19.13;19.13;2.92;2.92;0.00;0.00;0.00
pgxl7;60;1440219295;eth0;1447.80;1592.38;5078.88;6472.07;0.00;0.00;0.00
pgxl7;60;1440219295;lo;212.42;212.42;710.31;710.31;0.00;0.00;0.00
pgxl7;60;1440219355;eth0;15.37;15.17;74.81;2.78;0.00;0.00;0.00
pgxl7;60;1440219355;lo;10.22;10.22;1.83;1.83;0.00;0.00;0.00
pgxl7;60;1440219415;eth0;85.10;171.45;111.90;1137.73;0.00;0.00;0.00
pgxl7;60;1440219415;lo;5.10;5.10;1.21;1.21;0.00;0.00;0.00
pgxl7;60;1440219475;eth0;671.17;656.32;3427.47;3000.17;0.00;0.00;0.00
pgxl7;60;1440219475;lo;92.98;92.98;425.71;425.71;0.00;0.00;0.00
pgxl7;60;1440219535;eth0;1074.60;1072.48;5414.70;5368.10;0.00;0.00;0.00
pgxl7;60;1440219535;lo;156.23;156.23;767.21;767.21;0.00;0.00;0.00
pgxl7;60;1440219595;eth0;436.95;413.58;2184.34;1705.99;0.00;0.00;0.00
pgxl7;60;1440219595;lo;55.82;55.82;241.50;241.50;0.00;0.00;0.00
pgxl7;60;1440219655;eth0;1305.32;1331.77;6637.27;6679.69;0.00;0.00;0.00
pgxl7;60;1440219655;lo;190.02;190.02;948.89;948.89;0.00;0.00;0.00
pgxl7;60;1440219715;eth0;1523.62;1703.45;172.18;2361.81;0.00;0.00;0.00
pgxl7;60;1440219715;lo;227.27;227.27;27.39;27.39;0.00;0.00;0.00
pgxl7;60;1440219775;eth0;1253.85;1249.90;288.20;302.14;0.00;0.00;0.00
pgxl7;60;1440219775;lo;178.35;178.35;41.21;41.21;0.00;0.00;0.00
pgxl7;60;1440219835;eth0;1470.33;1463.42;420.34;440.16;0.00;0.00;0.00
pgxl7;60;1440219835;lo;220.95;220.95;61.86;61.86;0.00;0.00;0.00
pgxl7;60;1440219895;eth0;1592.42;1588.53;462.21;485.33;0.00;0.00;0.00
pgxl7;60;1440219895;lo;236.47;236.47;68.15;68.15;0.00;0.00;0.00
pgxl7;60;1440219955;eth0;223.87;227.85;342.45;343.05;0.00;0.00;0.00
pgxl7;60;1440219955;lo;40.03;40.03;49.90;49.90;0.00;0.00;0.00
pgxl7;60;1440220015;eth0;1206.50;1204.48;335.96;353.09;0.00;0.00;0.00
pgxl7;60;1440220015;lo;178.07;178.07;48.98;48.98;0.00;0.00;0.00
pgxl7;60;1440220075;eth0;1197.95;1169.05;5266.56;5297.08;0.00;0.00;0.00
pgxl7;60;1440220075;lo;167.02;167.02;748.81;748.81;0.00;0.00;0.00
pgxl7;60;1440220135;eth0;995.27;1006.50;5628.78;5597.33;0.00;0.00;0.00
pgxl7;60;1440220135;lo;131.98;131.98;790.06;790.06;0.00;0.00;0.00
pgxl7;60;1440220195;eth0;1109.02;1017.02;5838.47;5879.57;0.00;0.00;0.00
pgxl7;60;1440220195;lo;133.35;133.35;822.03;822.03;0.00;0.00;0.00
