Linux 3.10.0-229.el7.x86_64 (pgxl8) 	08/22/2015 	_x86_64_	(4 CPU)

12:19:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:20:55 AM     all     25.28      0.00      8.94     29.12      0.10     36.56
12:21:55 AM     all     34.91      0.00     11.36     15.25      0.24     38.23
12:22:55 AM     all      3.21      0.00      1.27     22.78      0.08     72.66
12:23:55 AM     all     11.87      0.00      3.06     21.00      0.06     64.01
12:24:55 AM     all      1.75      0.00      0.67      6.73      0.14     90.71
12:25:55 AM     all      3.07      0.00      2.14     22.71      0.07     72.01
12:26:55 AM     all      5.54      0.00      1.71     24.92      0.08     67.74
12:27:55 AM     all      6.76      0.00      1.82     20.72      0.08     70.62
12:28:55 AM     all      0.01      0.00      0.16      0.00      0.00     99.82
12:29:55 AM     all     22.65      0.00      2.39      3.51      0.03     71.42
12:30:55 AM     all     41.47      0.00      2.00      0.47      0.05     56.02
12:31:55 AM     all     35.50      0.00      4.26      3.78      0.06     56.40
12:32:55 AM     all     12.39      0.00      1.23      1.07      0.04     85.27
12:33:55 AM     all     12.88      0.00      0.80      0.00      0.05     86.28
12:34:55 AM     all     16.01      0.00      1.53      0.97      0.05     81.44
12:35:55 AM     all     19.14      0.00      1.61     15.79      0.10     63.36
12:36:55 AM     all     23.48      0.00      3.76     30.03      0.28     42.45
12:37:55 AM     all     24.37      0.00      5.50     12.84      0.46     56.82
12:38:55 AM     all     14.65      0.00      2.37      4.35      0.05     78.58
12:39:55 AM     all     36.00      0.00      2.43      0.44      0.07     61.07
12:40:55 AM     all     71.07      0.00      4.62      1.10      0.12     23.09
12:41:55 AM     all     63.87      0.00      5.46      8.99      0.20     21.49
12:42:55 AM     all     73.76      0.00      5.29      3.48      0.13     17.35
12:43:55 AM     all     53.75      0.00      2.85      3.86      0.12     39.42
12:44:55 AM     all     46.06      0.00      4.61      4.30      0.19     44.84
12:45:55 AM     all     48.12      0.00      4.37      7.72      0.20     39.59
12:46:55 AM     all     35.24      0.00      4.77     18.96      0.26     40.76
12:47:55 AM     all     31.96      0.00      9.25     12.59      0.24     45.97
12:48:55 AM     all      3.71      0.00      1.96     42.24      0.13     51.96
12:49:55 AM     all      3.36      0.00      2.16     62.22      0.17     32.08
12:50:55 AM     all      1.37      0.00      1.49     64.26      0.26     32.62
12:51:55 AM     all      3.69      0.00      1.93     46.19      0.31     47.88
12:52:55 AM     all      8.26      0.00      1.52     13.47      0.06     76.68
12:53:55 AM     all      2.11      0.00      0.78     15.84      0.03     81.25
12:54:55 AM     all     13.03      0.00      2.39      3.89      0.10     80.59
12:55:55 AM     all      4.07      0.00      2.35     27.65      0.11     65.83
12:56:55 AM     all      3.98      0.00      1.27     23.28      0.09     71.37
12:57:55 AM     all      8.92      0.00      2.50     19.41      0.10     69.07
12:58:55 AM     all     34.19      0.00      5.89      1.63      0.19     58.09
12:59:55 AM     all     35.08      0.00     15.86      8.29      0.49     40.27
01:00:55 AM     all     13.97      0.00      1.69      0.26      0.06     84.01
01:01:55 AM     all     32.63      0.00      3.30     14.57      0.12     49.38
01:02:55 AM     all     17.91      0.00      2.65     34.47      0.21     44.76
01:03:55 AM     all     12.78      0.00      2.05     47.67      0.24     37.26
01:04:55 AM     all      9.00      0.00      1.78     67.37      0.29     21.56
01:05:55 AM     all     18.52      0.00      3.45     19.78      0.09     58.15
01:06:55 AM     all      4.69      0.00      1.77     40.35      0.21     52.98
01:07:55 AM     all     26.50      0.00      2.28     11.29      0.09     59.84
01:08:55 AM     all     33.38      0.00      1.52      3.43      0.07     61.60
01:09:55 AM     all     18.61      0.00      1.29      3.43      0.06     76.60
01:10:55 AM     all     23.08      0.00      6.29     14.67      0.69     55.27
01:11:55 AM     all     62.33      0.00     12.71      1.10      1.11     22.76
01:12:55 AM     all     68.79      0.00     12.33      1.02      0.86     17.00
01:13:55 AM     all     68.77      0.00     12.29      0.81      0.91     17.22
01:14:55 AM     all     68.38      0.00     12.53      0.90      0.93     17.26
01:15:55 AM     all     68.49      0.00     12.47      0.89      0.92     17.22
01:16:55 AM     all     68.35      0.00     12.52      0.92      0.93     17.29
01:17:55 AM     all     47.18      0.00     11.77      9.47      1.58     30.01
01:18:55 AM     all     24.44      0.00      2.40     28.56      0.20     44.40
01:19:55 AM     all     13.64      0.00      0.76     23.85      0.08     61.66
01:20:55 AM     all      0.25      0.00      0.25     23.75      0.07     75.68
01:21:55 AM     all     27.89      0.00      8.90     11.01      0.70     51.50
01:22:55 AM     all     28.87      0.00      4.29      4.81      0.10     61.94
01:23:55 AM     all     30.43      0.00      3.58     15.04      0.04     50.91
01:24:55 AM     all     11.10      0.00      4.01     20.93      0.07     63.89
01:25:55 AM     all     15.30      0.00      3.94     16.43      0.06     64.26
01:26:55 AM     all      0.03      0.00      1.84      0.04      0.00     98.08
