Linux 3.10.0-229.el7.x86_64 (pgxl6) 	08/22/2015 	_x86_64_	(4 CPU)

12:19:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:20:55 AM     all     25.77      0.00      8.99     26.82      0.10     38.32
12:21:55 AM     all     37.27      0.00     11.91     16.99      0.21     33.63
12:22:55 AM     all      3.47      0.00      1.25     22.51      0.06     72.70
12:23:55 AM     all      7.28      0.00      1.63     24.49      0.08     66.53
12:24:55 AM     all      6.84      0.00      2.31     10.72      0.14     79.98
12:25:55 AM     all      2.30      0.00      1.59     22.83      0.11     73.18
12:26:55 AM     all      4.66      0.00      1.57     24.74      0.10     68.93
12:27:55 AM     all      8.29      0.00      2.10     22.05      0.08     67.48
12:28:55 AM     all      0.12      0.00      0.23      0.01      0.00     99.65
12:29:55 AM     all     23.33      0.00      2.43      2.61      0.03     71.59
12:30:55 AM     all     41.83      0.00      2.02      2.06      0.05     54.04
12:31:55 AM     all     36.55      0.00      4.31      9.41      0.07     49.65
12:32:55 AM     all     12.97      0.00      1.57     24.01      0.12     61.33
12:33:55 AM     all     14.21      0.00      1.36     24.78      0.15     59.52
12:34:55 AM     all     13.82      0.00      1.44      2.81      0.05     81.88
12:35:55 AM     all     20.96      0.00      1.76      8.54      0.07     68.67
12:36:55 AM     all     23.19      0.00      2.92      9.76      0.12     64.01
12:37:55 AM     all     25.62      0.00      8.45     20.10      1.17     44.66
12:38:55 AM     all     15.59      0.00      2.89     13.58      0.08     67.87
12:39:55 AM     all     23.02      0.00      2.02      0.96      0.13     73.87
12:40:55 AM     all     39.01      0.00      3.71      2.97      0.26     54.05
12:41:55 AM     all     35.92      0.00      4.32     16.08      0.36     43.33
12:42:55 AM     all     48.12      0.00      4.38      8.44      0.21     38.85
12:43:55 AM     all     34.93      0.00      2.62      7.65      0.21     54.58
12:44:55 AM     all     31.46      0.00      4.66      8.47      0.27     55.14
12:45:55 AM     all     30.33      0.00      4.16     27.21      0.33     37.96
12:46:55 AM     all     23.78      0.00      5.34     53.35      0.33     17.20
12:47:55 AM     all     33.33      0.00      9.43     21.20      0.25     35.79
12:48:55 AM     all      4.24      0.00      1.94     28.71      0.11     65.00
12:49:55 AM     all      2.45      0.00      1.47     48.55      0.14     47.39
12:50:55 AM     all      1.57      0.00      1.59     51.64      0.34     44.85
12:51:55 AM     all      1.62      0.00      1.66     55.28      0.39     41.04
12:52:55 AM     all      7.81      0.00      1.87     28.12      0.13     62.07
12:53:55 AM     all      3.79      0.00      1.25     21.11      0.07     73.78
12:54:55 AM     all     13.20      0.00      2.04      6.04      0.11     78.62
12:55:55 AM     all      6.28      0.00      3.21     26.74      0.11     63.66
12:56:55 AM     all     13.33      0.00      4.17      8.98      0.27     73.26
12:57:55 AM     all     16.81      0.00      9.27      5.04      1.10     67.78
12:58:55 AM     all     31.02      0.00      3.75      2.04      0.06     63.13
12:59:55 AM     all     12.76      0.00      2.98     13.00      0.05     71.20
01:00:55 AM     all     18.03      0.00      2.68      3.01      0.08     76.20
01:01:55 AM     all     36.44      0.00      3.73      5.86      0.11     53.87
01:02:55 AM     all     18.50      0.00      2.65     40.08      0.23     38.54
01:03:55 AM     all     14.49      0.00      2.33     31.67      0.26     51.24
01:04:55 AM     all     20.16      0.00      2.37     26.70      0.26     50.50
01:05:55 AM     all      6.36      0.00      2.91     26.68      0.15     63.91
01:06:55 AM     all      6.89      0.00      2.06     25.81      0.23     65.00
01:07:55 AM     all     40.02      0.00      9.92      1.40      1.68     46.97
01:08:55 AM     all     58.40      0.00     11.24      0.00      1.65     28.70
01:09:55 AM     all     55.97      0.00     11.80      1.66      1.67     28.91
01:10:55 AM     all     34.77      0.00     10.50      1.84      0.93     51.96
01:11:55 AM     all     36.47      0.00      3.66      2.18      0.20     57.48
01:12:55 AM     all     46.92      0.00      4.69      2.91      0.25     45.23
01:13:55 AM     all     46.06      0.00      4.73      3.30      0.25     45.66
01:14:55 AM     all     45.80      0.00      4.66      2.81      0.25     46.49
01:15:55 AM     all     45.70      0.00      4.70      1.44      0.24     47.92
01:16:55 AM     all     45.61      0.00      4.69      1.58      0.24     47.88
01:17:55 AM     all     27.79      0.00      2.86     11.42      0.22     57.71
01:18:55 AM     all     24.69      0.00      2.73     31.02      0.25     41.31
01:19:55 AM     all     14.48      0.00      0.98     23.88      0.10     60.56
01:20:55 AM     all      0.02      0.00      0.44     24.01      0.09     75.44
01:21:55 AM     all     12.55      0.00      1.88     18.02      0.12     67.42
01:22:55 AM     all     24.65      0.00      2.18      8.87      0.07     64.23
01:23:55 AM     all     31.62      0.00      4.04     13.45      0.06     50.84
01:24:55 AM     all      7.29      0.00      2.80     23.60      0.09     66.22
01:25:55 AM     all      7.56      0.00      3.45     25.83      0.12     63.04
01:26:55 AM     all     10.69      0.00      3.58      3.76      0.02     81.95
