2015-08-22 00:19:54 EDT [13041]: [1-1] user=,db=,app=,client= LOG:  database system was shut down at 2015-08-22 00:19:10 EDT
2015-08-22 00:39:58 EDT [13043]: [8-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 33 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=3.217 s, sync=0.020 s, total=3.243 s; sync files=27, longest=0.001 s, average=0.000 s; distance=144 kB, estimate=144 kB
2015-08-22 00:44:55 EDT [13043]: [9-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 00:44:55 EDT [13043]: [10-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=130 kB
2015-08-22 00:49:55 EDT [16129]: [1-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Getting relation statistics for pg_temp_4.tmp_orderkey4
2015-08-22 00:49:55 EDT [16129]: [2-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  ANALYZE tmp_orderkey4;
2015-08-22 00:49:55 EDT [16129]: [3-1] user=mark,db=dbt3,app=psql,client=[local] LOG:  Getting detailed statistics for pg_temp_4.tmp_orderkey4
2015-08-22 00:49:55 EDT [16129]: [4-1] user=mark,db=dbt3,app=psql,client=[local] STATEMENT:  ANALYZE tmp_orderkey4;
2015-08-22 00:49:55 EDT [13043]: [11-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 00:49:58 EDT [13043]: [12-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 34 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=3.320 s, sync=0.022 s, total=3.348 s; sync files=27, longest=0.002 s, average=0.000 s; distance=160 kB, estimate=160 kB
2015-08-22 00:54:56 EDT [13043]: [13-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 00:54:58 EDT [13043]: [14-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 26 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=2.515 s, sync=0.016 s, total=2.537 s; sync files=20, longest=0.001 s, average=0.000 s; distance=143 kB, estimate=158 kB
2015-08-22 00:55:25 EDT [16702]: [1-1] user=,db=,app=,client= LOG:  Getting relation statistics for public.time_statistics
2015-08-22 00:55:25 EDT [16702]: [2-1] user=,db=,app=,client= LOG:  Getting detailed statistics for public.time_statistics
2015-08-22 00:59:56 EDT [13043]: [15-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 00:59:57 EDT [13043]: [16-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.511 s, sync=0.007 s, total=0.523 s; sync files=6, longest=0.003 s, average=0.001 s; distance=33 kB, estimate=145 kB
2015-08-22 01:04:56 EDT [13043]: [17-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 01:04:56 EDT [13043]: [18-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=131 kB
2015-08-22 01:09:56 EDT [13043]: [19-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 01:09:56 EDT [13043]: [20-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=4 kB, estimate=119 kB
2015-08-22 01:14:56 EDT [13043]: [21-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 01:14:56 EDT [13043]: [22-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=3 kB, estimate=107 kB
2015-08-22 01:19:56 EDT [13043]: [23-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 01:19:56 EDT [13043]: [24-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=6 kB, estimate=97 kB
2015-08-22 01:24:56 EDT [13043]: [25-1] user=,db=,app=,client= LOG:  checkpoint starting: time
2015-08-22 01:24:56 EDT [13043]: [26-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.015 s; sync files=0, longest=0.000 s, average=0.000 s; distance=4 kB, estimate=88 kB
2015-08-22 01:26:30 EDT [13040]: [2-1] user=,db=,app=,client= LOG:  received fast shutdown request
2015-08-22 01:26:30 EDT [13040]: [3-1] user=,db=,app=,client= LOG:  aborting any active transactions
2015-08-22 01:26:30 EDT [13046]: [2-1] user=,db=,app=,client= LOG:  autovacuum launcher shutting down
2015-08-22 01:26:30 EDT [13043]: [27-1] user=,db=,app=,client= LOG:  shutting down
2015-08-22 01:26:30 EDT [13043]: [28-1] user=,db=,app=,client= LOG:  checkpoint starting: shutdown immediate
2015-08-22 01:26:30 EDT [13043]: [29-1] user=,db=,app=,client= LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 transaction log file(s) added, 0 removed, 0 recycled; write=0.010 s, sync=0.000 s, total=0.017 s; sync files=0, longest=0.000 s, average=0.000 s; distance=1 kB, estimate=79 kB
2015-08-22 01:26:30 EDT [13043]: [30-1] user=,db=,app=,client= LOG:  database system is shut down
