Linux 3.10.0-229.el7.x86_64 (pgxl5) 	08/21/2015 	_x86_64_	(4 CPU)

11:36:50 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:37:50 PM     all      1.17      0.00      1.09      9.65      0.05     88.03
11:38:50 PM     all      4.05      0.00      2.97     13.70      0.05     79.22
11:39:50 PM     all     24.46      0.00      2.48      7.33      0.13     65.60
11:40:50 PM     all     15.01      0.00      0.82      1.96      0.05     82.15
11:41:50 PM     all     14.94      0.00      0.77      0.03      0.04     84.23
11:42:50 PM     all     14.38      0.00      0.73      0.07      0.04     84.79
11:43:50 PM     all     14.43      0.00      0.77      0.03      0.05     84.73
11:44:50 PM     all     14.81      0.00      0.75      0.03      0.04     84.36
11:45:50 PM     all     15.00      0.00      0.75      0.05      0.04     84.15
11:46:50 PM     all     14.28      0.00      0.73      0.11      0.04     84.83
11:47:50 PM     all     13.84      0.00      0.89      3.74      0.05     81.48
11:48:50 PM     all     12.89      0.00      0.88      3.81      0.05     82.38
11:49:50 PM     all     13.85      0.00      0.87      2.76      0.05     82.47
11:50:50 PM     all      4.62      0.00      0.44     16.19      0.07     78.69
11:51:50 PM     all      1.08      0.00      0.36     23.47      0.11     74.98
11:52:50 PM     all     24.37      0.00      1.44      6.23      0.11     67.86
11:53:50 PM     all     29.44      0.00      2.50      4.26      0.17     63.63
11:54:50 PM     all     36.89      0.00      4.14      7.29      0.33     51.35
11:55:50 PM     all     39.53      0.00      4.73      5.27      0.31     50.16
11:56:50 PM     all     41.84      0.00      4.94      3.36      0.30     49.56
11:57:50 PM     all     21.37      0.00      2.68      5.64      0.19     70.12
11:58:50 PM     all     27.26      0.00      8.46      8.76      0.16     55.36
11:59:50 PM     all     14.50      0.00      4.77     14.57      0.08     66.09
12:00:50 AM     all     21.02      0.00      1.52      3.32      0.01     74.13
12:01:50 AM     all     23.48      0.00      0.90      2.35      0.01     73.26
12:02:50 AM     all     10.33      0.00      2.80     12.05      0.02     74.81
12:03:50 AM     all      9.14      0.00      3.54     28.54      0.40     58.39
12:04:50 AM     all      5.32      0.00      1.70     17.46      0.06     75.47
12:05:50 AM     all      4.75      0.00      1.88     18.13      0.08     75.16
12:06:50 AM     all      8.74      0.00      2.72     13.17      0.04     75.32
12:07:50 AM     all     16.51      0.00     10.05      2.84      1.42     69.18
12:08:50 AM     all     14.03      0.00      2.37      0.14      0.18     83.28
12:09:50 AM     all     23.22      0.00      1.64      1.11      0.02     74.02
12:10:50 AM     all     12.47      0.00      1.88      2.15      0.05     83.45
12:11:50 AM     all      4.51      0.00      1.07     13.94      0.06     80.42
12:12:50 AM     all      6.52      0.00      0.69      3.63      0.01     89.14
12:13:50 AM     all     10.94      0.00      4.09     10.13      0.04     74.80
12:14:50 AM     all     16.87      0.00      2.43      0.52      0.01     80.18
12:15:50 AM     all     24.33      0.00      1.01      0.01      0.00     74.65
12:16:50 AM     all      6.28      0.00      2.98     11.96      0.03     78.75
12:17:50 AM     all      3.36      0.00      0.95     14.92      0.18     80.59
12:18:50 AM     all     20.82      0.00      3.64      0.73      0.00     74.81
