# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl1;60;1440217255;eth0;5361.25;5312.73;7654.45;7658.14;0.00;0.00;0.00
pgxl1;60;1440217255;lo;686.33;686.33;1083.86;1083.86;0.00;0.00;0.00
pgxl1;60;1440217315;eth0;12639.42;13084.68;18143.58;18297.10;0.00;0.00;0.00
pgxl1;60;1440217315;lo;1570.00;1570.00;2577.49;2577.49;0.00;0.00;0.00
pgxl1;60;1440217375;eth0;116.27;122.57;446.71;418.37;0.00;0.00;0.00
pgxl1;60;1440217375;lo;26.63;26.63;60.50;60.50;0.00;0.00;0.00
pgxl1;60;1440217435;eth0;30.80;34.08;99.20;99.55;0.00;0.00;0.00
pgxl1;60;1440217435;lo;13.77;13.77;15.89;15.89;0.00;0.00;0.00
pgxl1;60;1440217495;eth0;1150.60;1307.17;133.58;1641.23;0.00;0.00;0.00
pgxl1;60;1440217495;lo;169.65;169.65;20.76;20.76;0.00;0.00;0.00
pgxl1;60;1440217555;eth0;339.02;348.55;40.43;64.12;0.00;0.00;0.00
pgxl1;60;1440217555;lo;58.05;58.05;7.54;7.54;0.00;0.00;0.00
pgxl1;60;1440217615;eth0;1.50;1.35;0.14;0.78;0.00;0.00;0.00
pgxl1;60;1440217615;lo;8.97;8.97;1.60;1.60;0.00;0.00;0.00
pgxl1;60;1440217675;eth0;2.22;2.35;0.19;7.77;0.00;0.00;0.00
pgxl1;60;1440217675;lo;13.32;13.32;2.17;2.17;0.00;0.00;0.00
pgxl1;60;1440217735;eth0;1.50;1.30;0.13;0.79;0.00;0.00;0.00
pgxl1;60;1440217735;lo;3.73;3.73;0.91;0.91;0.00;0.00;0.00
pgxl1;60;1440217795;eth0;354.10;601.17;1850.81;4059.80;0.00;0.00;0.00
pgxl1;60;1440217795;lo;46.65;46.65;264.58;264.58;0.00;0.00;0.00
pgxl1;60;1440217855;eth0;1127.17;1106.22;6809.93;6893.62;0.00;0.00;0.00
pgxl1;60;1440217855;lo;155.15;155.15;973.39;973.39;0.00;0.00;0.00
pgxl1;60;1440217915;eth0;1101.87;1092.10;6670.02;6763.62;0.00;0.00;0.00
pgxl1;60;1440217915;lo;156.28;156.28;959.81;959.81;0.00;0.00;0.00
pgxl1;60;1440217975;eth0;1073.47;1024.52;6110.95;6219.28;0.00;0.00;0.00
pgxl1;60;1440217975;lo;145.00;145.00;868.39;868.39;0.00;0.00;0.00
pgxl1;60;1440218035;eth0;1148.22;1125.67;6906.02;6999.84;0.00;0.00;0.00
pgxl1;60;1440218035;lo;157.50;157.50;986.66;986.66;0.00;0.00;0.00
pgxl1;60;1440218095;eth0;933.60;953.02;5783.85;5827.81;0.00;0.00;0.00
pgxl1;60;1440218095;lo;133.68;133.68;827.77;827.77;0.00;0.00;0.00
pgxl1;60;1440218155;eth0;1018.18;1048.52;6412.60;6426.86;0.00;0.00;0.00
pgxl1;60;1440218155;lo;150.90;150.90;918.73;918.73;0.00;0.00;0.00
pgxl1;60;1440218215;eth0;1045.92;1064.00;6470.98;6487.16;0.00;0.00;0.00
pgxl1;60;1440218215;lo;151.65;151.65;927.10;927.10;0.00;0.00;0.00
pgxl1;60;1440218275;eth0;985.40;968.27;5851.16;5823.28;0.00;0.00;0.00
pgxl1;60;1440218275;lo;142.07;142.07;823.20;823.20;0.00;0.00;0.00
pgxl1;60;1440218335;eth0;960.53;933.33;5206.27;5083.19;0.00;0.00;0.00
pgxl1;60;1440218335;lo;139.33;139.33;718.82;718.82;0.00;0.00;0.00
pgxl1;60;1440218395;eth0;2618.02;2461.77;6258.71;6238.67;0.00;0.00;0.00
pgxl1;60;1440218395;lo;382.83;382.83;895.70;895.70;0.00;0.00;0.00
pgxl1;60;1440218455;eth0;4903.58;4897.57;6013.94;6077.49;0.00;0.00;0.00
pgxl1;60;1440218455;lo;692.45;692.45;855.75;855.75;0.00;0.00;0.00
pgxl1;60;1440218515;eth0;5236.40;5230.03;2073.47;2239.31;0.00;0.00;0.00
pgxl1;60;1440218515;lo;774.38;774.38;303.25;303.25;0.00;0.00;0.00
pgxl1;60;1440218575;eth0;4079.30;4011.45;3184.06;2761.26;0.00;0.00;0.00
