Linux 3.10.0-229.el7.x86_64 (pgxl1) 	08/22/2015 	_x86_64_	(4 CPU)

12:19:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:20:55 AM     all     27.42      0.00     10.28     28.32      0.16     33.82
12:21:55 AM     all     29.91      0.00      9.60     40.16      0.32     20.03
12:22:55 AM     all      4.43      0.00      3.11     42.54      0.42     49.49
12:23:55 AM     all      8.57      0.00      2.38     28.81      0.18     60.06
12:24:55 AM     all      7.92      0.00      3.14     20.65      0.20     68.10
12:25:55 AM     all      5.37      0.00      2.72     26.76      0.09     65.07
12:26:55 AM     all      4.18      0.00      1.58     28.65      0.11     65.49
12:27:55 AM     all      8.95      0.00      2.27     22.11      0.10     66.57
12:28:55 AM     all      0.45      0.00      0.24      0.39      0.00     98.92
12:29:55 AM     all     22.71      0.00      2.59      3.33      0.03     71.34
12:30:55 AM     all     41.39      0.00      2.16      0.73      0.05     55.67
12:31:55 AM     all     32.67      0.00      3.60      5.16      0.07     58.51
12:32:55 AM     all     21.16      0.00      2.45      0.10      0.05     76.24
12:33:55 AM     all     13.41      0.00      0.85      0.00      0.05     85.68
12:34:55 AM     all     16.63      0.00      1.55      0.42      0.05     81.35
12:35:55 AM     all     19.49      0.00      1.54      5.32      0.07     73.57
12:36:55 AM     all     23.27      0.00      2.97      6.63      0.10     67.03
12:37:55 AM     all     18.55      0.00      3.41     34.73      0.23     43.08
12:38:55 AM     all     17.36      0.00      4.60     26.24      0.63     51.17
12:39:55 AM     all     36.69      0.00     10.60      4.77      1.36     46.59
12:40:55 AM     all     38.40      0.00      3.41      1.92      0.27     56.01
12:41:55 AM     all     34.65      0.00      4.04     14.94      0.40     45.96
12:42:55 AM     all     47.11      0.00      4.54     10.66      0.25     37.44
12:43:55 AM     all     34.97      0.00      2.54      4.32      0.20     57.97
12:44:55 AM     all     31.18      0.00      5.06      5.17      0.28     58.30
12:45:55 AM     all     29.59      0.00      3.88      7.89      0.30     58.33
12:46:55 AM     all     22.54      0.00      4.50     19.45      0.34     53.18
12:47:55 AM     all     30.63      0.00      8.22      3.46      0.24     57.45
12:48:55 AM     all      5.19      0.00      2.21     20.76      0.10     71.74
12:49:55 AM     all      4.21      0.00      1.58     31.85      0.11     62.25
12:50:55 AM     all      1.18      0.00      1.22      9.98      0.24     87.38
12:51:55 AM     all      1.09      0.00      1.12      9.57      0.28     87.93
12:52:55 AM     all      6.35      0.00      1.56     15.30      0.09     76.69
12:53:55 AM     all      7.25      0.00      1.21     14.80      0.07     76.66
12:54:55 AM     all     18.58      0.00      4.73      1.76      0.11     74.82
12:55:55 AM     all      9.57      0.00      4.97     22.92      0.10     62.45
12:56:55 AM     all      6.02      0.00      2.82     12.99      0.06     78.11
12:57:55 AM     all     12.21      0.00      6.36      2.49      0.75     78.20
12:58:55 AM     all     43.13      0.00      9.01      8.36      0.46     39.04
12:59:55 AM     all     14.92      0.00      3.42     10.58      0.05     71.02
01:00:55 AM     all     17.40      0.00      2.43      0.57      0.07     79.53
01:01:55 AM     all     35.86      0.00      3.66      7.37      0.12     52.99
01:02:55 AM     all     15.08      0.00      2.48     44.65      0.23     37.56
01:03:55 AM     all     14.70      0.00      2.50     29.99      0.27     52.53
01:04:55 AM     all     22.11      0.00      2.47     18.07      0.27     57.08
01:05:55 AM     all     11.75      0.00      2.99     25.14      0.14     59.98
01:06:55 AM     all      8.45      0.00      2.86     29.77      0.33     58.59
01:07:55 AM     all     25.03      0.00      1.50      1.23      0.08     72.17
01:08:55 AM     all     38.04      0.00      1.64      0.17      0.06     60.09
01:09:55 AM     all     14.37      0.00      1.25      2.98      0.05     81.34
01:10:55 AM     all     19.14      0.00      3.48     15.15      0.10     62.12
01:11:55 AM     all     67.14      0.00      5.13      1.06      0.08     26.59
01:12:55 AM     all     82.82      0.00      6.15      0.80      0.07     10.15
01:13:55 AM     all     82.02      0.00      6.04      0.80      0.08     11.06
01:14:55 AM     all     81.99      0.00      6.07      0.86      0.08     11.00
01:15:55 AM     all     82.37      0.00      6.04      0.94      0.07     10.57
01:16:55 AM     all     81.58      0.00      6.00      1.11      0.08     11.23
01:17:55 AM     all     46.83      0.00      3.55     11.23      0.12     38.26
01:18:55 AM     all     24.55      0.00      2.56     28.19      0.18     44.52
01:19:55 AM     all     14.89      0.00      1.09     23.51      0.10     60.41
01:20:55 AM     all      0.03      0.00      0.44     23.84      0.08     75.61
01:21:55 AM     all     15.08      0.00      2.28     14.47      0.12     68.06
01:22:55 AM     all     19.94      0.00      1.70      7.26      0.06     71.05
01:23:55 AM     all     28.03      0.00      3.59     12.28      0.04     56.07
01:24:55 AM     all     12.24      0.00      4.83     22.55      0.08     60.30
01:25:55 AM     all     16.61      0.00      4.12     17.04      0.08     62.15
01:26:55 AM     all      0.70      0.00      2.31      0.07      0.00     96.92
